,title,year,month,journal,code,weight,code_label,id,content,gen_code
18,A Little Icing on Top,1999,Apr,,3,10.0,relchanges (income/wages/earnings/etc.),,"yes, the article is relevant to inequality as it discusses the significant differences in compensation, including perks and benefits, between ceos and average employees.",1
19,A Make-Believe Budget Fix,1990,May,,3,10.0,relchanges (income/wages/earnings/etc.),,"no, the article is not relevant to inequality because it primarily discusses the budget deficit, taxation, and political maneuvering, without explicitly mentioning economic or social class groups or income inequality.",0
20,A Midsummer-Night Tax Gift,1984,Jul,,1,10.0,"relinequality, explicit",,"yes, the article is relevant to inequality as it discusses tax provisions that could disproportionately benefit certain economic groups, such as brokers and foreign investors, over others.",1
21,A Million Reasons to Smile,2008,Apr,,3,10.0,relchanges (income/wages/earnings/etc.),,"no, the article is not relevant to inequality because it focuses on an individual's personal journey to wealth and does not discuss or compare economic or social class groups.",0
22,A Modest Proposal - Public Policies that Perform,1987,Aug,,2,10.0,"relinequality, implicit",,"yes, the article is relevant to inequality as it discusses the impact of tax policies and enforcement on different economic groups, including yacht owners and welfare recipients.",1
23,A New GOP Achilles Heel,2007,Sep,,3,6.67,relchanges (income/wages/earnings/etc.),,"no, the article is not relevant to inequality because it primarily discusses political strategies, economic forecasts, and the potential impact of a recession on the 2008 presidential race, without explicitly mentioning or comparing the",0
24,A No-fingerprints Tax Bill,1982,Aug,,3,10.0,relchanges (income/wages/earnings/etc.),,"no, the article is not relevant to inequality because it primarily discusses political maneuvering around tax legislation without explicitly mentioning the impact on different economic or social class groups.",0
25,A Pain in the bottom line,2000,Nov,,4,10.0,"releconomy (employment, economy)",,"no, the article is not relevant to inequality because it focuses on workplace safety regulations and their impact on businesses, without discussing income or wealth disparities between different economic or social class groups.",0
26,A Resilient Society.,2011,Jan,,4,6.67,"releconomy (employment, economy)",,"no, the article is not relevant to inequality because it primarily discusses societal resilience and political rhetoric, without focusing on economic or social class disparities.",0
27,A Script for Sputnik,2011,Jan,,2,6.67,"relinequality, implicit",,"no, the article is not relevant to inequality because it primarily discusses political challenges and strategies, without explicitly mentioning economic or social class groups, or issues related to income or wealth inequality.",0
28,A Sense of Power,1980,Dec,,3,10.0,relchanges (income/wages/earnings/etc.),,"no, the article is not relevant to inequality because it primarily discusses political figures and their roles, without any explicit mention of economic or social class groups, income, wealth, or changes in these areas.",0
29,A Sequel to the Subprime Mess?,2007,Dec,,3,6.67,relchanges (income/wages/earnings/etc.),,"no, the article is not relevant to inequality because it primarily discusses the financial economy, subprime mortgages, and credit markets without making explicit references to income or wealth disparities between different economic or social class groups",0
30,A Simpler Social Security Fix,2010,Oct,,1,6.67,"relinequality, explicit",,"yes, the article is relevant to inequality as it discusses the disparity in income and life expectancy between higher-income and lower-income individuals, and how changes to social security could disproportionately affect these groups.",1
31,A Tax Increase You Can Avoid,1993,Jul,,3,10.0,relchanges (income/wages/earnings/etc.),,"no, the article is not relevant to inequality because it primarily discusses a proposed gas tax increase and its potential effects on consumers, without making explicit comparisons between different economic or social class groups.",0
32,A Voter's Gulde to the Economy,2008,Mar,,2,6.67,"relinequality, implicit",,"no, the article is not relevant to inequality because it discusses the economic policies of various political candidates without explicitly comparing the impact of these policies on different economic or social class groups.",0
33,A bologna-lover's retirement budget,2000,Jun,,3,10.0,relchanges (income/wages/earnings/etc.),,"no, the article is not relevant to inequality because it focuses on retirement planning and budgeting, without comparing different economic or social class groups.",0
34,A business boom defies its doubters,1984,Apr,,2,6.67,"relinequality, implicit",,"no, the article is not relevant to inequality because it primarily discusses the general state of the economy, growth, and recovery, without focusing on income or wealth disparities between different economic or social classes.",0
35,A buying surge from new 30-billion tax cut,1983,Jun,,1,6.67,"relinequality, explicit",,"yes, the article is relevant to inequality as it discusses the impact of a tax cut on different income groups, highlighting how the benefits of the tax cut would be distributed among various economic classes.",1
36,A closer look at the Treasury's tax plan,1984,Dec,,2,6.67,"relinequality, implicit",,"yes, the article is relevant to inequality as it discusses how the proposed tax overhaul would affect different economic groups, such as students, workers, families, and investors, in different ways.",1
37,A deficit plan that's no joke,1992,Oct,,2,10.0,"relinequality, implicit",,"yes, the article is relevant to inequality as it discusses changes in tax rates and policies that could impact different economic and social class groups differently.",1
38,A different kind of supply-side revolution,1990,Feb,,2,6.67,"relinequality, implicit",,"no, the article is not relevant to inequality because it primarily discusses economic policy and growth, without explicitly mentioning or comparing income or wealth differences between different economic or social class groups.",0
39,A dip in urban joblessness,1983,Aug,,4,6.67,"releconomy (employment, economy)",,"no, the article is not relevant to inequality because it focuses on unemployment rates in various cities, without discussing income or wealth disparities between different economic or social classes.",0
40,A double-dip this summer?,2002,Jul,,2,6.67,"relinequality, implicit",,"no, the article is not relevant to inequality because it primarily discusses the general state of the economy, potential recession, and consumer behavior without explicitly mentioning or comparing income or wealth differences between different economic or social",0
41,A double-edged summer surprise,1992,Mar,,3,6.67,relchanges (income/wages/earnings/etc.),,"no, the article is not relevant to inequality because it primarily discusses economic conditions, government spending, and consumer sentiment without explicitly comparing income or wealth between different economic or social class groups.",0
42,A fair question,2000,Sep,,1,6.67,"relinequality, explicit",,"yes, the article is relevant to inequality as it discusses the impact of different tax policies on various income groups, highlighting the differences in wealth and income distribution.",1
43,A gaggle of New Year's guesses,1987,Dec,,4,6.67,"releconomy (employment, economy)",,"no, the article is not relevant to inequality because it does not discuss or compare the economic conditions of different social or economic groups.",0
44,A kind word for taxes,1986,Jul,,3,10.0,relchanges (income/wages/earnings/etc.),,"no, the article is not relevant to inequality because it does not discuss the differences in income, wealth, or economic conditions between different social or economic groups.",0
45,A leap of faith--into the abyss perhaps?,2001,Jun,,3,6.67,relchanges (income/wages/earnings/etc.),,"yes, the article is relevant to inequality as it discusses the impact of tax cuts on different income groups, highlighting how the wealthiest americans and middle-income taxpayers will be affected differently.",1
46,A message to conservatives,1983,Mar,,2,6.67,"relinequality, implicit",,"no, the article is not relevant to inequality because it does not discuss issues related to income inequality, changes in income or wealth, or economic conditions of different social classes.",0
47,A most debated issue,1985,Jul,,1,6.67,"relinequality, explicit",,"yes, the article is relevant to inequality as it discusses the wage differences and job competition between illegal immigrants and american citizens or legal aliens, which are hierarchically related economic/social class groups.",1
48,A nation divided,1999,Oct,,1,1.0,"relinequality, explicit",,"yes, the article is relevant to inequality as it discusses the widening gap between the rich and the poor, the concentration of wealth, and the impact of economic policies on different social classes.",1
49,A new divide between haves and have-nots?,1995,Spring,,1,6.67,"relinequality, explicit",,"yes, the article is relevant to inequality as it discusses the digital divide, highlighting the disparity in access to technology and information between different socio-economic classes.",1
50,A new-style recession,2002,Apr,,1,6.67,"relinequality, explicit",,"yes, the article is relevant to inequality as it discusses the different impacts of the recession on various economic groups, such as the super wealthy, low- and middle-income households, and corporate executives.",1
51,A paycheck revolt in '96?,1996,Feb,,1,1.0,"relinequality, explicit",,"yes, the article is relevant to inequality as it discusses the widening gap between the rich and the poor, changes in real earnings, and the impact of these disparities on different social and economic groups.",1
52,A plumper nest egg,2002,Mar,,3,10.0,relchanges (income/wages/earnings/etc.),,"no, the article is not relevant to inequality because it primarily discusses tax cuts and retirement savings without comparing or contrasting different economic or social class groups.",0
53,A question of confidence,2001,May,,3,6.67,relchanges (income/wages/earnings/etc.),,"no, the article is not relevant to inequality because it primarily discusses the general economic conditions and does not explicitly mention or compare the economic status of different social or economic groups.",0
54,A radical plan for tax reform,1986,May,,1,6.67,"relinequality, explicit",,"yes, the article is relevant to inequality as it discusses a tax reform plan that would shift the nation's tax burden from individuals to businesses, and significantly alter the tax rates for different income groups, thereby",1
55,A swampful of troubles,1983,Apr,,2,6.67,"relinequality, implicit",,"no, the article is not relevant to inequality because it primarily discusses political and foreign policy issues, without any explicit mention of income, wealth, or economic inequality.",0
56,A tale of two Austins,2000,Feb,,1,1.0,"relinequality, explicit",,"yes, the article is relevant to inequality as it discusses the widening wealth gap in austin due to the high-tech boom, highlighting the differences in income and living conditions between the tech elites and the working and",1
57,A taxing change,2000,Jul,,1,6.67,"relinequality, explicit",,"yes, the article is relevant to inequality as it discusses changes in tax laws that could disproportionately affect different economic groups, specifically the wealthy who are subject to estate tax and the broader population who own stocks and",1
58,A time to celebrate,2000,Jul,,1,6.67,"relinequality, explicit",,"yes, the article is relevant to inequality as it discusses the differences in wealth and income among different social classes, and how these differences impact the american dream.",1
59,AMERICA THE ANXIOUS.,2012,Aug,,1,6.67,"relinequality, explicit",,"yes, the article is relevant to inequality as it discusses the economic disparities between different social classes, the impact of government policies on these groups, and the growing wealth gap.",1
60,Abolish the IRS? Dream on,1997,Oct,,1,6.67,"relinequality, explicit",,"yes, the article is relevant to inequality as it discusses the potential impact of different tax reforms on various economic and social class groups, including the wealthy and the poor.",1
61,Adventures in equities/World of Business,1992,Feb,,4,10.0,"releconomy (employment, economy)",,"no, the article is not relevant to inequality because it primarily discusses the performance of various global stock markets and does not mention income or wealth disparities between different economic or social class groups.",0
62,Affirmative Inaction?,1995,Jun,,3,10.0,relchanges (income/wages/earnings/etc.),,"no, the article is not relevant to inequality as it primarily discusses political issues and race relations, not economic or income inequality.",0
63,After You! We Insist!,1990,May,,3,10.0,relchanges (income/wages/earnings/etc.),,"no, the article is not relevant to inequality because it primarily discusses the political debate over taxes and the federal deficit, without explicitly comparing the economic conditions of different social or economic groups.",0
64,After the Plant Closed Down,2009,May,,3,6.67,relchanges (income/wages/earnings/etc.),,"yes, the article is relevant to inequality as it discusses the significant drop in the family's income and buying power following the closure of the cement factory, highlighting the economic disparity that can result from job loss",1
65,After the meltdown of '87,1987,Nov,,2,6.67,"relinequality, implicit",,"no, the article is not relevant to inequality because it primarily discusses the stock market crash of 1987 and its effects on the global economy, without focusing on income or wealth disparities between different economic or",0
66,After the storm passes,1999,Dec,,3,6.67,relchanges (income/wages/earnings/etc.),,"yes, the article is relevant to inequality as it discusses the impact of world trade organization policies on different economic groups, including western workers and third world workers.",1
67,America the open,1995,Jul,,1,1.0,"relinequality, explicit",,"yes, the article is relevant to inequality as it discusses the disparities in opportunities and outcomes between different social classes, particularly focusing on the role of education and professional status.",1
68,America's Bull Run: Can We Keep It Going?,2008,Jan,,1,6.67,"relinequality, explicit",,"no, the article is not relevant to inequality because it primarily discusses the general economic conditions and growth of the american economy without explicitly mentioning or comparing the economic status of different social or economic groups.",0
69,America's Dumbest Budget Cut.,2011,Jul,,4,6.67,"releconomy (employment, economy)",,"no, the article is not relevant to inequality because it primarily discusses defense budget cuts and foreign policy, without any explicit mention of income or wealth disparities among different economic or social class groups.",0
70,America's Next Stimulus Plan,2009,Mar,,2,6.67,"relinequality, implicit",,"no, the article is not relevant to inequality because it primarily discusses economic recovery, stimulus packages, and potential economic strategies without explicitly mentioning or comparing income or wealth differences between different economic or social class groups.",0
71,America's scandalous health care: here's how to fix it,1990,Mar,,2,6.67,"relinequality, implicit",,"yes, the article is relevant to inequality as it discusses the disparities in access to healthcare and the financial burdens faced by different social and economic groups due to the current healthcare system in the u.s.",1
72,America--at ease with computers,1986,Feb,,4,6.67,"releconomy (employment, economy)",,"no, the article is not relevant to inequality because it primarily discusses the adoption and perception of technology in different countries, without mentioning economic or social class groups or any form of income or wealth disparity.",0
73,Americans Bet on International Funds,1985,Aug,,3,10.0,relchanges (income/wages/earnings/etc.),,"no, the article is not relevant to inequality because it primarily discusses investment strategies and trends in international funds, without any explicit mention of income or wealth disparities between different economic or social class groups.",0
74,An Economic Feud at the White House,1983,Oct,,3,10.0,relchanges (income/wages/earnings/etc.),,"no, the article is not relevant to inequality because it primarily discusses economic policy disputes within the reagan administration, without any explicit mention of income or wealth disparities among different economic or social class groups.",0
75,An Election-Year Tax Increase?,1982,Jul,,3,10.0,relchanges (income/wages/earnings/etc.),,"yes, the article is relevant to inequality as it discusses potential changes in tax policy that could affect different economic and social class groups differently.",1
76,An Implausible Populist.,2011,Oct,,2,6.67,"relinequality, implicit",,"yes, the article is relevant to inequality as it discusses the economic policy choices of president obama, the impact of these choices on wall street and the economy, and the perceived unfairness in the financial sector",1
77,An Oil Tax Makes Sense,1987,Apr,,3,10.0,relchanges (income/wages/earnings/etc.),,"no, the article is not relevant to inequality because it primarily discusses oil taxes and energy security, without any explicit mention of income or wealth disparities among different economic or social class groups.",0
78,An agenda bedeviled by the deficit,1993,Feb,,3,10.0,relchanges (income/wages/earnings/etc.),,"yes, the article is relevant to inequality as it discusses the potential impact of proposed tax changes on different economic groups, such as corporations, small businesses, and wealthy individuals.",1
79,An early Christmas at Chrysler,1985,Nov,,2,6.67,"relinequality, implicit",,"yes, the article is relevant to inequality as it discusses the wage differences and benefits between chrysler's union workers and their counterparts at ford and general motors.",1
80,"And Now, the Spoils Society",1985,Dec,,1,10.0,"relinequality, explicit",,"yes, the article is relevant to inequality as it discusses the redistribution of wealth and the exploitation of different economic groups within society.",1
81,"And now, a domestic summit",1985,Dec,,2,6.67,"relinequality, implicit",,"no, the article is not relevant to inequality because it primarily discusses budget deficits, tax reform, and economic growth without explicitly mentioning or comparing the economic conditions of different social or economic classes.",0
82,Anguish of the jobless,1982,Jan,,2,6.67,"relinequality, implicit",,"no, the article is not relevant to inequality because it focuses on the psychological and emotional impacts of unemployment, without discussing differences in income, wealth, or economic status between different social or economic groups.",0
83,Are We Broke Yet?,2009,Sep,,4,6.67,"releconomy (employment, economy)",,"no, the article is not relevant to inequality because it primarily discusses government deficits and national debt, without making explicit references to income or wealth disparities between different economic or social class groups.",0
84,Are raises bad for America?,1999,Aug,,2,6.67,"relinequality, implicit",,"yes, the article is relevant to inequality as it discusses the differences in wages and compensation between different groups of workers, such as systems engineers and programmers versus other employees.",1
85,As for investments ,1986,May,,3,10.0,relchanges (income/wages/earnings/etc.),,"yes, the article is relevant to inequality as it discusses changes in tax codes and their potential impact on different economic groups, particularly investors and those with various types of income.",1
86,"As unemployment rises, so do benefit frauds",1982,May,,2,6.67,"relinequality, implicit",,"no, the article is not relevant to inequality because it primarily discusses unemployment benefits fraud and does not explicitly mention or compare economic or social class groups in terms of income, wealth, or other financial aspects.",0
87,Asian Wisdom,2010,Dec,,4,6.67,"releconomy (employment, economy)",,"no, the article is not relevant to inequality because it primarily discusses economic ideologies and policies in asia, america, and europe without explicitly mentioning or comparing income or wealth disparities between different economic or social class groups",0
88,At last: prices go into reverse,1982,May,,4,6.67,"releconomy (employment, economy)",,"no, the article is not relevant to inequality because it discusses changes in consumer prices and inflation, but does not mention income or wealth disparities between different economic or social class groups.",0
89,Attack!The Truth About Obamacare,2009,Aug,,4,6.67,"releconomy (employment, economy)",,"no, the article is not relevant to inequality as it primarily discusses health-care reform and does not focus on issues of income inequality, changes in income or wealth, or general economic conditions.",0
90,Avoiding a Deep Recession,2008,Oct,,3,6.67,relchanges (income/wages/earnings/etc.),,"no, the article is not relevant to inequality because it primarily discusses the financial crisis, recession, and economic policies, without explicitly mentioning or comparing the economic conditions of different social or economic classes.",0
91,Baby boomers come of age,1981,Mar,,1,6.67,"relinequality, explicit",,"yes, the article is relevant to inequality as it discusses the economic disparities between different groups within the baby boomer generation, such as differences in income, job opportunities, and living conditions.",1
92,Back into the tax maze,1997,Aug,,1,10.0,"relinequality, explicit",,"no, the article is not relevant to inequality because it primarily discusses the complexity of the tax code and potential changes to it, without explicitly comparing the impacts on different economic or social class groups.",0
93,Back to business,2001,Dec,,3,6.67,relchanges (income/wages/earnings/etc.),,"no, the article is not relevant to inequality because it primarily discusses the economy, job market, and the impact of technology on businesses, without making any explicit references to income or wealth disparities between different economic",0
94,Bad tidings for big labor,1981,Jan,,2,6.67,"relinequality, implicit",,"yes, the article is relevant to inequality as it discusses the potential impact of legislative changes on different economic groups, specifically organized labor and corporate interests.",1
95,Balancing the Budget - Congress Has Its Own Ideas,1980,Mar,,2,10.0,"relinequality, implicit",,"yes, the article is relevant to inequality as it discusses potential changes in federal programs and taxes that could affect different economic and social class groups differently.",1
96,Bankruptcy as an escape hatch,1984,Mar,,2,6.67,"relinequality, implicit",,"yes, the article is relevant to inequality as it discusses the potential for corporations to use bankruptcy as a means to cancel union contracts, cut wages, and lay off workers, which could exacerbate income inequality",1
97,Be our guest,2001,May,,1,6.67,"relinequality, explicit",,"yes, the article is relevant to inequality as it discusses the potential impact of immigration laws on wages and employment conditions for different groups of workers.",1
98,Bearer of Bad Tidings,1983,Sep,,3,10.0,relchanges (income/wages/earnings/etc.),,"no, the article is not relevant to inequality because it primarily discusses the appointment of a new director for the congressional budget office and his views on budget deficits, without explicitly mentioning or discussing income or wealth disparities",0
99,Before the party starts,2001,Feb,,1,6.67,"relinequality, explicit",,"yes, the article is relevant to inequality as it discusses the distribution of tax cuts, highlighting that the wealthiest 10% will receive the majority of the benefits while the bottom 60% will receive only",1
100,"Behind Gains in On-the-Job Health, Safety",1984,Jun,,4,10.0,"releconomy (employment, economy)",,"no, the article is not relevant to inequality because it focuses on occupational health and safety, not on income or wealth disparities between different economic or social class groups.",0
101,Bentsen on the burner,1993,Jun,,2,6.67,"relinequality, implicit",,"no, the article is not relevant to inequality as it primarily discusses the political influence and career of treasury secretary lloyd bentsen, without focusing on issues of income or wealth inequality.",0
102,Best Careers,2008,Mar,,2,10.0,"relinequality, implicit",,"no, the article is not relevant to inequality because it does not discuss the differences in income, wealth, or benefits between different economic or social class groups.",0
103,Bidding War for Tax Votes,1981,Aug,,3,10.0,relchanges (income/wages/earnings/etc.),,"yes, the article is relevant to inequality as it discusses tax cuts and their potential impact on different economic groups, including low and middle-income taxpayers and the oil industry.",1
104,Big Brown's union blues: the UPS strike reflects wide worry about part-time jobs,1997,Aug,,1,6.67,"relinequality, explicit",,"yes, the article is relevant to inequality as it discusses the wage and benefit disparities between part-time and full-time workers at ups, highlighting the economic gaps between different worker groups.",1
105,"Big Families can be happy, too",1985,Jan,,3,10.0,relchanges (income/wages/earnings/etc.),,"no, the article is not relevant to inequality because it does not discuss issues related to income inequality, changes in income or wealth, or general economic conditions.",0
106,Big Government to the Rescue,2008,Sep,,3,6.67,relchanges (income/wages/earnings/etc.),,"no, the article is not relevant to inequality because it primarily discusses government intervention in financial crises and does not mention or compare the economic conditions of different social or economic classes.",0
107,Big Guys Win Again. This Is Tax Reform?,2005,Nov,,1,1.0,"relinequality, explicit",,"yes, the article is relevant to inequality as it discusses the impact of proposed tax reforms on different economic groups, highlighting how these changes could benefit the wealthy at the expense of those with less wealth.",1
108,Big Worker Blues,2004,Feb,,2,6.67,"relinequality, implicit",,"yes, the article is relevant to inequality as it discusses the disparity between the company's profits and the layoffs and reduced benefits for its employees, indicating a gap between different economic groups within the company.",1
109,Biz blahs and blame,2001,Oct,,4,6.67,"releconomy (employment, economy)",,"no, the article is not relevant to inequality because it primarily discusses the impact of the september 11 attacks on various companies' earnings and does not mention or compare the income, wealth, or economic conditions",0
110,Blame the deficit on excessive government spending,1991,Aug,,2,6.67,"relinequality, implicit",,"no, the article is not relevant to inequality because it primarily discusses government spending, tax cuts, and budget deficits without making explicit comparisons between different economic or social class groups.",0
111,Blessed Is the Full Plate,2007,Nov,,1,6.67,"relinequality, explicit",,"yes, the article is relevant to inequality as it discusses the growing disparity between the rich and the poor, highlighting the increasing share of the nation's income going to the top 1 percent of its citizens",1
112,Blowing off some steam,1988,May,,1,6.67,"relinequality, explicit",,"yes, the article is relevant to inequality as it mentions the average american worker has suffered a 6.5% decline in wages, after adjustment for inflation, during the past decade while top executives have",1
113,Bob Dole's old growth theory,1996,Sep,,3,6.67,relchanges (income/wages/earnings/etc.),,"no, the article is not relevant to inequality because it primarily discusses bob dole's economic plan and growth theory without explicitly mentioning or comparing economic or social class groups in terms of income, wealth, or",0
114,Bob Reich's job market,1994,Mar,,1,6.67,"relinequality, explicit",,"yes, the article is relevant to inequality as it discusses the decline in wages over the past 20 years in the united states despite the creation of new jobs, highlighting the economic disparity between different social classes",1
115,Boiling Tea,2010,Nov,,3,6.67,relchanges (income/wages/earnings/etc.),,"no, the article is not relevant to inequality because it primarily discusses the political dynamics and strategies of the tea party, without focusing on issues of income, wealth, or economic disparities between different social or economic",0
116,Bombarding Reagan's Budget,1984,Feb,,3,10.0,relchanges (income/wages/earnings/etc.),,"no, the article is not relevant to inequality because it primarily discusses the budget deficit, government spending, and economic policy, without explicitly mentioning or comparing the economic conditions of different social or economic groups.",0
117,"Bound, gagged and at debt's door",1996,Jan,,4,10.0,"releconomy (employment, economy)",,"no, the article is not relevant to inequality because it primarily discusses the debt ceiling and government spending, without making any explicit references to income or wealth disparities among different economic or social class groups.",0
118,Brave new economy,1986,Mar,,2,6.67,"relinequality, implicit",,"no, the article is not relevant to inequality as it does not discuss the economic or wealth disparities between different social or economic groups.",0
119,Breakdown: How the Budget talks fell apart,1996,Jan,,1,10.0,"relinequality, explicit",,"no, the article is not relevant to inequality because it primarily discusses budget talks and political negotiations, without focusing on issues of income or wealth disparity.",0
120,Bridging the bitter incomes divide,1994,May,,1,1.0,"relinequality, explicit",,"yes, the article is relevant to inequality as it discusses the growing income gap between america's rich and poor, the decline in earnings for most american workers, and the impact of these issues on the economy",1
121,Bridging the costly skills gap,1993,Jan,,1,6.67,"relinequality, explicit",,"yes, the article is relevant to inequality as it discusses the disparities in job training and opportunities between different social and economic groups, such as high-school dropouts, middle-aged workers, and disadvantaged workers.",1
122,Bridging the digital divide,1999,Sep,,1,1.0,"relinequality, explicit",,"yes, the article is relevant to inequality as it discusses the widening income gap and the digital divide, which is creating a new form of class warfare between the tech haves and have-nots.",1
123,Briefing.,2012,Dec,,4,6.67,"releconomy (employment, economy)",,"yes, the article is relevant to inequality because it includes a quote from president obama discussing a new right-to-work law that could potentially affect wage levels and the power of labor unions.",1
124,Brown's new fad: a flat tax,1992,Apr,,1,6.67,"relinequality, explicit",,"yes, the article is relevant to inequality as it discusses a proposed flat tax plan that could potentially shift a significant portion of taxes from the rich to the poor, affecting income distribution among different economic classes.",1
125,Bubble trouble?,1998,May,,1,6.67,"relinequality, explicit",,"no, the article is not relevant to inequality because it primarily discusses the economy, inflation, and the stock market without making explicit comparisons between different economic or social class groups.",0
126,Budget Deal,1983,Jul,,1,10.0,"relinequality, explicit",,"yes, the article is relevant to inequality because it discusses tax policies and spending bills that could potentially affect different economic classes differently, such as the claim that reagan's tax policies favor the rich and penalize",1
127,Budget-Limit Bandwagon Picks Up Speed,1982,Aug,,3,10.0,relchanges (income/wages/earnings/etc.),,"no, the article is not relevant to inequality because it primarily discusses a proposed constitutional amendment related to budget and deficit spending, without any explicit mention of income or wealth disparities among different economic or social class groups",0
128,Bush Plays Budget Chicken,1989,Jan,,1,10.0,"relinequality, explicit",,"no, the article is not relevant to inequality because it primarily discusses budget proposals and political strategies without explicitly mentioning economic or social class groups or the impact on their income or wealth.",0
129,Bush marching to is own beat,1989,Feb,,2,10.0,"relinequality, implicit",,"no, the article is not relevant to inequality because it does not discuss issues related to income inequality, changes in income or wealth, or economic conditions of different social classes.",0
130,Bush's Capital Gains Obsession,1990,Oct,,1,10.0,"relinequality, explicit",,"yes, the article is relevant to inequality as it discusses the potential impact of a proposed capital gains tax cut, which primarily benefits the wealthy, thereby highlighting economic disparities.",1
131,Bush's Jobs Albatross,2004,Sep,,1,6.67,"relinequality, explicit",,"no, the article is not relevant to inequality because it primarily discusses job growth, unemployment, and economic policies without explicitly comparing income or wealth between different economic or social class groups.",0
132,Bush's Tax Surprise,2003,Jan,,1,6.67,"relinequality, explicit",,"yes, the article is relevant to inequality as it discusses president bush's tax-cut plan, which is argued to favor the rich, indicating a potential increase in economic inequality.",1
133,Business is booming for union busters,1983,May,,1,6.67,"relinequality, explicit",,"yes, the article is relevant to inequality as it discusses the differences in power and treatment between unionized and non-unionized workers, which can lead to wage and benefit disparities.",1
134,Buying into a recovery,2001,Dec,,3,6.67,relchanges (income/wages/earnings/etc.),,"no, the article is not relevant to inequality because it primarily discusses mergers, acquisitions, and economic recovery, without any explicit mention of income or wealth disparities between different economic or social class groups.",0
