,title,year,month,journal,code,weight,code_label,id,content,gen_code
41,A double-edged summer surprise,1992,Mar,U.S. News & World Report,3,6.67,relchanges (income/wages/earnings/etc.),75,"No, the article does not explicitly reference American economic inequality, as it focuses on general economic trends, consumer sentiment, and government policies without mentioning specific disparities between different socioeconomic groups.",0
42,A fair question,2000,Sep,U.S. News & World Report,1,6.67,"relinequality, explicit",76,"Yes, the article references American economic inequality by discussing how different tax plans proposed by presidential candidates Al Gore and George W. Bush would affect various income groups, including low-income workers and top earners.",1
43,A gaggle of New Year's guesses,1987,Dec,U.S. News & World Report,4,6.67,"releconomy (employment, economy)",78,"No, the article does not reference American economic inequality as it is a collection of New Year's predictions from various individuals on different topics, with no explicit mention of economic disparities or class differences within American society.",0
44,A kind word for taxes,1986,Jul,U.S. News & World Report,3,10.0,relchanges (income/wages/earnings/etc.),80,"No, the article does not explicitly reference American economic inequality, as it focuses on the importance of taxation for a civilized society and the need to address the federal deficit without mentioning specific economic groups or disparities.",0
45,A leap of faith--into the abyss perhaps?,2001,Jun,U.S. News & World Report,3,6.67,relchanges (income/wages/earnings/etc.),81,"Yes, the article references American economic inequality by mentioning that the wealthiest Americans will get the full impact of the tax cut six years after its implementation, while households will have to wait 10 years for the full $1,000-per-child tax credit, implying a disparity in benefits between different income groups.",1
46,A message to conservatives,1983,Mar,U.S. News & World Report,2,6.67,"relinequality, implicit",82,"No, the article does not reference American economic inequality because it focuses on conservative politics and the Reagan administration's policies without mentioning specific economic groups or disparities in wealth or income.",0
47,A most debated issue,1985,Jul,Time,1,6.67,"relinequality, explicit",83,"Yes, the article references American economic inequality by highlighting how illegal immigration affects different groups of people, with some experts arguing that it helps preserve jobs for certain industries but hurts low-skilled American workers, particularly the poor.",1
48,A nation divided,1999,Oct,U.S. News & World Report,1,1.0,"relinequality, explicit",84,"Yes, the article explicitly references American economic inequality by discussing the widening gap between rich and poor, citing statistics on wealth concentration, and highlighting the uneven distribution of prosperity in the growing economy.",1
49,A new divide between haves and have-nots?,1995,Spring,Time,1,6.67,"relinequality, explicit",86,"Yes, the article references American economic inequality as it discusses how access to computers and the internet is divided along traditional class lines, with wealthy and upper-middle-class families being more likely to own computers and have access to online services.",1
50,A new-style recession,2002,Apr,U.S. News & World Report v. 132 no. 12 (April 15 2002) p. 30-2,1,6.67,"relinequality, explicit",87,"Yes, the article references American economic inequality by highlighting the disparate effects of the recession on different socioeconomic groups, such as the wealthy being disproportionately affected while average consumers continued to spend due to factors like lower energy costs and higher real incomes.",1
51,A paycheck revolt in '96?,1996,Feb,Newsweek,1,1.0,"relinequality, explicit",89,"Yes, the article references American economic inequality by discussing the widening gap between rich and poor, stagnant wages for certain groups, and the concentration of wealth among the top 1% of households.",1
52,A plumper nest egg,2002,Mar,U.S. News & World Report,3,10.0,relchanges (income/wages/earnings/etc.),90,"Yes, the article references American economic inequality by highlighting the benefits of retirement savings plans that are more accessible to high-income individuals, such as those who can invest up to $35,000 in a Keogh account or take advantage of increased contribution limits for 401(k) plans.",1
53,A question of confidence,2001,May,U.S. News & World Report,3,6.67,relchanges (income/wages/earnings/etc.),92,"No, the article does not explicitly reference American economic inequality, as it focuses on the overall state of the economy, consumer spending, and the potential for recession without mentioning specific economic groups or disparities.",0
54,A radical plan for tax reform,1986,May,Newsweek,1,6.67,"relinequality, explicit",93,"Yes, the article references American economic inequality by discussing how a proposed tax reform plan would shift $108 billion of the nation's tax burden from individuals to businesses, with poor Americans benefiting most under the plan.",1
55,A swampful of troubles,1983,Apr,U.S. News & World Report,2,6.67,"relinequality, implicit",98,"No, the article does not explicitly reference American economic inequality, as it primarily focuses on President Reagan's policy challenges and controversies without discussing disparities in income, wealth, or economic opportunities among different groups of Americans.",0
56,A tale of two Austins,2000,Feb,U.S. News & World Report,1,1.0,"relinequality, explicit",99,"Yes, the article references American economic inequality by highlighting the widening wealth gap between high-tech industry leaders and working-class individuals in Austin, Texas, exemplifying a broader national issue of income disparity.",1
57,A taxing change,2000,Jul,Time,1,6.67,"relinequality, explicit",100,"Yes, the article references American economic inequality by mentioning that President Clinton views repealing the estate tax as ""favoring the rich"", implying a concern about widening wealth disparities.",1
58,A time to celebrate,2000,Jul,U.S. News & World Report,1,6.67,"relinequality, explicit",101,"Yes, the article references American economic inequality by mentioning that ""there is inequality"" and noting that while the rich have gotten richer, so have the poor, but frames this as a result of equal opportunity rather than egalitarianism.",1
59,AMERICA THE ANXIOUS.,2012,Aug,Newsweek,1,6.67,"relinequality, explicit",105,"Yes, the article references American economic inequality by highlighting the widening wealth gap between the rich and the poor, as well as the struggles of the middle class and the decline of social mobility.",1
60,Abolish the IRS? Dream on,1997,Oct,Newsweek,1,6.67,"relinequality, explicit",106,"Yes, the article references American economic inequality by mentioning how different tax reform proposals could affect various groups, such as homeowners, nonprofits, and the wealthy, implying that these groups have different economic interests and are impacted differently by tax policies.",1
61,Adventures in equities/World of Business,1992,Feb,Time,4,10.0,"releconomy (employment, economy)",108,"No, because the article does not mention or imply any comparison of economic groups within the United States, but rather focuses on global stock market performance and investment opportunities.",0
62,Affirmative Inaction?,1995,Jun,Newsweek,3,10.0,relchanges (income/wages/earnings/etc.),109,"Yes, the article references American economic inequality by mentioning the ""desperate, festering crisis among the urban poor"" and the need for government intervention to address social problems caused by a culture of poverty.",1
63,After You! We Insist!,1990,May,Newsweek,3,10.0,relchanges (income/wages/earnings/etc.),111,"No, the article does not explicitly reference American economic inequality, as it primarily focuses on the federal deficit, tax policies, and partisan politics without mentioning specific economic disparities between different groups of Americans.",0
64,After the Plant Closed Down,2009,May,Newsweek,3,6.67,relchanges (income/wages/earnings/etc.),112,"Yes, the article references American economic inequality through the author's personal account of his family's struggle with poverty and loss of income after a factory closure, highlighting the significant drop in their annual income from $16,000 to $5,800 overnight.",1
65,After the meltdown of '87,1987,Nov,Newsweek,2,6.67,"relinequality, implicit",113,"No, the article does not explicitly reference American economic inequality, as it primarily focuses on the stock market crash of 1987 and its potential impact on the economy, without discussing disparities in wealth or income among different groups within the US population.",0
66,After the storm passes,1999,Dec,Newsweek,3,6.67,relchanges (income/wages/earnings/etc.),114,"No, the article does not explicitly reference American economic inequality, instead focusing on global trade and its impact on workers in developing countries versus those in Western nations like America.",0
67,America the open,1995,Jul,Newsweek,1,1.0,"relinequality, explicit",119,"Yes, the article references American economic inequality by discussing the idea of a ""meritocracy"" and how it is being criticized for creating a caste society dominated by an upscale elite, but ultimately argues that America's social mobility and fluidity mitigate these concerns.",1
68,America's Bull Run: Can We Keep It Going?,2008,Jan,U.S. News & World Report,1,6.67,"relinequality, explicit",120,"Yes, the article mentions growing economic inequality as a concern that could be addressed by a bigger economy providing more resources for education and worker training.",1
69,America's Dumbest Budget Cut.,2011,Jul,Newsweek,4,6.67,"releconomy (employment, economy)",121,"No, the article does not reference American economic inequality, as it focuses on the country's military spending and fiscal policies without mentioning income disparities or wealth distribution among its citizens.",0
70,America's Next Stimulus Plan,2009,Mar,U.S. News & World Report,2,6.67,"relinequality, implicit",122,"No, the article does not explicitly reference American economic inequality, as it focuses on general economic conditions, stimulus plans, and potential policy changes without mentioning specific economic groups or disparities between them.",0
71,America's scandalous health care: here's how to fix it,1990,Mar,U.S. News & World Report,2,6.67,"relinequality, implicit",123,"Yes, the article references American economic inequality by highlighting how millions of Americans are unable to afford health insurance, leading to unequal access to healthcare and exacerbating existing social and economic disparities.",1
72,America--at ease with computers,1986,Feb,U.S. News & World Report v. 100 (February 17 1986) p. 72,4,6.67,"releconomy (employment, economy)",124,"No, the article does not reference American economic inequality because it focuses on Americans' attitudes towards computers and technology without mentioning income disparities or economic class differences within the US population.",0
73,Americans Bet on International Funds,1985,Aug,U.S. News & World Report,3,10.0,relchanges (income/wages/earnings/etc.),125,"No, the article does not reference American economic inequality because it focuses on international investment trends and market performance without mentioning any disparities within the US economy or among its citizens.",0
74,An Economic Feud at the White House,1983,Oct,U.S. News & World Report,3,10.0,relchanges (income/wages/earnings/etc.),129,"No, the article does not reference American economic inequality because it focuses on a debate within the Reagan administration about budget deficits and interest rates without mentioning specific economic groups or classes.",0
75,An Election-Year Tax Increase?,1982,Jul,Time,3,10.0,relchanges (income/wages/earnings/etc.),130,"No, the article does not explicitly reference American economic inequality, as it primarily focuses on a potential tax increase and its implications for various groups, without discussing disparities in income or wealth between different socioeconomic classes.",0
76,An Implausible Populist.,2011,Oct,Time,2,6.67,"relinequality, implicit",132,"Yes, the article references American economic inequality by discussing the disproportionate influence of Wall Street and big banks on the economy, and how this has led to a situation where ""the finest college graduates understand that there's a lot more money in making deals than in making products.""",1
77,An Oil Tax Makes Sense,1987,Apr,Newsweek,3,10.0,relchanges (income/wages/earnings/etc.),133,"No, the article does not reference American economic inequality because it focuses on energy security, budget deficits, and oil taxes without mentioning specific economic groups or disparities within the US population.",0
78,An agenda bedeviled by the deficit,1993,Feb,U.S. News & World Report,3,10.0,relchanges (income/wages/earnings/etc.),134,"Yes, the article references American economic inequality by mentioning tax rates for wealthy individuals and corporations, implying a distinction between different economic groups.",1
79,An early Christmas at Chrysler,1985,Nov,Time,2,6.67,"relinequality, implicit",135,"Yes, the article references American economic inequality by highlighting the disparity between Chrysler's profits ($2.4 billion) and its workers' wages, as well as the fact that workers had to make significant concessions during the company's financial crisis, only to see the company thrive without sharing the benefits equally with its employees.",1
80,"And Now, the Spoils Society",1985,Dec,Newsweek,1,10.0,"relinequality, explicit",137,"Yes, the article references American economic inequality by discussing how wealth is redistributed through various means such as lawsuits, corporate mergers, and government policies, often benefiting certain groups at the expense of others.",1
81,"And now, a domestic summit",1985,Dec,Newsweek,2,6.67,"relinequality, implicit",138,"No, the article does not explicitly reference American economic inequality, as it focuses on budget deficits, tax reform, and interest rates without mentioning disparities between different socioeconomic groups.",0
82,Anguish of the jobless,1982,Jan,Time,2,6.67,"relinequality, implicit",139,"Yes, the article references American economic inequality by highlighting the psychological and emotional toll of unemployment on individuals, particularly those who are struggling to make ends meet, implying a broader issue of economic insecurity and disparity.",1
83,Are We Broke Yet?,2009,Sep,Time,4,6.67,"releconomy (employment, economy)",142,"No, the article does not explicitly reference American economic inequality, as it primarily focuses on the national debt, government deficits, and their impact on the economy, without discussing disparities in income, wealth, or economic opportunities among different groups of Americans.",0
84,Are raises bad for America?,1999,Aug,U.S. News & World Report,2,6.67,"relinequality, implicit",143,"No, the article does not explicitly reference American economic inequality, it focuses on the relationship between labor costs and inflation, discussing how companies are managing to keep prices low despite rising wages, without mentioning disparities in income or wealth among different groups of Americans.",0
85,As for investments ,1986,May,U.S. News & World Report,3,10.0,relchanges (income/wages/earnings/etc.),146,"No, the article does not explicitly reference American economic inequality, as it primarily focuses on how tax reform will impact various investment categories without discussing disparities between different socioeconomic groups.",0
86,"As unemployment rises, so do benefit frauds",1982,May,U.S. News & World Report v. 92 (May 31 1982) p. 72-3,2,6.67,"relinequality, implicit",148,"No, the article does not explicitly reference American economic inequality, as it primarily focuses on unemployment benefit frauds without discussing broader issues of income disparity or wealth distribution.",0
87,Asian Wisdom,2010,Dec,Newsweek,4,6.67,"releconomy (employment, economy)",149,"No, the article does not explicitly reference American economic inequality, instead focusing on the country's overly indebted and sluggish economy, as well as its ideological approach to government intervention and taxation.",0
88,At last: prices go into reverse,1982,May,U.S. News & World Report,4,6.67,"releconomy (employment, economy)",150,"No, the article does not reference American economic inequality as it only discusses changes in consumer prices and inflation rates without mentioning specific economic groups or disparities between them.",0
89,Attack!The Truth About Obamacare,2009,Aug,Newsweek,4,6.67,"releconomy (employment, economy)",151,"No, the article does not explicitly reference American economic inequality, as it primarily focuses on the debate surrounding healthcare reform and the tactics used by opponents to sway public opinion.",0
90,Avoiding a Deep Recession,2008,Oct,U.S. News & World Report v. 145 no. 9 (October 27 2008) p. 92,3,6.67,relchanges (income/wages/earnings/etc.),153,"No, the article does not explicitly reference American economic inequality, as it focuses on the broader financial crisis and recession rather than specifically discussing disparities between different socioeconomic groups within the US.",0
91,Baby boomers come of age,1981,Mar,Newsweek,1,6.67,"relinequality, explicit",154,"Yes, the article references American economic inequality by highlighting the disparate financial situations of individuals within the baby boomer generation, such as Cathy Saban's struggles to afford an apartment versus Debra and Robert Drumheller's high incomes and luxurious lifestyle.",1
92,Back into the tax maze,1997,Aug,Time,1,10.0,"relinequality, explicit",157,"Yes, the article references American economic inequality by mentioning that tax credits and deductions may benefit middle-class parents rather than low-income individuals who need assistance with college tuition.",1
93,Back to business,2001,Dec,U.S. News & World Report,3,6.67,relchanges (income/wages/earnings/etc.),159,"No, the article does not explicitly reference American economic inequality, as it focuses on the economy's recovery from recession and the labor market, without discussing disparities between different socioeconomic groups.",0
94,Bad tidings for big labor,1981,Jan,Newsweek,2,6.67,"relinequality, implicit",160,"Yes, the article references American economic inequality by discussing the potential impact of conservative policies on labor unions and workers' wages, particularly the proposal for a sub-minimum wage that could disproportionately affect black teenagers and low-skilled workers.",1
95,Balancing the Budget - Congress Has Its Own Ideas,1980,Mar,U.S. News & World Report,2,10.0,"relinequality, implicit",162,"No, the article does not explicitly reference American economic inequality, as it focuses on budget-balancing ideas and proposals from lawmakers without mentioning specific economic class groups or disparities between them.",0
96,Bankruptcy as an escape hatch,1984,Mar,Time,2,6.67,"relinequality, implicit",163,"Yes, the article references American economic inequality by highlighting how corporations can use bankruptcy laws to cancel union contracts, cut wages, and lay off workers, which could exacerbate income disparities between corporate interests and labor unions.",1
97,Be our guest,2001,May,U.S. News & World Report,1,6.67,"relinequality, explicit",166,"No, the article does not explicitly reference American economic inequality, but rather focuses on immigration reform and the impact of foreign workers on the US economy.",0
98,Bearer of Bad Tidings,1983,Sep,Time,3,10.0,relchanges (income/wages/earnings/etc.),167,"No, the article does not explicitly reference American economic inequality, as it primarily focuses on the Congressional Budget Office's new director and his views on budget deficits and tax policy without mentioning specific economic groups or disparities.",0
99,Before the party starts,2001,Feb,U.S. News & World Report,1,6.67,"relinequality, explicit",169,"Yes, the article references American economic inequality by highlighting how the proposed tax cut would disproportionately benefit the wealthy, with the top 10% receiving 60% of the benefits while the bottom 60% receive only 13%.",1
100,"Behind Gains in On-the-Job Health, Safety",1984,Jun,U.S. News & World Report,4,10.0,"releconomy (employment, economy)",170,"No, the article does not reference American economic inequality as it focuses on workplace safety and injury rates across various industries without mentioning differences in economic status or outcomes among workers or groups.",0
101,Bentsen on the burner,1993,Jun,Time,2,6.67,"relinequality, implicit",172,"No, the article does not explicitly reference American economic inequality, as it primarily focuses on the politics of Clinton's budget plan and Lloyd Bentsen's role in shaping it, without discussing disparities in income, wealth, or access to resources among different groups of Americans.",0
102,Best Careers,2008,Mar,U.S. News & World Report,2,10.0,"relinequality, implicit",173,"No, because the article simply lists various careers with their median pay and job market outlook without making any comparisons or references to economic inequality between different groups.",0
103,Bidding War for Tax Votes,1981,Aug,Newsweek,3,10.0,relchanges (income/wages/earnings/etc.),176,"Yes, the article references American economic inequality by mentioning tax cuts that benefit specific groups, such as the oil industry and high-income individuals, while also discussing potential impacts on low- and middle-income taxpayers and social security beneficiaries.",1
104,Big Brown's union blues: the UPS strike reflects wide worry about part-time jobs,1997,Aug,Newsweek,1,6.67,"relinequality, explicit",177,"Yes, the article references American economic inequality by highlighting the disparity between full-time and part-time workers at UPS, as well as the broader trend of unevenly distributed wage growth and benefits in the US economy.",1
105,"Big Families can be happy, too",1985,Jan,Newsweek,3,10.0,relchanges (income/wages/earnings/etc.),179,"No, the article does not explicitly reference American economic inequality, as it focuses on the author's personal experience and societal attitudes towards large families rather than discussing economic disparities or class differences.",0
106,Big Government to the Rescue,2008,Sep,Newsweek v. 152 no. 13 (September 29 2008) p. 22-3,3,6.67,relchanges (income/wages/earnings/etc.),180,"No, the article does not explicitly reference American economic inequality, instead focusing on the global financial crisis and the US government's response to stabilize the economy.",0
107,Big Guys Win Again. This Is Tax Reform?,2005,Nov,Newsweek,1,1.0,"relinequality, explicit",181,"Yes, the article references American economic inequality by highlighting how proposed tax reforms would benefit wealthy individuals with investments at the expense of middle-class families who own homes.",1
108,Big Worker Blues,2004,Feb,U.S. News & World Report,2,6.67,"relinequality, implicit",182,"Yes, the article references American economic inequality by highlighting the contrast between corporate profits and employee struggles, as well as the impact of cost-cutting measures on workers' benefits and job security.",1
109,Biz blahs and blame,2001,Oct,U.S. News & World Report,4,6.67,"releconomy (employment, economy)",185,"No, the article does not reference American economic inequality as it primarily focuses on companies blaming Osama bin Laden for their poor earnings and using the September 11 attacks as an excuse for their financial struggles, without discussing disparities in wealth or income among different groups of Americans.",0
110,Blame the deficit on excessive government spending,1991,Aug,U.S. News & World Report,2,6.67,"relinequality, implicit",187,"No, the article does not explicitly reference American economic inequality, as it primarily focuses on government spending, budget deficits, and tax policies without mentioning specific economic groups or disparities between them.",0
111,Blessed Is the Full Plate,2007,Nov,Newsweek,1,6.67,"relinequality, explicit",188,"Yes, the article references American economic inequality by mentioning that ""the share of the nation's income going to the top 1 percent of its citizens is at its highest level since 1928"", highlighting the widening wealth gap between the rich and the poor.",1
112,Blowing off some steam,1988,May,Time,1,6.67,"relinequality, explicit",189,"Yes, the article mentions that the average American worker has suffered a 6.5% decline in wages, after adjustment for inflation, during the past decade, highlighting a aspect of economic inequality.",1
113,Bob Dole's old growth theory,1996,Sep,U.S. News & World Report,3,6.67,relchanges (income/wages/earnings/etc.),192,"No, the article does not explicitly reference American economic inequality, as it focuses on critiquing Bob Dole's economic plan and its potential impact on long-term economic growth rather than discussing disparities in income or wealth among different groups of Americans.",0
