,title,year,month,journal,code,weight,code_label,id,content,gen_code
53,A question of confidence,2001,May,U.S. News & World Report,3,6.67,relchanges (income/wages/earnings/etc.),92,"No

The article focuses on macroeconomic trends like the slowdown, consumer spending, and interest rates without mentioning income distribution or social class disparities. 
",0
54,A radical plan for tax reform,1986,May,Newsweek,1,6.67,"relinequality, explicit",93,"Yes

The article discusses a tax reform plan that would shift the tax burden from individuals to businesses, potentially benefiting lower-income Americans while impacting higher earners. 
",1
55,A swampful of troubles,1983,Apr,U.S. News & World Report,2,6.67,"relinequality, implicit",98,"Yes

The article discusses high unemployment (10.3 percent) which is a symptom and consequence of economic inequality.  
",1
56,A tale of two Austins,2000,Feb,U.S. News & World Report,1,1.0,"relinequality, explicit",99,"Yes

The article explicitly discusses the widening wealth gap in Austin, Texas, a phenomenon directly related to American economic inequality. 
",1
57,A taxing change,2000,Jul,Time,1,6.67,"relinequality, explicit",100,"Yes

The article discusses changes to estate tax and capital gains taxes, which directly impact wealth distribution among different social classes and therefore relates to economic inequality. 
",1
58,A time to celebrate,2000,Jul,U.S. News & World Report,1,6.67,"relinequality, explicit",101,"Yes

The article acknowledges income inequality (""Yes, there is inequality."") while arguing that it is not inherently unjust due to the presence of equal opportunity. 
",1
59,AMERICA THE ANXIOUS.,2012,Aug,Newsweek,1,6.67,"relinequality, explicit",105,"Yes

The article discusses wage stagnation for those without college degrees, the widening gap between the rich and poor, and anxieties about future economic prospects, all of which are indicators of economic inequality. 
",1
60,Abolish the IRS? Dream on,1997,Oct,Newsweek,1,6.67,"relinequality, explicit",106,"Yes

The article discusses the impact of tax policy on different social groups, including homeowners, the elderly, smokers, and the wealthy, which relates to economic inequality. 
",1
61,Adventures in equities/World of Business,1992,Feb,Time,4,10.0,"releconomy (employment, economy)",108,"No

The article focuses on global stock market performance and doesn't discuss income inequality, causes, solutions, or comparative language between social classes within the United States. 
",0
62,Affirmative Inaction?,1995,Jun,Newsweek,3,10.0,relchanges (income/wages/earnings/etc.),109,"Yes

The article discusses affirmative action, a policy aimed at addressing racial disparities which are often intertwined with economic inequality. 
",1
63,After You! We Insist!,1990,May,Newsweek,3,10.0,relchanges (income/wages/earnings/etc.),111,"Yes

The article discusses potential tax increases, which could disproportionately affect different social class groups and thus relates to economic inequality. 
",1
64,After the Plant Closed Down,2009,May,Newsweek,3,6.67,relchanges (income/wages/earnings/etc.),112,"Yes

The article discusses the significant drop in annual income experienced by the author's family after the cement factory closure, highlighting a stark example of economic inequality and its impact on different social classes. 
",1
65,After the meltdown of '87,1987,Nov,Newsweek,2,6.67,"relinequality, implicit",113,"No

The article focuses on the causes and consequences of the 1987 stock market crash, not on issues of income inequality in the United States. 
",0
66,After the storm passes,1999,Dec,Newsweek,3,6.67,relchanges (income/wages/earnings/etc.),114,"Yes

The article discusses how slowing down trade would negatively impact American workers, implying a concern for income inequality and its potential exacerbation. 
",1
67,America the open,1995,Jul,Newsweek,1,1.0,"relinequality, explicit",119,"Yes

The article discusses the rise of a ""meritocratic"" class in America, implying differences in income and opportunity based on education and social standing. 
",1
68,America's Bull Run: Can We Keep It Going?,2008,Jan,U.S. News & World Report,1,6.67,"relinequality, explicit",120,"Yes

The article mentions ""worried about growing economic inequality?"" suggesting it addresses the topic. 
",1
69,America's Dumbest Budget Cut.,2011,Jul,Newsweek,4,6.67,"releconomy (employment, economy)",121,"No

The article focuses on the debate surrounding US military spending and its impact on the federal budget, without mentioning income inequality, wage gaps, or social class comparisons. 
",0
70,America's Next Stimulus Plan,2009,Mar,U.S. News & World Report,2,6.67,"relinequality, implicit",122,"No

The article focuses on macroeconomic indicators like GDP, unemployment rates, and stimulus packages without directly addressing income inequality or disparities among social classes. 
",0
71,America's scandalous health care: here's how to fix it,1990,Mar,U.S. News & World Report,2,6.67,"relinequality, implicit",123,"Yes

The article discusses the lack of health insurance for many Americans, particularly those who are low-income, which is a symptom of economic inequality. 
",1
72,America--at ease with computers,1986,Feb,U.S. News & World Report v. 100 (February 17 1986) p. 72,4,6.67,"releconomy (employment, economy)",124,"No

The article focuses on American attitudes towards computers and technology, not on issues of income inequality, causes, solutions, or comparisons between social classes. 
",0
73,Americans Bet on International Funds,1985,Aug,U.S. News & World Report,3,10.0,relchanges (income/wages/earnings/etc.),125,"No

The article focuses on investment trends in international funds and does not discuss wage gaps, income distribution, or social class disparities within the United States. 
",0
74,An Economic Feud at the White House,1983,Oct,U.S. News & World Report,3,10.0,relchanges (income/wages/earnings/etc.),129,"No

The article focuses on a political debate about budget deficits and their impact on interest rates, without mentioning income inequality or comparisons between social classes. 
",0
75,An Election-Year Tax Increase?,1982,Jul,Time,3,10.0,relchanges (income/wages/earnings/etc.),130,"No

The article focuses on proposed tax increases to address budget deficits and does not discuss income inequality, its causes, or solutions. 
",0
76,An Implausible Populist.,2011,Oct,Time,2,6.67,"relinequality, implicit",132,"Yes

The article discusses income inequality by highlighting the Occupy Wall Street movement's grievances against Wall Street for its role in exacerbating economic disparities and criticizes Obama's insufficient Wall Street reforms for failing to address this issue. 
",1
77,An Oil Tax Makes Sense,1987,Apr,Newsweek,3,10.0,relchanges (income/wages/earnings/etc.),133,"No

The article focuses on the economic benefits of an oil tax, primarily discussing its impact on budget deficits and energy security, without mentioning income inequality or social class disparities. 
",0
78,An agenda bedeviled by the deficit,1993,Feb,U.S. News & World Report,3,10.0,relchanges (income/wages/earnings/etc.),134,"No

The article focuses on President Clinton's economic policies, particularly tax proposals aimed at stimulating the economy and reducing the deficit, without directly addressing issues of income inequality or wealth distribution. 
",0
79,An early Christmas at Chrysler,1985,Nov,Time,2,6.67,"relinequality, implicit",135,"Yes

The article discusses wage increases for Chrysler workers to bring them in line with Ford and GM employees, highlighting a disparity in pay among different social class groups within the auto industry. 
",1
80,"And Now, the Spoils Society",1985,Dec,Newsweek,1,10.0,"relinequality, explicit",137,"Yes

The article discusses wealth redistribution, legal battles over existing wealth, and how individuals and groups seek to gain advantage within a complex economic system, all of which are relevant to understanding American economic inequality. 
",1
81,"And now, a domestic summit",1985,Dec,Newsweek,2,6.67,"relinequality, implicit",138,"No

The article focuses on broad economic issues like budget deficits, tax reform, and interest rates, without directly addressing income inequality or disparities among social classes. 
",0
82,Anguish of the jobless,1982,Jan,Time,2,6.67,"relinequality, implicit",139,"Yes

The article discusses the psychological impact of unemployment on individuals, which is a consequence of economic inequality and instability. 
",1
83,Are We Broke Yet?,2009,Sep,Time,4,6.67,"releconomy (employment, economy)",142,"No

The article focuses on the size of the US deficit and its potential impact on the economy but does not discuss income inequality, its causes, solutions, or comparisons between social classes. 
",0
84,Are raises bad for America?,1999,Aug,U.S. News & World Report,2,6.67,"relinequality, implicit",143,"Yes

The article discusses wage increases for certain skilled workers (like systems engineers and programmers) while also mentioning that many Americans remain unemployed or underemployed, highlighting a potential disparity in income growth across different social classes. 
",1
85,As for investments ,1986,May,U.S. News & World Report,3,10.0,relchanges (income/wages/earnings/etc.),146,"No

The article focuses on the impact of potential tax law changes on various investment strategies but does not discuss income inequality or its causes/solutions. 
",0
86,"As unemployment rises, so do benefit frauds",1982,May,U.S. News & World Report v. 92 (May 31 1982) p. 72-3,2,6.67,"relinequality, implicit",148,"Yes

The article discusses unemployment fraud, which disproportionately affects lower-income individuals who may be more likely to resort to such measures due to economic hardship. 
",1
87,Asian Wisdom,2010,Dec,Newsweek,4,6.67,"releconomy (employment, economy)",149,"No

The article discusses broad economic trends and policy choices in America but doesn't delve into specific issues of income or wealth disparity within the US. 
",0
88,At last: prices go into reverse,1982,May,U.S. News & World Report,4,6.67,"releconomy (employment, economy)",150,"No

The article focuses on inflation and price changes, not on wage gaps, income distribution, or comparisons between social classes. 
",0
89,Attack!The Truth About Obamacare,2009,Aug,Newsweek,4,6.67,"releconomy (employment, economy)",151,"No

The article focuses on the political debate surrounding healthcare reform in the United States, not on issues of economic inequality. 
",0
90,Avoiding a Deep Recession,2008,Oct,U.S. News & World Report v. 145 no. 9 (October 27 2008) p. 92,3,6.67,relchanges (income/wages/earnings/etc.),153,"No

The article focuses on the causes and potential solutions to the 2008 financial crisis and recession, not on income inequality. 
",0
91,Baby boomers come of age,1981,Mar,Newsweek,1,6.67,"relinequality, explicit",154,"Yes

The article discusses wage gaps between generations, highlighting how baby boomers face depressed earning power compared to previous generations, which is a clear indicator of economic inequality. 
",1
92,Back into the tax maze,1997,Aug,Time,1,10.0,"relinequality, explicit",157,"Yes

The article discusses tax breaks and credits aimed at different income groups (like a per-child credit with phaseouts for high-income people) which implies an awareness of economic disparities. 
",1
93,Back to business,2001,Dec,U.S. News & World Report,3,6.67,relchanges (income/wages/earnings/etc.),159,"No

The article focuses on hiring trends and the shift towards a service-based economy, without discussing income disparities or policy solutions related to economic inequality. 
",0
94,Bad tidings for big labor,1981,Jan,Newsweek,2,6.67,"relinequality, implicit",160,"Yes

The article discusses the potential impact of conservative policies on labor unions and wages, which are key indicators of economic inequality. 
",1
95,Balancing the Budget - Congress Has Its Own Ideas,1980,Mar,U.S. News & World Report,2,10.0,"relinequality, implicit",162,"No

The article focuses on budget balancing proposals and potential cuts to various government programs but does not discuss income inequality, wage gaps, or comparative language among social classes. 
",0
96,Bankruptcy as an escape hatch,1984,Mar,Time,2,6.67,"relinequality, implicit",163,"Yes

The article discusses how a Supreme Court decision allows companies to use bankruptcy to cancel union contracts, potentially leading to wage cuts and layoffs, which are indicators of economic inequality. 
",1
97,Be our guest,2001,May,U.S. News & World Report,1,6.67,"relinequality, explicit",166,"Yes

The article discusses how illegal immigrants fill jobs that others won't take, implying a potential wage gap and disparity in economic opportunities. 
",1
98,Bearer of Bad Tidings,1983,Sep,Time,3,10.0,relchanges (income/wages/earnings/etc.),167,"No

The article focuses on budget deficits and potential solutions like tax increases and spending cuts, without directly addressing income inequality or disparities among social classes. 
",0
99,Before the party starts,2001,Feb,U.S. News & World Report,1,6.67,"relinequality, explicit",169,"Yes

The article discusses how a tax cut would disproportionately benefit the wealthiest Americans (top 10%), highlighting income inequality. 
",1
100,"Behind Gains in On-the-Job Health, Safety",1984,Jun,U.S. News & World Report,4,10.0,"releconomy (employment, economy)",170,"No

The article focuses on workplace safety statistics and trends across different industries, without mentioning income, wealth disparities, or social class comparisons. 
",0
101,Bentsen on the burner,1993,Jun,Time,2,6.67,"relinequality, implicit",172,"Yes

The article discusses the Clinton administration's budget proposal which includes tax increases and spending cuts, policies directly related to income inequality and wealth distribution. 
",1
102,Best Careers,2008,Mar,U.S. News & World Report,2,10.0,"relinequality, implicit",173,"Yes

The article presents a list of careers with their median salaries, implicitly highlighting the income disparities between different professions which is a key aspect of economic inequality. 
",1
103,Bidding War for Tax Votes,1981,Aug,Newsweek,3,10.0,relchanges (income/wages/earnings/etc.),176,"Yes

The article discusses Reagan's tax cuts which disproportionately benefit wealthier Americans, a key factor contributing to income inequality. 
",1
104,Big Brown's union blues: the UPS strike reflects wide worry about part-time jobs,1997,Aug,Newsweek,1,6.67,"relinequality, explicit",177,"Yes

The article discusses wage disparities between full-time and part-time UPS workers, highlighting a key aspect of income inequality in the US workplace. 
",1
105,"Big Families can be happy, too",1985,Jan,Newsweek,3,10.0,relchanges (income/wages/earnings/etc.),179,"No

The article focuses on the social perceptions and personal experiences of raising a large family, without addressing issues of income inequality, its causes, or potential solutions. 
",0
106,Big Government to the Rescue,2008,Sep,Newsweek v. 152 no. 13 (September 29 2008) p. 22-3,3,6.67,relchanges (income/wages/earnings/etc.),180,"No

The article focuses on the government's response to a financial crisis and potential solutions for stabilizing the market, without addressing issues of income inequality or wealth distribution. 
",0
107,Big Guys Win Again. This Is Tax Reform?,2005,Nov,Newsweek,1,1.0,"relinequality, explicit",181,"Yes

The article discusses how proposed tax reforms would disproportionately benefit those with investments (wealthy individuals) while potentially harming homeowners who rely on mortgage interest deductions. 
",1
108,Big Worker Blues,2004,Feb,U.S. News & World Report,2,6.67,"relinequality, implicit",182,"Yes

The article discusses IBM's cost-cutting measures, including layoffs that disproportionately affect older workers, highlighting potential age-based income inequality within the company. 
",1
109,Biz blahs and blame,2001,Oct,U.S. News & World Report,4,6.67,"releconomy (employment, economy)",185,"No

The article focuses on how companies are blaming the September 11th attacks for poor earnings rather than addressing underlying economic issues or income inequality. 
",0
110,Blame the deficit on excessive government spending,1991,Aug,U.S. News & World Report,2,6.67,"relinequality, implicit",187,"No

The article focuses on government spending, tax cuts, and budget deficits without directly addressing issues of income inequality, wage gaps, or comparisons between social classes. 
",0
111,Blessed Is the Full Plate,2007,Nov,Newsweek,1,6.67,"relinequality, explicit",188,"Yes

The article discusses the growing income gap in America, highlighting the increasing share of wealth held by the top 1% and the struggles faced by those experiencing poverty. 
",1
112,Blowing off some steam,1988,May,Time,1,6.67,"relinequality, explicit",189,"No

The article focuses on macroeconomic indicators like inflation, interest rates, and unemployment, without discussing income disparities among social classes. 
",0
113,Bob Dole's old growth theory,1996,Sep,U.S. News & World Report,3,6.67,relchanges (income/wages/earnings/etc.),192,"No

The article focuses on analyzing Bob Dole's economic plan and its potential impact on economic growth, without discussing income inequality or related social class issues. 
",0
114,Bob Reich's job market,1994,Mar,Newsweek,1,6.67,"relinequality, explicit",193,"Yes

The article discusses wage decline for undereducated Americans compared to Europe, highlighting a disparity in income growth based on education level. 
",1
115,Boiling Tea,2010,Nov,Time,3,6.67,relchanges (income/wages/earnings/etc.),195,"No

The article focuses on political shifts within the Republican party and the potential for gridlock between Republicans and Democrats, without addressing income inequality directly. 
",0
116,Bombarding Reagan's Budget,1984,Feb,Time,3,10.0,relchanges (income/wages/earnings/etc.),196,"No

The article focuses on the national deficit and potential solutions, not on income inequality or comparative language among social classes. 
",0
117,"Bound, gagged and at debt's door",1996,Jan,U.S. News & World Report,4,10.0,"releconomy (employment, economy)",198,"No

The article focuses on political maneuvering around the debt ceiling and does not discuss wage gaps, income distribution, or social class disparities. 
",0
118,Brave new economy,1986,Mar,U.S. News & World Report,2,6.67,"relinequality, implicit",201,"No

The article focuses on broad economic trends and changes in various sectors but does not directly address issues of income inequality, wage gaps, or comparative language among social classes. 
",0
119,Breakdown: How the Budget talks fell apart,1996,Jan,Time,1,10.0,"relinequality, explicit",202,"No

The article focuses on the political battle surrounding the budget and doesn't delve into discussions about income inequality, wage gaps, or comparative language regarding social classes. 
",0
120,Bridging the bitter incomes divide,1994,May,U.S. News & World Report,1,1.0,"relinequality, explicit",204,"Yes

The article discusses wage gaps between different social classes (CEOs vs factory workers), mentions income inequality as a growing problem, and explores potential causes and solutions related to this issue. 
",1
121,Bridging the costly skills gap,1993,Jan,U.S. News & World Report v. 114 (January 25 1993) p. 61-3,1,6.67,"relinequality, explicit",205,"Yes

The article discusses income inequality by highlighting the need for worker retraining and skill development to address the gap between high-skilled and low-skilled workers in the US economy. 
",1
122,Bridging the digital divide,1999,Sep,Newsweek,1,1.0,"relinequality, explicit",206,"Yes

The article discusses the widening income gap between the rich and poor in the United States, citing statistics about declining incomes for the poorest fifth of Americans and the concentration of wealth among the top earners. 
",1
123,Briefing.,2012,Dec,Time,4,6.67,"releconomy (employment, economy)",207,"Yes

The article mentions a decrease in the number of chronically homeless people in the U.S., which is a social issue often linked to economic inequality. 
",1
124,Brown's new fad: a flat tax,1992,Apr,U.S. News & World Report,1,6.67,"relinequality, explicit",209,"Yes

The article discusses Brown's flat tax proposal which would shift a ""huge share of taxes from rich to poor,"" directly addressing income inequality. 
",1
125,Bubble trouble?,1998,May,Newsweek,1,6.67,"relinequality, explicit",210,"No

The article focuses on the Federal Reserve's concerns about asset inflation (soaring stock prices and real estate) and its potential impact on the overall economy, without addressing income or wealth inequality among different social classes. 
",0
126,Budget Deal,1983,Jul,Time,1,10.0,"relinequality, explicit",211,"Yes

The article discusses a budget deal that includes tax increases and spending cuts, which are policy solutions related to economic inequality. 
",1
127,Budget-Limit Bandwagon Picks Up Speed,1982,Aug,U.S. News & World Report,3,10.0,relchanges (income/wages/earnings/etc.),212,"No

The article focuses on a proposed constitutional amendment to balance the federal budget and does not discuss wage gaps, income distribution, or social class disparities. 
",0
