,title,year,month,journal,code,weight,code_label,id,content,gen_code
11,7 Reasons Not to Retire,2006,Jun,U.S. News & World Report,3,10.0,relchanges (income/wages/earnings/etc.),25,"No, this article does not reference American economic inequality. It focuses on state and local tax collections and per capita spending across different states in the US. 


",0
12,A City Under the Ax,1981,Mar,Newsweek,1,10.0,"relinequality, explicit",28,"You are correct! This article focuses on state and local tax revenue, not income inequality.  

Let me know if you have any other articles you'd like me to analyze.",0
13,A Fever for Tax Cuts,1994,Sep,Time,3,10.0,relchanges (income/wages/earnings/etc.),30,"You are correct! This article focuses on state and local tax revenue, not income inequality.  

Let me know if you have any other articles you'd like me to analyze.",0
14,A Fun-Free Recovery,2009,Jun,Time,3,6.67,relchanges (income/wages/earnings/etc.),32,"This article focuses on state and local tax collections, providing data on per capita taxes and the percentage of personal income dedicated to taxes in different states. It doesn't discuss issues related to income inequality, wage gaps, or policy solutions for economic disparity.  


",0
15,A Great August Tax Debate,1984,Aug,Newsweek,3,10.0,relchanges (income/wages/earnings/etc.),33,"The article focuses on the political debate surrounding the federal budget and tax policy, not on issues of income inequality or wealth distribution.  


",0
16,A Juggernaut Slows Down,1982,Aug,Newsweek,3,10.0,relchanges (income/wages/earnings/etc.),34,"You are correct! The article focuses on state and local tax revenue, not income inequality.  

Let me know if you have any other articles you'd like me to classify.",0
17,A Little Help for Some Friends,1990,Nov,Time,3,10.0,relchanges (income/wages/earnings/etc.),35,"You are correct! The article focuses on political maneuvering and special interest influence in the legislative process, not on broader economic inequality issues.  

Let me know if you have any other articles you'd like me to analyze!",0
18,A Little Icing on Top,1999,Apr,Newsweek,3,10.0,relchanges (income/wages/earnings/etc.),36,"You are correct! This article focuses on state and local tax collections, not income inequality.  

Let me know if you have any other articles you'd like me to analyze.",0
19,A Make-Believe Budget Fix,1990,May,Newsweek,3,10.0,relchanges (income/wages/earnings/etc.),37,"You are correct! This article focuses on state and local tax collections, providing data on per capita taxes and the percentage of personal income going towards taxes. It doesn't discuss issues related to income inequality, wage gaps, or policy solutions for economic disparity.  
",0
20,A Midsummer-Night Tax Gift,1984,Jul,Newsweek,1,10.0,"relinequality, explicit",38,"You are correct! The article focuses on tax policy and its potential impact on the economy, but it doesn't delve into issues of income inequality or wealth distribution.  

Let me know if you have any other articles you'd like me to classify!",0
21,A Million Reasons to Smile,2008,Apr,U.S. News & World Report,3,10.0,relchanges (income/wages/earnings/etc.),39,"You are correct! This article focuses on state and local tax burdens across the US, but doesn't delve into issues of income inequality or its causes/solutions.  

Let me know if you have any other articles you'd like me to classify!",0
22,A Modest Proposal - Public Policies that Perform,1987,Aug,U.S. News & World Report,2,10.0,"relinequality, implicit",40,"You are correct! The article focuses on state and local tax revenue, comparing rates across different states. While taxes can be a tool to address inequality, this article simply presents data without analyzing the social or economic implications of these varying tax burdens.  


",0
23,A New GOP Achilles Heel,2007,Sep,U.S. News & World Report,3,6.67,relchanges (income/wages/earnings/etc.),44,"You are correct! This article focuses on state and local tax revenue, not income inequality.  

Let me know if you have any other articles you'd like me to analyze.",0
24,A No-fingerprints Tax Bill,1982,Aug,Newsweek,3,10.0,relchanges (income/wages/earnings/etc.),45,"This article focuses on state and local tax collections, providing data on per capita taxes and the percentage of personal income dedicated to taxes. It does not discuss issues related to income inequality, wage gaps, or policy solutions for economic disparity. 


",0
25,A Pain in the bottom line,2000,Nov,U.S. News & World Report,4,10.0,"releconomy (employment, economy)",46,"You are correct! The article about state and local tax collections does not reference economic inequality. It focuses on the amounts collected and per capita averages, but doesn't delve into issues of income disparity or wealth distribution. 


",0
26,A Resilient Society.,2011,Jan,Newsweek,4,6.67,"releconomy (employment, economy)",49,"You are correct! This article focuses on the political maneuvering and budget debates, not economic inequality.  

Let me know if you have any other articles you'd like me to classify.",0
27,A Script for Sputnik,2011,Jan,Newsweek,2,6.67,"relinequality, implicit",51,"No, this article focuses on state and local tax revenue and does not discuss income inequality or related economic issues. 


",0
28,A Sense of Power,1980,Dec,Newsweek,3,10.0,relchanges (income/wages/earnings/etc.),52,"You are correct. This article focuses on state and local tax revenue, not income inequality.  


",0
29,A Sequel to the Subprime Mess?,2007,Dec,Newsweek,3,6.67,relchanges (income/wages/earnings/etc.),53,"You are correct! This article focuses on state and local tax burdens, not income inequality.  

Let me know if you have any other articles you'd like me to analyze.",0
30,A Simpler Social Security Fix,2010,Oct,U.S. News & World Report,1,6.67,"relinequality, explicit",54,"You are correct! This article focuses on state and local tax collections, not income inequality.  

Let me know if you have any other articles you'd like me to classify.",0
31,A Tax Increase You Can Avoid,1993,Jul,Time,3,10.0,relchanges (income/wages/earnings/etc.),57,"You are correct! This article focuses on state and local tax collections, providing data on per capita taxes and their relation to personal income. It doesn't delve into issues of income inequality or economic disparities among social classes.  


",0
32,A Voter's Gulde to the Economy,2008,Mar,Time,2,6.67,"relinequality, implicit",61,"No, this article focuses on state and local tax revenue and does not discuss income inequality or related issues. 


",0
33,A bologna-lover's retirement budget,2000,Jun,U.S. News & World Report,3,10.0,relchanges (income/wages/earnings/etc.),63,"The article focuses on state and local tax collections, providing data on per capita taxes and the percentage of personal income dedicated to taxes. It doesn't discuss issues related to income inequality, wage gaps, or economic disparities among social classes. 


",0
34,A business boom defies its doubters,1984,Apr,Newsweek,2,6.67,"relinequality, implicit",65,"You are correct! This article focuses on state and local tax revenue, not income inequality.  

Let me know if you have any other articles you'd like me to analyze.",0
35,A buying surge from new 30-billion tax cut,1983,Jun,U.S. News & World Report,1,6.67,"relinequality, explicit",66,"No, this article focuses on state and local tax revenue data without discussing income inequality or related issues. 


",0
36,A closer look at the Treasury's tax plan,1984,Dec,U.S. News & World Report,2,6.67,"relinequality, implicit",69,"This article focuses on state and local tax collections, providing data on per capita taxes and the percentage of personal income dedicated to taxes in different states. It does not discuss issues related to income inequality, wage gaps, or economic disparities among social classes. 


",0
37,A deficit plan that's no joke,1992,Oct,Newsweek,2,10.0,"relinequality, implicit",70,"You are correct! This article focuses on state and local tax collections, providing data on per capita taxes and the percentage of personal income dedicated to taxes. It doesn't delve into issues of income inequality, wage gaps, or policy solutions related to economic disparity.  


",0
38,A different kind of supply-side revolution,1990,Feb,U.S. News & World Report,2,6.67,"relinequality, implicit",71,"You are correct! This article focuses on state and local tax burdens across the US, but doesn't delve into issues of income inequality or wealth distribution.  

Let me know if you have any other articles you'd like me to analyze!",0
39,A dip in urban joblessness,1983,Aug,U.S. News & World Report,4,6.67,"releconomy (employment, economy)",72,"You are correct! The article about state and local tax collections does not reference American economic inequality.  

Let me know if you have any other articles you'd like me to classify.",0
40,A double-dip this summer?,2002,Jul,U.S. News & World Report,2,6.67,"relinequality, implicit",74,"You are correct! This article focuses on state and local tax burdens, not income inequality.  

Let me know if you have any other articles you'd like me to analyze.",0
41,A double-edged summer surprise,1992,Mar,U.S. News & World Report,3,6.67,relchanges (income/wages/earnings/etc.),75,"You are correct! This article focuses on state and local tax revenue, not income inequality.  

Let me know if you have any other articles you'd like me to analyze.",0
42,A fair question,2000,Sep,U.S. News & World Report,1,6.67,"relinequality, explicit",76,"You are correct! This article focuses on state and local tax revenue, not income inequality.  

Let me know if you have any other articles you'd like me to analyze.",0
43,A gaggle of New Year's guesses,1987,Dec,U.S. News & World Report,4,6.67,"releconomy (employment, economy)",78,"You are correct! The article about state and local tax collections does not reference economic inequality.  It focuses on the amounts collected, per capita averages, and comparisons between states. There's no discussion of income disparities, wealth distribution, or related social issues. 


",0
44,A kind word for taxes,1986,Jul,U.S. News & World Report,3,10.0,relchanges (income/wages/earnings/etc.),80,"You are correct! The article about state and local tax collections does not reference American economic inequality.  

It focuses on providing statistical data about tax revenue per capita and per $1,000 of income across different states. While taxes are a tool that can be used to address inequality, the article itself doesn't delve into issues of income distribution, wealth gaps, or social class disparities. 
",0
45,A leap of faith--into the abyss perhaps?,2001,Jun,U.S. News & World Report,3,6.67,relchanges (income/wages/earnings/etc.),81,"You are correct! This article focuses on state and local tax collections, not income inequality.  

Let me know if you have any other articles you'd like me to classify.",0
46,A message to conservatives,1983,Mar,U.S. News & World Report,2,6.67,"relinequality, implicit",82,"You are correct! The article focuses on political maneuvering and budget debates, not economic inequality.  

Let me know if you have any other articles you'd like me to analyze.",0
47,A most debated issue,1985,Jul,Time,1,6.67,"relinequality, explicit",83,"You are correct! This article focuses on state and local tax collections, not income inequality.  

Let me know if you have any other articles you'd like me to analyze.",0
48,A nation divided,1999,Oct,U.S. News & World Report,1,1.0,"relinequality, explicit",84,"You are correct! The second article focuses on state and local tax collections, not income inequality.  

Let me know if you have any other articles you'd like me to classify.",0
49,A new divide between haves and have-nots?,1995,Spring,Time,1,6.67,"relinequality, explicit",86,"You are correct! This article focuses on state and local tax collections, not income inequality.  

Let me know if you have any other articles you'd like me to classify.",0
50,A new-style recession,2002,Apr,U.S. News & World Report v. 132 no. 12 (April 15 2002) p. 30-2,1,6.67,"relinequality, explicit",87,"This article focuses on state and local tax collections, providing data on per capita taxes and the percentage of personal income dedicated to taxes. It doesn't discuss issues related to income inequality, wage gaps, or economic disparities among social classes. 


",0
51,A paycheck revolt in '96?,1996,Feb,Newsweek,1,1.0,"relinequality, explicit",89,"You are correct! This article focuses on state and local tax collections, not income inequality.  

Let me know if you have any other articles you'd like me to classify.",0
52,A plumper nest egg,2002,Mar,U.S. News & World Report,3,10.0,relchanges (income/wages/earnings/etc.),90,"You are correct! This article focuses on state and local tax revenue, not income inequality.  

Let me know if you have any other articles you'd like me to classify.",0
53,A question of confidence,2001,May,U.S. News & World Report,3,6.67,relchanges (income/wages/earnings/etc.),92,"You are correct! The article focuses on economic indicators like GDP, consumer spending, and interest rates, but it doesn't delve into issues of income inequality or wealth distribution.  

Let me know if you have any other articles you'd like me to analyze!",0
54,A radical plan for tax reform,1986,May,Newsweek,1,6.67,"relinequality, explicit",93,"No, this article focuses on state and local tax revenue figures and does not discuss issues related to income inequality or economic disparities. 


",0
55,A swampful of troubles,1983,Apr,U.S. News & World Report,2,6.67,"relinequality, implicit",98,"The article focuses on political battles and budget negotiations, not on income inequality or changes in wealth distribution.  


",0
56,A tale of two Austins,2000,Feb,U.S. News & World Report,1,1.0,"relinequality, explicit",99,"No, this article focuses on state and local tax collections and doesn't discuss broader issues of income inequality or economic disparities. 


",0
57,A taxing change,2000,Jul,Time,1,6.67,"relinequality, explicit",100,"You are correct! This article focuses on state and local tax revenue, not income inequality.  

Let me know if you have any other articles you'd like me to classify.",0
58,A time to celebrate,2000,Jul,U.S. News & World Report,1,6.67,"relinequality, explicit",101,"You are correct! The article focuses on state and local tax collections, providing data and comparisons across different states. It doesn't delve into issues of income inequality, wage gaps, or economic disparities among social classes.  
",0
59,AMERICA THE ANXIOUS.,2012,Aug,Newsweek,1,6.67,"relinequality, explicit",105,"No, this article focuses on state and local tax collections and does not discuss income inequality or related economic issues. 


",0
60,Abolish the IRS? Dream on,1997,Oct,Newsweek,1,6.67,"relinequality, explicit",106,"The article focuses on the political debate surrounding the federal budget and tax policy, not on issues of income inequality.  


",0
61,Adventures in equities/World of Business,1992,Feb,Time,4,10.0,"releconomy (employment, economy)",108,"You are correct! This article focuses on global stock market performance and doesn't touch upon issues of income inequality within the United States.  

Let me know if you have any other articles you'd like me to classify!",0
62,Affirmative Inaction?,1995,Jun,Newsweek,3,10.0,relchanges (income/wages/earnings/etc.),109,"This article focuses on state and local tax collections, providing data on per capita taxes and the percentage of personal income dedicated to taxes. It doesn't discuss issues related to income inequality, wage gaps, or economic disparities among social classes. 


",0
63,After You! We Insist!,1990,May,Newsweek,3,10.0,relchanges (income/wages/earnings/etc.),111,"You are correct! This article focuses on state and local tax revenue, not income inequality.  

Let me know if you have any other articles you'd like me to analyze.",0
64,After the Plant Closed Down,2009,May,Newsweek,3,6.67,relchanges (income/wages/earnings/etc.),112,"This article focuses on state and local tax collections, not income inequality.  


",0
65,After the meltdown of '87,1987,Nov,Newsweek,2,6.67,"relinequality, implicit",113,"This article focuses on state and local tax collections, providing data on per capita taxes and the percentage of personal income dedicated to taxes. It does not discuss issues related to income inequality or wage disparities. 


",0
66,After the storm passes,1999,Dec,Newsweek,3,6.67,relchanges (income/wages/earnings/etc.),114,"No, this article focuses on state and local tax collections and does not discuss income inequality or related issues. 


",0
67,America the open,1995,Jul,Newsweek,1,1.0,"relinequality, explicit",119,"You are correct! This article focuses on state and local tax collections, not income inequality.  

Let me know if you have any other articles you'd like me to analyze.",0
68,America's Bull Run: Can We Keep It Going?,2008,Jan,U.S. News & World Report,1,6.67,"relinequality, explicit",120,"The article focuses on state and local tax collections, providing data on per capita taxes and the percentage of personal income dedicated to taxes. It doesn't discuss income inequality or related issues. 


",0
69,America's Dumbest Budget Cut.,2011,Jul,Newsweek,4,6.67,"releconomy (employment, economy)",121,"You are correct! The article focuses on the political debate surrounding defense spending cuts and doesn't delve into issues of income inequality, changes in income or wealth, or general economic conditions as they relate to different social classes.  

Let me know if you have any other articles you'd like me to classify!",0
70,America's Next Stimulus Plan,2009,Mar,U.S. News & World Report,2,6.67,"relinequality, implicit",122,"You are correct! The article focuses on the overall state of the economy and potential stimulus packages, but it doesn't delve into issues of income inequality or comparative language between social classes. 


",0
71,America's scandalous health care: here's how to fix it,1990,Mar,U.S. News & World Report,2,6.67,"relinequality, implicit",123,"No, this article focuses on state and local tax revenue and does not discuss income inequality. 
",0
72,America--at ease with computers,1986,Feb,U.S. News & World Report v. 100 (February 17 1986) p. 72,4,6.67,"releconomy (employment, economy)",124,"You are correct! The article about state and local tax collections does not reference economic inequality.  

Let me know if you have any other articles you'd like me to classify.",0
73,Americans Bet on International Funds,1985,Aug,U.S. News & World Report,3,10.0,relchanges (income/wages/earnings/etc.),125,"You are correct! The article about state and local tax collections does not reference economic inequality. It focuses on the amounts collected and per capita averages, but doesn't delve into comparisons between social classes or discuss the causes and consequences of income disparities.  


",0
74,An Economic Feud at the White House,1983,Oct,U.S. News & World Report,3,10.0,relchanges (income/wages/earnings/etc.),129,"You are correct! The article focuses on budget debates and political maneuvering, not income inequality.  

Let me know if you have any other articles you'd like me to classify.",0
75,An Election-Year Tax Increase?,1982,Jul,Time,3,10.0,relchanges (income/wages/earnings/etc.),130,"You are correct! This article focuses on state and local tax revenue, not income inequality.  There's no discussion of wage gaps, wealth distribution, or the causes/solutions related to economic disparity. 


",0
76,An Implausible Populist.,2011,Oct,Time,2,6.67,"relinequality, implicit",132,"You are correct! This article focuses on state and local tax collections, not income inequality.  

Let me know if you have any other articles you'd like me to analyze.",0
77,An Oil Tax Makes Sense,1987,Apr,Newsweek,3,10.0,relchanges (income/wages/earnings/etc.),133,"You are correct! This article focuses on state and local tax revenue, not income inequality.  

Let me know if you have any other articles you'd like me to analyze.",0
78,An agenda bedeviled by the deficit,1993,Feb,U.S. News & World Report,3,10.0,relchanges (income/wages/earnings/etc.),134,"No, this article focuses on state and local tax revenue and per capita spending, not on issues of income inequality or changes in wealth distribution. 


",0
79,An early Christmas at Chrysler,1985,Nov,Time,2,6.67,"relinequality, implicit",135,"You are correct! This article focuses on state and local tax revenue, not income inequality.  

Let me know if you have any other articles you'd like me to classify.",0
80,"And Now, the Spoils Society",1985,Dec,Newsweek,1,10.0,"relinequality, explicit",137,"You are correct. This article focuses on state and local tax revenue, not income inequality or changes in wealth distribution.  

Let me know if you have any other articles you'd like me to classify!",0
81,"And now, a domestic summit",1985,Dec,Newsweek,2,6.67,"relinequality, implicit",138,"This article focuses on state and local tax collections, providing data on per capita taxes and the percentage of personal income dedicated to taxes. It doesn't discuss issues related to income inequality, wage gaps, or policy solutions for economic disparity. 


",0
82,Anguish of the jobless,1982,Jan,Time,2,6.67,"relinequality, implicit",139,"This article focuses on state and local tax collections, providing data on per capita taxes and the percentage of personal income dedicated to taxes. It doesn't discuss issues related to income inequality, wage gaps, or economic disparities among social classes.  


",0
83,Are We Broke Yet?,2009,Sep,Time,4,6.67,"releconomy (employment, economy)",142,"You are correct! This article focuses on state and local tax burdens, not income inequality.  

Let me know if you have any other articles you'd like me to classify.",0
84,Are raises bad for America?,1999,Aug,U.S. News & World Report,2,6.67,"relinequality, implicit",143,"You are correct! This article focuses on state and local tax collections, providing data on per capita taxes and the percentage of personal income dedicated to taxes. It doesn't delve into issues of income inequality or changes in wealth distribution.  


",0
85,As for investments ,1986,May,U.S. News & World Report,3,10.0,relchanges (income/wages/earnings/etc.),146,"No, this article focuses on state and local tax revenue and per capita spending rather than issues related to income inequality. 


",0
86,"As unemployment rises, so do benefit frauds",1982,May,U.S. News & World Report v. 92 (May 31 1982) p. 72-3,2,6.67,"relinequality, implicit",148,"The article focuses on unemployment fraud and the challenges states face in detecting and preventing it. While it touches upon economic hardship, it doesn't delve into broader issues of income inequality or wealth distribution.  


",0
87,Asian Wisdom,2010,Dec,Newsweek,4,6.67,"releconomy (employment, economy)",149,"You are correct! The article focuses on comparing economic policies and outcomes between Asian countries and the West (specifically the US and Europe), but it doesn't delve into issues of income inequality within those regions.  

Let me know if you have any other articles you'd like me to analyze!",0
88,At last: prices go into reverse,1982,May,U.S. News & World Report,4,6.67,"releconomy (employment, economy)",150,"You are correct! The article about state and local tax collections does not reference American economic inequality.  

While it provides data on tax burdens across different states, it doesn't delve into issues of income disparity, wealth distribution, or the social and economic consequences of these factors. 
",0
89,Attack!The Truth About Obamacare,2009,Aug,Newsweek,4,6.67,"releconomy (employment, economy)",151,"No, this article does not reference American economic inequality. It focuses on state and local tax collections across the US, providing data on per capita tax revenue and its relation to personal income in different states.  


",0
90,Avoiding a Deep Recession,2008,Oct,U.S. News & World Report v. 145 no. 9 (October 27 2008) p. 92,3,6.67,relchanges (income/wages/earnings/etc.),153,"You are correct! The article focuses on the overall economic situation and doesn't delve into comparisons between social classes or discuss income inequality directly.  

Let me know if you have any other articles you'd like me to classify!",0
91,Baby boomers come of age,1981,Mar,Newsweek,1,6.67,"relinequality, explicit",154,"No, this article focuses on state and local tax collections across the United States and does not discuss American economic inequality. 


",0
92,Back into the tax maze,1997,Aug,Time,1,10.0,"relinequality, explicit",157,"You are correct! This article focuses on state and local tax collections, providing data on per capita taxes and the percentage of personal income dedicated to taxes. It doesn't delve into issues of income inequality, wage gaps, or policy solutions related to economic disparity.  


",0
93,Back to business,2001,Dec,U.S. News & World Report,3,6.67,relchanges (income/wages/earnings/etc.),159,"This article focuses on state and local tax collections, providing data on per capita taxes and the percentage of personal income dedicated to taxes. It doesn't discuss issues related to income inequality, wage gaps, or economic disparities among social classes. 


",0
94,Bad tidings for big labor,1981,Jan,Newsweek,2,6.67,"relinequality, implicit",160,"Yes. This article discusses the potential impact of conservative policies on labor unions and wages, which are key indicators of economic inequality.  

Let me know if you'd like me to analyze any other articles!",1
95,Balancing the Budget - Congress Has Its Own Ideas,1980,Mar,U.S. News & World Report,2,10.0,"relinequality, implicit",162,"No, this article focuses on state and local tax revenue and does not discuss issues related to income inequality or economic disparities among social classes. 


",0
96,Bankruptcy as an escape hatch,1984,Mar,Time,2,6.67,"relinequality, implicit",163,"This article focuses on state and local tax collections, providing data on per capita taxes and the percentage of personal income dedicated to taxes. It doesn't discuss wage gaps, income inequality, or economic policies related to these issues.  


",0
97,Be our guest,2001,May,U.S. News & World Report,1,6.67,"relinequality, explicit",166,"You are correct! This article focuses on state and local tax revenue, not income inequality.  

Let me know if you have any other articles you'd like me to classify.",0
98,Bearer of Bad Tidings,1983,Sep,Time,3,10.0,relchanges (income/wages/earnings/etc.),167,"No, this article focuses on state and local tax revenue and does not discuss issues related to income inequality, changes in income or wealth, or general economic conditions. 


",0
99,Before the party starts,2001,Feb,U.S. News & World Report,1,6.67,"relinequality, explicit",169,"You are correct! This article focuses on state and local tax collections, not income inequality.  

Let me know if you have any other articles you'd like me to analyze.",0
100,"Behind Gains in On-the-Job Health, Safety",1984,Jun,U.S. News & World Report,4,10.0,"releconomy (employment, economy)",170,"You are correct! The article about state and local tax collections does not reference economic inequality. It focuses on the amounts collected and per capita averages, but doesn't delve into comparisons between social classes or discuss the causes and consequences of income disparities. 


",0
101,Bentsen on the burner,1993,Jun,Time,2,6.67,"relinequality, implicit",172,"The article focuses on state and local tax collections, providing data on per capita taxes and the percentage of personal income dedicated to taxes. It doesn't discuss issues related to income inequality, wage gaps, or policy solutions for economic disparity.  


",0
102,Best Careers,2008,Mar,U.S. News & World Report,2,10.0,"relinequality, implicit",173,"You are correct! The article about state and local tax collections does not reference American economic inequality.  

While it discusses tax revenue, it doesn't analyze the distribution of wealth or income, nor does it explore the causes or consequences of inequality. 
",0
103,Bidding War for Tax Votes,1981,Aug,Newsweek,3,10.0,relchanges (income/wages/earnings/etc.),176,"You are correct! This article focuses on state and local tax collections, not income inequality.  

Let me know if you have any other articles you'd like me to analyze.",0
104,Big Brown's union blues: the UPS strike reflects wide worry about part-time jobs,1997,Aug,Newsweek,1,6.67,"relinequality, explicit",177,"You are correct! This article focuses on state and local tax revenue, not income inequality.  

Let me know if you have any other articles you'd like me to analyze.",0
105,"Big Families can be happy, too",1985,Jan,Newsweek,3,10.0,relchanges (income/wages/earnings/etc.),179,"This article focuses on the challenges and rewards of raising a large family, not on economic inequality.  

Let me know if you'd like me to analyze another article!",0
106,Big Government to the Rescue,2008,Sep,Newsweek v. 152 no. 13 (September 29 2008) p. 22-3,3,6.67,relchanges (income/wages/earnings/etc.),180,"You are correct! The article focuses on the government's response to a financial crisis and doesn't discuss income inequality, changes in income or wealth, or general economic conditions related to those topics.  

Let me know if you have any other articles you'd like me to classify!",0
107,Big Guys Win Again. This Is Tax Reform?,2005,Nov,Newsweek,1,1.0,"relinequality, explicit",181,"You are correct! The article focuses on the political debate surrounding budget allocation and tax policy, but it doesn't delve into issues of income inequality or wealth distribution.  

Let me know if you have any other articles you'd like me to analyze!",0
108,Big Worker Blues,2004,Feb,U.S. News & World Report,2,6.67,"relinequality, implicit",182,"No, this article focuses on state and local tax revenue data and does not discuss issues related to income inequality, changes in income or wealth, or general economic conditions. 


",0
109,Biz blahs and blame,2001,Oct,U.S. News & World Report,4,6.67,"releconomy (employment, economy)",185,"This article focuses on state and local tax collections, providing data on per capita taxes and the percentage of personal income dedicated to taxes for each state. It does not discuss issues related to income inequality, changes in income or wealth, or general economic conditions beyond mentioning the overall increase in tax collections.  


",0
110,Blame the deficit on excessive government spending,1991,Aug,U.S. News & World Report,2,6.67,"relinequality, implicit",187,"You are correct! The article focuses on the debate surrounding government spending and tax cuts, not on issues of income inequality or wealth distribution.  

Let me know if you have any other articles you'd like me to classify!",0
111,Blessed Is the Full Plate,2007,Nov,Newsweek,1,6.67,"relinequality, explicit",188,"You are correct! This article focuses on state and local tax collections, not income inequality.  

Let me know if you have any other articles you'd like me to classify.",0
112,Blowing off some steam,1988,May,Time,1,6.67,"relinequality, explicit",189,"No, this article focuses on state and local tax revenue and does not discuss issues related to income inequality. 


",0
113,Bob Dole's old growth theory,1996,Sep,U.S. News & World Report,3,6.67,relchanges (income/wages/earnings/etc.),192,"You are correct! This article focuses on the political maneuvering around the federal budget and doesn't delve into issues of income inequality or wealth distribution.  

Let me know if you have any other articles you'd like me to analyze.",0
114,Bob Reich's job market,1994,Mar,Newsweek,1,6.67,"relinequality, explicit",193,"You are correct! This article focuses on state and local tax collections, not income inequality.  

Let me know if you have any other articles you'd like me to classify.",0
115,Boiling Tea,2010,Nov,Time,3,6.67,relchanges (income/wages/earnings/etc.),195,"You are correct! This article focuses on political maneuvering and budget debates, not the underlying issues of income inequality.  

Let me know if you have any other articles you'd like me to analyze.",0
116,Bombarding Reagan's Budget,1984,Feb,Time,3,10.0,relchanges (income/wages/earnings/etc.),196,"This article focuses on state and local tax collections, providing data on per capita taxes and the percentage of personal income dedicated to taxes. It does not discuss issues related to income inequality, wage gaps, or economic disparities among social classes. 


",0
117,"Bound, gagged and at debt's door",1996,Jan,U.S. News & World Report,4,10.0,"releconomy (employment, economy)",198,"You are correct! This article focuses on state and local tax revenue, not income inequality.  

Let me know if you have any other articles you'd like me to classify.",0
118,Brave new economy,1986,Mar,U.S. News & World Report,2,6.67,"relinequality, implicit",201,"The article focuses on state and local tax collections, providing data on per capita taxes and the percentage of personal income dedicated to taxes. It doesn't discuss income inequality or related economic issues. 


",0
119,Breakdown: How the Budget talks fell apart,1996,Jan,Time,1,10.0,"relinequality, explicit",202,"This article focuses on state and local tax collections, providing data on per capita taxes and the percentage of personal income dedicated to taxes for each state. While it touches upon government revenue and spending, it doesn't delve into issues of income inequality or changes in wealth distribution. 


",0
120,Bridging the bitter incomes divide,1994,May,U.S. News & World Report,1,1.0,"relinequality, explicit",204,"You are correct! This article focuses on state and local tax collections, not income inequality.  

Let me know if you have any other articles you'd like me to classify.",0
121,Bridging the costly skills gap,1993,Jan,U.S. News & World Report v. 114 (January 25 1993) p. 61-3,1,6.67,"relinequality, explicit",205,"This article focuses on state and local tax collections, providing data on per capita taxes and the percentage of personal income dedicated to taxes. It doesn't discuss issues related to income inequality, wage gaps, or economic disparities among social classes.  


",0
122,Bridging the digital divide,1999,Sep,Newsweek,1,1.0,"relinequality, explicit",206,"The article discusses the digital divide and its potential impact on economic inequality, but it doesn't directly reference income inequality statistics or policy solutions related to it.  


",0
