,title,year,month,journal,code,weight,code_label,id,content,gen_code
27,A City Under the Ax,1981,Mar,Newsweek,1,10.0,"relinequality, explicit",28,"Relevant: The article discusses how federal budget cuts will disproportionately affect low-income communities in Milwaukee, exacerbating existing poverty and economic development issues, which is a key aspect of American economic inequality.",1
28,A Family Divided,2008,Oct,Time,5,6.67,irrelevant,29,"Irrelevant, because the article primarily focuses on a personal family dynamic and political differences, with only a brief mention of economic beliefs that is not central to the narrative.",0
29,A Fever for Tax Cuts,1994,Sep,Time,3,10.0,relchanges (income/wages/earnings/etc.),30,"Relevant: The article discusses tax cuts and their potential impact on the economy, which can have implications for income inequality, as different groups may benefit disproportionately from such policies.",1
30,A Fondness for Gray Hair,2004,Mar,U.S. News & World Report,5,6.67,irrelevant,31,"Relevant: The article discusses how older Americans are being forced to work longer due to changes in pension plans, retiree health insurance, and 401(k)s, which affects their income and wealth, highlighting an aspect of economic inequality.",1
31,A Fun-Free Recovery,2009,Jun,Time,3,6.67,relchanges (income/wages/earnings/etc.),32,"Relevant: Although not directly addressing income inequality, the article discusses changes in consumer spending habits, debt levels, and potential tax increases, which can have implications for wealth distribution and economic opportunities among different socioeconomic groups in America.",1
32,A Great August Tax Debate,1984,Aug,Newsweek,3,10.0,relchanges (income/wages/earnings/etc.),33,"Relevant: The article discusses tax increases, deficits, and economic forecasts, which are all related to issues of income inequality and wealth distribution in the United States.",1
33,A Juggernaut Slows Down,1982,Aug,Newsweek,3,10.0,relchanges (income/wages/earnings/etc.),34,"Irrelevant, because the article primarily discusses a proposed constitutional amendment to balance the federal budget and does not explicitly address issues of income inequality or wealth distribution in America.",0
34,A Little Help for Some Friends,1990,Nov,Time,3,10.0,relchanges (income/wages/earnings/etc.),35,"Relevant: The article highlights how politicians use tax breaks and loopholes to benefit specific industries and companies, often those that contribute to their campaigns, which can exacerbate income inequality by unfairly distributing wealth and opportunities.",1
35,A Little Icing on Top,1999,Apr,Newsweek,3,10.0,relchanges (income/wages/earnings/etc.),36,"Relevant: The article highlights the lavish perks and compensation packages of top executives, which contributes to the growing wealth gap between the rich and the rest of the population in America.",1
36,A Make-Believe Budget Fix,1990,May,Newsweek,3,10.0,relchanges (income/wages/earnings/etc.),37,"Irrelevant, because the article primarily focuses on the US federal budget deficit and tax policies, without explicitly discussing income or wealth disparities among Americans.",0
37,A Midsummer-Night Tax Gift,1984,Jul,Newsweek,1,10.0,"relinequality, explicit",38,"Irrelevant, because the article primarily discusses tax bill provisions and their potential effects on investment and the economy, without addressing income or wealth distribution, poverty, or social inequality.",0
38,A Million Reasons to Smile,2008,Apr,U.S. News & World Report,3,10.0,relchanges (income/wages/earnings/etc.),39,"Irrelevant, because the article focuses on an individual's unconventional saving techniques and real estate investments that led to their wealth, without discussing or addressing broader issues of income inequality or economic conditions affecting a larger population.",0
39,A Modest Proposal - Public Policies that Perform,1987,Aug,U.S. News & World Report,2,10.0,"relinequality, implicit",40,"Relevant, because the article mentions a program (Employment and Training Choices) that helps welfare recipients get off the dole and into jobs, which is related to income inequality and poverty issues.",1
40,A Monster on the Loose,2005,Apr,Newsweek,5,6.67,irrelevant,41,"Irrelevant, because the article discusses international relations and economic competition between China and Japan, with no mention of American economic inequality.",0
41,A Nazi-era bill finally comes due,1999,Feb,Newsweek,5,6.67,irrelevant,42,"Irrelevant, because the article primarily focuses on lawsuits and settlements related to Nazi-era slave labor camps and their impact on global corporations, with no direct connection to income inequality or economic conditions in America.",0
42,A New French Revolution,2007,Dec,Newsweek,5,6.67,irrelevant,43,"Irrelevant, because the article primarily focuses on France's economy and President Sarkozy's reforms, with no direct connection to income inequality or economic conditions in America.",0
43,A New GOP Achilles Heel,2007,Sep,U.S. News & World Report,3,6.67,relchanges (income/wages/earnings/etc.),44,"Relevant: The article touches on the theme of economic inequality by mentioning that the ""Bush boom has been a bust all along"" for working Americans, implying that the economic growth under President Bush's administration did not benefit all segments of society equally.",1
44,A No-fingerprints Tax Bill,1982,Aug,Newsweek,3,10.0,relchanges (income/wages/earnings/etc.),45,"Irrelevant, because the article primarily focuses on tax policy and budget deficits, without explicitly discussing income inequality or wealth distribution issues in America.",0
45,A Pain in the bottom line,2000,Nov,U.S. News & World Report,4,10.0,"releconomy (employment, economy)",46,"Irrelevant, because the article primarily focuses on a specific labor regulation issue (ergonomic rules) and its impact on businesses, without directly addressing income or wealth disparities in the US economy.",0
46,A Political Prescription,2004,Feb,U.S. News & World Report,5,10.0,irrelevant,47,"Relevant: The article discusses the impact of Medicare reform on seniors' access to affordable prescription drugs, which touches on issues of income inequality and access to healthcare, a key aspect of economic inequality.",1
47,A Religious-Right Revival,2008,Sep,Newsweek,5,6.67,irrelevant,48,"Irrelevant, because the article primarily focuses on the religious right and its influence on politics, without mentioning or discussing issues related to income inequality, wealth distribution, or general economic conditions in America.",0
48,A Resilient Society.,2011,Jan,Newsweek,4,6.67,"releconomy (employment, economy)",49,"Irrelevant, because the article discusses the resilience of American society in the face of tragedy and crisis, but does not mention income inequality, wealth distribution, or general economic conditions.",0
49,A Reward for Good Behavior,2007,Oct,Newsweek,5,10.0,irrelevant,50,"Irrelevant, because the article focuses on income and wealth issues specific to African leaders and countries, with no direct connection to American economic inequality.",0
50,A Script for Sputnik,2011,Jan,Newsweek,2,6.67,"relinequality, implicit",51,"Relevant, because the article mentions a ""hollowed-out middle class"" and discusses ways to promote economic growth and innovation, which are related to issues of income inequality.",1
51,A Sense of Power,1980,Dec,Newsweek,3,10.0,relchanges (income/wages/earnings/etc.),52,"Irrelevant, because the article primarily discusses politics, foreign policy, and government appointments, with only a brief mention of economic conditions and budget deficits, but does not specifically address income inequality or wealth distribution issues.",0
52,A Sequel to the Subprime Mess?,2007,Dec,Newsweek,3,6.67,relchanges (income/wages/earnings/etc.),53,"Irrelevant, because the article primarily focuses on the financial economy, credit markets, and potential risks in the banking system, without explicitly discussing income inequality or wealth distribution in America.",0
53,A Simpler Social Security Fix,2010,Oct,U.S. News & World Report,1,6.67,"relinequality, explicit",54,"Relevant: The article discusses how growing income inequality affects Social Security's financing problem, highlighting that the wealthy pay a smaller share of their income in taxes, contributing to the shortfall.",1
54,A Swoosh under siege,1999,Apr,U.S. News & World Report,5,6.67,irrelevant,55,"Relevant: The article discusses labor conditions and wages in foreign factories producing goods for an American company, which has implications for global economic inequality and worker exploitation.",1
55,A Tax Band-Aid For J&J's Big Deal,2006,Aug,Newsweek,5,6.67,irrelevant,56,"Relevant, because the article discusses how a large corporation, Johnson & Johnson, is able to save billions of dollars in taxes through a loophole, which highlights the unfairness of the tax system and contributes to income inequality.",1
56,A Tax Increase You Can Avoid,1993,Jul,Time,3,10.0,relchanges (income/wages/earnings/etc.),57,"Irrelevant, because the article primarily discusses a proposed gas tax increase and its potential impact on individual drivers, without addressing issues of income or wealth distribution, poverty, or social class disparities that are typically associated with economic inequality.",0
57,A Tricker Tax Season,2007,Mar,U.S. News & World Report,5,6.67,irrelevant,58,"Relevant: The article discusses various tax deductions and credits that can benefit certain individuals, which may have implications for income inequality in the United States, particularly if some groups are more likely to take advantage of these benefits than others.",1
58,A U.N. 'plot' on U.S. rivers,1997,Oct,U.S. News & World Report,5,6.67,irrelevant,59,"Irrelevant, because the article discusses a conspiracy theory surrounding a conservation initiative and does not mention income inequality, wealth distribution, or general economic conditions in the United States.",0
59,A Vigorous Voice from The Right--at Berkeley!,2003,Feb,Time,5,6.67,irrelevant,60,"Irrelevant, because the article focuses on a conservative magazine at UC Berkeley and its impact on campus politics, without mentioning any issues related to income inequality or economic conditions.",0
60,A Voter's Gulde to the Economy,2008,Mar,Time,2,6.67,"relinequality, implicit",61,"Relevant, because the article discusses various economic issues such as foreclosures, unemployment insurance, and tax cuts that affect different income groups, which are all related to income inequality.",1
61,A battle over the cross,1984,Mar,Newsweek,5,6.67,irrelevant,62,"Irrelevant, because the article discusses a political and religious conflict in Poland over the removal of crucifixes from classrooms, with no mention of income inequality or economic conditions in the United States.",0
62,A bologna-lover's retirement budget,2000,Jun,U.S. News & World Report,3,10.0,relchanges (income/wages/earnings/etc.),63,"Relevant: The article discusses retirement savings and income expectations of average Americans, highlighting the potential for a modest but not luxurious lifestyle in retirement, which is related to issues of income inequality.",1
63,"A building, a tragedy",1995,Feb,U.S. News & World Report,5,10.0,irrelevant,64,"Irrelevant, because the article focuses on a workplace tragedy and a company's dealings with government agencies, without mentioning income inequality, wealth distribution, or general economic conditions.",0
64,A business boom defies its doubters,1984,Apr,Newsweek,2,6.67,"relinequality, implicit",65,"Irrelevant, because the article primarily focuses on the strength of the US economy during a specific period, discussing GDP growth, employment, business investment, and exports, without mentioning income inequality or wealth distribution issues.",0
65,A buying surge from new 30-billion tax cut,1983,Jun,U.S. News & World Report,1,6.67,"relinequality, explicit",66,"Relevant, because the article discusses how a tax cut will affect different income groups, highlighting that middle-income Americans will benefit more than wealthier individuals, which relates to issues of income inequality.",1
66,A campus divided by three words,1995,Feb,Newsweek,5,6.67,irrelevant,67,"Relevant, because although the article primarily focuses on racial tensions and academic issues, it touches on topics like tuition costs ($4,500) and academic scholarships for minorities, which are related to economic inequality.",1
67,A chasm of misery,1989,Nov,Time,5,6.67,irrelevant,68,"Relevant, because although the article focuses on income inequality in Latin America, it highlights the growing wealth gap between the rich and poor, a phenomenon also observed in the United States, making its themes and consequences relatable to American economic inequality.",1
68,A closer look at the Treasury's tax plan,1984,Dec,U.S. News & World Report,2,6.67,"relinequality, implicit",69,"Relevant, because the article discusses proposed tax changes that would affect various groups, including students, workers, families, and businesses, which could have implications for income and wealth distribution in the US economy.",1
69,A deficit plan that's no joke,1992,Oct,Newsweek,2,10.0,"relinequality, implicit",70,"Relevant, because while the article primarily focuses on Ross Perot's deficit plan, it also touches on issues related to income inequality, such as tax increases on high-income individuals and changes to social security benefits, which have implications for economic inequality.",1
70,A different kind of supply-side revolution,1990,Feb,U.S. News & World Report,2,6.67,"relinequality, implicit",71,"Irrelevant, because the article primarily discusses the Bush administration's economic philosophy and policies aimed at boosting productivity and investment, without explicitly addressing issues of income inequality or wealth distribution.",0
71,A dip in urban joblessness,1983,Aug,U.S. News & World Report,4,6.67,"releconomy (employment, economy)",72,"Relevant: The article discusses unemployment rates across different cities in the US, which is a key indicator of economic inequality, highlighting areas with high jobless rates and those that are improving.",1
72,A distant thunder on the right: conservatives regroup in the age of glasnost,1989,Dec,Newsweek,5,6.67,irrelevant,73,"Irrelevant, because the article discusses conservative politics and the impact of glasnost on American conservatism, with no mention of income inequality or economic conditions in the United States.",0
73,A double-dip this summer?,2002,Jul,U.S. News & World Report,2,6.67,"relinequality, implicit",74,"Irrelevant, because while the article discusses general economic conditions, consumer spending, and business trends, it does not specifically address issues related to income inequality or wealth distribution in the United States.",0
74,A double-edged summer surprise,1992,Mar,U.S. News & World Report,3,6.67,relchanges (income/wages/earnings/etc.),75,"Irrelevant, because while the article discusses economic conditions and consumer sentiment, it does not specifically address issues of income inequality or wealth distribution in America.",0
75,A fair question,2000,Sep,U.S. News & World Report,1,6.67,"relinequality, explicit",76,"Relevant: The article discusses the impact of different tax policies on income redistribution, highlighting how they can affect the wealthy and low-income workers, which is a key aspect of American economic inequality.",1
76,A fight for the soul of the party,1992,Aug,U.S. News & World Report v. 113 (August 31-September 7 1992) p. 58,5,6.67,irrelevant,77,"Irrelevant, because the article primarily focuses on the internal struggles and factions within the Republican Party, with only brief mentions of economic issues such as taxes and deficits that are not directly related to income inequality.",0
77,A gaggle of New Year's guesses,1987,Dec,U.S. News & World Report,4,6.67,"releconomy (employment, economy)",78,"Irrelevant, because the article is a collection of New Year's predictions from various individuals on different topics, but none of them specifically address issues related to income inequality or wealth distribution in America.",0
78,A healthy trend ends,1998,Sep,U.S. News & World Report,5,6.67,irrelevant,79,"Relevant, because the article discusses the rising cost of healthcare, which can exacerbate income inequality as individuals may struggle to afford medical care, leading to increased financial burdens on lower-income households.",1
79,A kind word for taxes,1986,Jul,U.S. News & World Report,3,10.0,relchanges (income/wages/earnings/etc.),80,"Relevant: The article touches on the importance of taxation in funding public services and addressing deficits, which has implications for income inequality and wealth distribution in the United States.",1
80,A leap of faith--into the abyss perhaps?,2001,Jun,U.S. News & World Report,3,6.67,relchanges (income/wages/earnings/etc.),81,"Relevant: The article discusses the impact of President Bush's tax cut plan on different income groups, highlighting how the wealthiest Americans will benefit more than middle-income taxpayers, which relates to issues of income inequality.",1
81,A message to conservatives,1983,Mar,U.S. News & World Report,2,6.67,"relinequality, implicit",82,"Irrelevant, because while the article mentions economic growth and taxation, it does not specifically address issues of income inequality or wealth distribution in America.",0
82,A most debated issue,1985,Jul,Time,1,6.67,"relinequality, explicit",83,"Relevant, because the article discusses how illegal immigration affects wages and job opportunities for low-skilled Americans, which is a key aspect of income inequality in the US economy.",1
83,A nation divided,1999,Oct,U.S. News & World Report,1,1.0,"relinequality, explicit",84,"Relevant: The article discusses the growing gap between rich and poor in America, citing statistics on wealth concentration, income disparities, and the struggles of low-income workers, making it directly related to American economic inequality.",1
84,A new breed of activism,1985,May,Newsweek,5,6.67,irrelevant,85,"Irrelevant, because the article primarily focuses on student activism and protests against apartheid in South Africa, with no direct connection to American economic inequality.",0
85,A new divide between haves and have-nots?,1995,Spring,Time,1,6.67,"relinequality, explicit",86,"Relevant, because the article discusses how access to technology and the internet may exacerbate existing economic inequalities in America, particularly between the wealthy and the poor.",1
86,A new-style recession,2002,Apr,U.S. News & World Report v. 132 no. 12 (April 15 2002) p. 30-2,1,6.67,"relinequality, explicit",87,"Relevant: The article touches on how the 2001 recession affected different income groups, highlighting that the wealthy were disproportionately impacted, while low- and middle-income households saw their home values rise, revealing a disconnect between the economic experiences of the rich and the rest.",1
87,A pardon overheard,2001,Aug,Newsweek,5,6.67,irrelevant,88,"Irrelevant, because the article primarily focuses on a political scandal involving former President Clinton's pardon of Marc Rich, a billionaire financier, and does not directly address issues related to income inequality or economic conditions in America.",0
88,A paycheck revolt in '96?,1996,Feb,Newsweek,1,1.0,"relinequality, explicit",89,"Relevant: The article discusses various aspects of income inequality in America, including stagnant wages, growing wealth gap between rich and poor, and job insecurity, making it highly relevant to the topic of American economic inequality.",1
89,A plumper nest egg,2002,Mar,U.S. News & World Report,3,10.0,relchanges (income/wages/earnings/etc.),90,"Irrelevant, because the article primarily focuses on retirement savings plans and tax incentives for individuals, without discussing income inequality or wealth disparities in the US economy.",0
90,A president and a pardon. A price?,2001,Feb,U.S. News & World Report,5,6.67,irrelevant,91,"Irrelevant, because the article primarily focuses on political scandals and fundraising for a presidential library, without mentioning or discussing issues related to income inequality or economic conditions in America.",0
91,A question of confidence,2001,May,U.S. News & World Report,3,6.67,relchanges (income/wages/earnings/etc.),92,"Irrelevant, because the article primarily discusses general economic conditions, such as consumer spending, interest rates, and GDP, without specifically addressing issues of income inequality or wealth distribution.",0
92,A radical plan for tax reform,1986,May,Newsweek,1,6.67,"relinequality, explicit",93,"Relevant: The article discusses a tax reform plan that aims to reduce income inequality by shifting the tax burden from individuals to businesses, benefiting low-income families and reducing tax breaks for wealthy Americans.",1
93,A regime on the ropes,1988,Sep,Time,5,6.67,irrelevant,94,"Irrelevant, because the article discusses political unrest and regime change in Burma (Myanmar) and does not mention income inequality or economic conditions in the United States.",0
94,A righteous indignation,1998,May,U.S. News & World Report,5,6.67,irrelevant,95,"Irrelevant, because the article primarily focuses on James Dobson's influence on Christian conservatism and his potential impact on the Republican Party, with no direct discussion of American economic inequality.",0
95,A stirring in the streets,1997,Jan,Newsweek,5,6.67,irrelevant,96,"Irrelevant, because the article discusses political protests and democratic movements in Serbia, with no mention of income inequality or economic conditions in the United States.",0
96,A surprising jog to the right,2003,Nov,U.S. News & World Report,5,6.67,irrelevant,97,"Irrelevant, because the article discusses the shift in cultural and media influence from liberal to conservative perspectives, with no mention of income inequality, wealth distribution, or economic conditions.",0
97,A swampful of troubles,1983,Apr,U.S. News & World Report,2,6.67,"relinequality, implicit",98,"Relevant, because the article mentions high unemployment rates (10.3%) and touches on issues related to economic recovery, which are indirectly related to income inequality.",1
98,A tale of two Austins,2000,Feb,U.S. News & World Report,1,1.0,"relinequality, explicit",99,"Relevant: The article explores the widening wealth gap in Austin, Texas, between the high-tech elite and the working and middle class, highlighting issues of income inequality, access to technology, and the digital divide.",1
99,A taxing change,2000,Jul,Time,1,6.67,"relinequality, explicit",100,"Relevant, because the article discusses changes to estate tax and capital gains tax that may disproportionately benefit wealthy individuals and families, potentially exacerbating income and wealth inequality in the United States.",1
100,A time to celebrate,2000,Jul,U.S. News & World Report,1,6.67,"relinequality, explicit",101,"Relevant, because although the article primarily celebrates American values and opportunities, it also touches on issues of income inequality, mentioning that ""yes, there is inequality"" and providing statistics about upward mobility and changes in income distribution.",1
101,A triumph of moral force,1983,Oct,Time,5,6.67,irrelevant,102,"Irrelevant, because the article discusses Lech Walesa winning the Nobel Peace Prize and its implications for Poland's government and Solidarity movement, with no mention of American economic inequality.",0
102,A worker's tale,1987,May,Time,5,6.67,irrelevant,103,"Irrelevant, because the article primarily focuses on Lech Walesa's autobiography and the struggles of workers in Poland under communist rule, with no direct connection to American economic inequality.",0
103,ADRIENNE RICH.,2012,Dec,Time,5,6.67,irrelevant,104,"Irrelevant, because the article is a tribute to poet Adrienne Rich and does not mention income, wealth, or economic conditions.",0
104,AMERICA THE ANXIOUS.,2012,Aug,Newsweek,1,6.67,"relinequality, explicit",105,"Relevant: The article discusses various aspects of economic anxiety and uncertainty in America, including income inequality, declining living standards, and shrinking opportunities for the middle class, making it highly relevant to the topic of American economic inequality.",1
105,Abolish the IRS? Dream on,1997,Oct,Newsweek,1,6.67,"relinequality, explicit",106,"Relevant: The article discusses tax reform proposals and their potential impact on different income groups, which is related to issues of income inequality in America.",1
106,About Those Categories . . .,2006,Jan,Newsweek,5,6.67,irrelevant,107,"Irrelevant, because the article discusses a Supreme Court decision on physician-assisted suicide and federalism, with no mention of income inequality, wealth distribution, or general economic conditions.",0
107,Adventures in equities/World of Business,1992,Feb,Time,4,10.0,"releconomy (employment, economy)",108,"Irrelevant, because the article primarily discusses global stock market performances and investment opportunities, without mentioning or relating to income inequality or economic conditions specific to America.",0
108,Affirmative Inaction?,1995,Jun,Newsweek,3,10.0,relchanges (income/wages/earnings/etc.),109,"Relevant: The article touches on issues of racial inequality and poverty, mentioning the need for affirmative action to address the ""desperate, festering crisis among the urban poor"" and the importance of investing in education and national service to provide opportunities for marginalized communities.",1
109,"After Sununu, the challenge on the right",1991,Dec,Newsweek,5,6.67,irrelevant,110,"Irrelevant, because the article primarily focuses on political dynamics within the Republican party and George H.W. Bush's administration, with no direct discussion of income inequality or economic conditions affecting different socioeconomic groups in America.",0
110,After You! We Insist!,1990,May,Newsweek,3,10.0,relchanges (income/wages/earnings/etc.),111,"Relevant: The article discusses the federal deficit, potential tax increases, and their impact on the economy, which are all related to issues of income inequality and general economic conditions in America.",1
111,After the Plant Closed Down,2009,May,Newsweek,3,6.67,relchanges (income/wages/earnings/etc.),112,"Relevant, because the article discusses the impact of a factory closure on a family's income and standard of living, highlighting the struggles of working-class individuals and communities affected by industrial decline.",1
112,After the meltdown of '87,1987,Nov,Newsweek,2,6.67,"relinequality, implicit",113,"Relevant: The article discusses the stock market crash of 1987 and its potential impact on the economy, including the possibility of a recession, which could exacerbate existing income and wealth inequalities in America.",1
113,After the storm passes,1999,Dec,Newsweek,3,6.67,relchanges (income/wages/earnings/etc.),114,"Irrelevant, because while the article discusses trade policies and their impact on workers, it does not specifically address income or wealth disparities within the United States.",0
114,Aftershocks of the me decade,1981,Aug,Time,5,6.67,irrelevant,115,"Relevant, because the article discusses how Americans' expectations of wealth and self-fulfillment were shaped by a booming economy in the past, but are now being challenged by more austere economic circumstances, implying a potential impact on income inequality.",1
115,Ahead for Heating Oil Users: a Record-Shattering Winter,2008,Jan,U.S. News & World Report,5,6.67,irrelevant,116,"Relevant, because the article highlights how low-income households are disproportionately affected by rising heating costs, exacerbating their economic struggles and widening the income gap.",1
116,All in the family,1996,Dec,Newsweek,5,6.67,irrelevant,117,"Irrelevant, because the article primarily focuses on political and economic issues specific to Serbia and its ruling family, with no direct connection to American economic inequality.",0
117,All the news that's fit to suppress,1982,Oct,Newsweek,5,6.67,irrelevant,118,"Irrelevant, because the article discusses political unrest and government cover-ups in Poland, with no mention of income inequality or economic conditions in the United States.",0
118,America the open,1995,Jul,Newsweek,1,1.0,"relinequality, explicit",119,"Relevant: The article discusses the concept of meritocracy and argues that while there are advantages to being born into a high-income family, it is not the only path to success, which relates to issues of income inequality in America.",1
119,America's Bull Run: Can We Keep It Going?,2008,Jan,U.S. News & World Report,1,6.67,"relinequality, explicit",120,"Relevant, because although the article primarily focuses on America's economic boom and growth, it briefly mentions concerns about growing economic inequality and suggests that a bigger economy could provide more resources for education and worker training to address this issue.",1
120,America's Dumbest Budget Cut.,2011,Jul,Newsweek,4,6.67,"releconomy (employment, economy)",121,"Irrelevant, because the article primarily discusses defense spending, fiscal policy, and international relations, without mentioning income inequality or wealth distribution in America.",0
121,America's Next Stimulus Plan,2009,Mar,U.S. News & World Report,2,6.67,"relinequality, implicit",122,"Relevant, because although the article primarily discusses stimulus plans and economic recovery, it touches on issues like unemployment rates and payroll taxes that have implications for income inequality.",1
122,America's scandalous health care: here's how to fix it,1990,Mar,U.S. News & World Report,2,6.67,"relinequality, implicit",123,"Relevant, because the article discusses how the US healthcare system disproportionately affects low-income individuals and families, exacerbating economic inequality through unaffordable medical expenses and limited access to care.",1
