,title,year,month,journal,code,weight,code_label,id,content,gen_code
10,2007 Career Guide,2007,Mar,U.S. News & World Report,2,10.0,"relinequality, implicit",24,"No, the article does not explicitly reference American economic inequality, as it primarily focuses on career guidance and job market trends rather than socioeconomic issues.",0
11,7 Reasons Not to Retire,2006,Jun,U.S. News & World Report,3,10.0,relchanges (income/wages/earnings/etc.),25,"No, the article does not explicitly reference American economic inequality, as it primarily focuses on the benefits of working longer in retirement and the changing attitudes towards older workers, without discussing broader economic disparities.",0
12,A City Under the Ax,1981,Mar,Newsweek,1,10.0,"relinequality, explicit",28,"Yes, because the article mentions that Milwaukee has ""30 per cent of the poverty"" despite having only ""13 per cent of the state's population"", implying a disproportionate concentration of poverty in the city.",1
13,A Fever for Tax Cuts,1994,Sep,Time,3,10.0,relchanges (income/wages/earnings/etc.),30,"No, because the article primarily focuses on tax cuts at the state and federal levels, economic growth, and budget deficits, without explicitly mentioning income or wealth inequality in the US.",0
14,A Fun-Free Recovery,2009,Jun,Time,3,6.67,relchanges (income/wages/earnings/etc.),32,"No, because while the article discusses broader economic conditions and trends, it does not specifically mention income or wealth inequality in the United States.",0
15,A Great August Tax Debate,1984,Aug,Newsweek,3,10.0,relchanges (income/wages/earnings/etc.),33,"No, because while the article discusses taxes, deficits, and economic forecasts, it does not explicitly mention income or wealth inequality in the United States.",0
16,A Juggernaut Slows Down,1982,Aug,Newsweek,3,10.0,relchanges (income/wages/earnings/etc.),34,"No, because the article discusses a proposed constitutional amendment to balance the federal budget, deficits, and government spending, but does not mention income or wealth disparities among Americans.",0
17,A Little Help for Some Friends,1990,Nov,Time,3,10.0,relchanges (income/wages/earnings/etc.),35,"No, because while the article discusses tax breaks and loopholes that benefit specific industries and individuals, it does not explicitly mention or relate these issues to broader trends of income or wealth inequality in the United States.",0
18,A Little Icing on Top,1999,Apr,Newsweek,3,10.0,relchanges (income/wages/earnings/etc.),36,"Yes, because the article discusses excessive CEO compensation and perks, highlighting the vast difference between their pay and that of ordinary employees, which is a symptom of income inequality.",1
19,A Make-Believe Budget Fix,1990,May,Newsweek,3,10.0,relchanges (income/wages/earnings/etc.),37,"No, because the article primarily focuses on the US budget deficit and tax increases, without mentioning income or wealth disparities among Americans.",0
20,A Midsummer-Night Tax Gift,1984,Jul,Newsweek,1,10.0,"relinequality, explicit",38,"No, because the article primarily discusses tax bill provisions and their potential effects on investments, markets, and the federal deficit, without mentioning income or wealth disparities in the US.",0
21,A Million Reasons to Smile,2008,Apr,U.S. News & World Report,3,10.0,relchanges (income/wages/earnings/etc.),39,"No, because the article focuses on an individual's personal finance strategies and success story, without mentioning or relating to broader economic inequality issues in the US.",0
22,A Modest Proposal - Public Policies that Perform,1987,Aug,U.S. News & World Report,2,10.0,"relinequality, implicit",40,"No, because the article discusses innovative government programs and policies in Massachusetts, but does not explicitly mention income or wealth inequality in the United States.",0
23,A New GOP Achilles Heel,2007,Sep,U.S. News & World Report,3,6.67,relchanges (income/wages/earnings/etc.),44,"No, because while the article discusses the economy and its potential impact on the presidential race, it does not specifically mention income or wealth inequality in the US.",0
24,A No-fingerprints Tax Bill,1982,Aug,Newsweek,3,10.0,relchanges (income/wages/earnings/etc.),45,"No, because the article primarily discusses tax bills, federal deficits, and budget decisions without mentioning income or wealth disparities among Americans.",0
25,A Pain in the bottom line,2000,Nov,U.S. News & World Report,4,10.0,"releconomy (employment, economy)",46,"No, because the article primarily focuses on the controversy surrounding ergonomic regulations and their potential impact on businesses, without mentioning income or wealth disparities in the US.",0
26,A Resilient Society.,2011,Jan,Newsweek,4,6.67,"releconomy (employment, economy)",49,"No, because the article does not mention income inequality, changes in income or wealth, or general economic conditions in the United States.",0
27,A Script for Sputnik,2011,Jan,Newsweek,2,6.67,"relinequality, implicit",51,"Yes, because the article mentions a ""hollowed-out middle class"" which implies a concern about income inequality in the US.",1
28,A Sense of Power,1980,Dec,Newsweek,3,10.0,relchanges (income/wages/earnings/etc.),52,"No, the article does not reference American economic inequality, as it primarily focuses on politics, foreign policy, and government appointments without mentioning income or wealth disparities within the US.",0
29,A Sequel to the Subprime Mess?,2007,Dec,Newsweek,3,6.67,relchanges (income/wages/earnings/etc.),53,"No, because the article primarily focuses on the financial economy, credit markets, and potential risks in the banking system, without explicitly mentioning income or wealth inequality in the United States.",0
30,A Simpler Social Security Fix,2010,Oct,U.S. News & World Report,1,6.67,"relinequality, explicit",54,"Yes, because the article mentions ""growing income inequality"" as the cause of Social Security's long-term financing problem, specifically citing that high-income individuals' salaries have risen sharply while wages for most Americans have stagnated.",1
31,A Tax Increase You Can Avoid,1993,Jul,Time,3,10.0,relchanges (income/wages/earnings/etc.),57,"No, because the article primarily discusses a proposed gas tax increase and its potential impact on individuals' driving costs, without mentioning income or wealth disparities in the US.",0
32,A Voter's Gulde to the Economy,2008,Mar,Time,2,6.67,"relinequality, implicit",61,"Yes, because the article discusses policies related to taxation, unemployment insurance, and mortgage help, which are all relevant to issues of income inequality in the United States.",1
33,A bologna-lover's retirement budget,2000,Jun,U.S. News & World Report,3,10.0,relchanges (income/wages/earnings/etc.),63,"Yes, because while the article primarily focuses on retirement savings and income, it touches on the idea that baby boomers may not be happy with a reduced standard of living in retirement, implying that there may be economic inequality between current retirees and future ones.",1
34,A business boom defies its doubters,1984,Apr,Newsweek,2,6.67,"relinequality, implicit",65,"No, because the article primarily focuses on the strength of the US economy, business boom, and growth, without mentioning income or wealth disparities among Americans.",0
35,A buying surge from new 30-billion tax cut,1983,Jun,U.S. News & World Report,1,6.67,"relinequality, explicit",66,"No, because while the article discusses the impact of a tax cut on consumer spending and the overall economy, it does not explicitly mention or address issues of economic inequality in America.",0
36,A closer look at the Treasury's tax plan,1984,Dec,U.S. News & World Report,2,6.67,"relinequality, implicit",69,"No, because the article primarily focuses on the details of the Treasury Department's proposed tax overhaul plan and its effects on various groups, without explicitly discussing American economic inequality.",0
37,A deficit plan that's no joke,1992,Oct,Newsweek,2,10.0,"relinequality, implicit",70,"No, because while the article discusses Ross Perot's deficit plan and its potential impact on the economy, it does not specifically mention or address issues of income or wealth inequality in America.",0
38,A different kind of supply-side revolution,1990,Feb,U.S. News & World Report,2,6.67,"relinequality, implicit",71,"No, because the article discusses the Bush administration's economic philosophy and policies, but does not mention income or wealth disparities among Americans.",0
39,A dip in urban joblessness,1983,Aug,U.S. News & World Report,4,6.67,"releconomy (employment, economy)",72,"No, because the article only discusses changes in jobless rates across various cities in the US, without mentioning income or wealth disparities between different groups of people.",0
40,A double-dip this summer?,2002,Jul,U.S. News & World Report,2,6.67,"relinequality, implicit",74,"No, the article does not explicitly reference American economic inequality, as it primarily focuses on the overall state of the US economy, consumer spending, and business trends without mentioning income or wealth disparities.",0
41,A double-edged summer surprise,1992,Mar,U.S. News & World Report,3,6.67,relchanges (income/wages/earnings/etc.),75,"No, because the article discusses consumer sentiment, economic indicators, and government policies, but does not explicitly mention income or wealth inequality in the United States.",0
42,A fair question,2000,Sep,U.S. News & World Report,1,6.67,"relinequality, explicit",76,"Yes, because the article discusses how different tax policies can affect income redistribution and the share of total revenue paid by top earners versus low-income workers.",1
43,A gaggle of New Year's guesses,1987,Dec,U.S. News & World Report,4,6.67,"releconomy (employment, economy)",78,"No, because the article is a collection of New Year's predictions from various individuals, and none of them mention income inequality, changes in income or wealth, or general economic conditions related to inequality.",0
44,A kind word for taxes,1986,Jul,U.S. News & World Report,3,10.0,relchanges (income/wages/earnings/etc.),80,"No, because the article discusses the importance of taxation for a civilized society and does not mention income or wealth disparities in the US.",0
45,A leap of faith--into the abyss perhaps?,2001,Jun,U.S. News & World Report,3,6.67,relchanges (income/wages/earnings/etc.),81,"Yes, because the article mentions that the wealthiest Americans will get the full impact of the tax cut in six years, implying a difference in economic benefits between them and other taxpayers.",1
46,A message to conservatives,1983,Mar,U.S. News & World Report,2,6.67,"relinequality, implicit",82,"No, because the article primarily discusses conservative politics and the Reagan administration's accomplishments, with only a brief mention of economic growth and unemployment rates without referencing income or wealth inequality.",0
47,A most debated issue,1985,Jul,Time,1,6.67,"relinequality, explicit",83,"Yes, because the article discusses how illegal immigration affects wages and job opportunities for low-skilled Americans, highlighting the impact on certain groups such as unskilled workers and the poor.",1
48,A nation divided,1999,Oct,U.S. News & World Report,1,1.0,"relinequality, explicit",84,"Yes, because the article explicitly discusses the widening gap between rich and poor in America, citing statistics on wealth concentration and income disparities.",1
49,A new divide between haves and have-nots?,1995,Spring,Time,1,6.67,"relinequality, explicit",86,"Yes, because the article discusses how access to computers and the internet may widen the gap between rich and poor in the US, highlighting the disparity in technology adoption along traditional class lines.",1
50,A new-style recession,2002,Apr,U.S. News & World Report v. 132 no. 12 (April 15 2002) p. 30-2,1,6.67,"relinequality, explicit",87,"Yes, because the article mentions how the recession affected different socioeconomic groups, such as the rich, blue collars, white collars, and low- and middle-income households, highlighting the disparate impact of the economic downturn on various segments of the population.",1
51,A paycheck revolt in '96?,1996,Feb,Newsweek,1,1.0,"relinequality, explicit",89,"Yes, because the article discusses various statistics and trends that highlight the growing gap between rich and poor in America, including stagnant real earnings for most workers, a widening chasm between rich and poor, and a concentration of wealth among the top 1% of households.",1
52,A plumper nest egg,2002,Mar,U.S. News & World Report,3,10.0,relchanges (income/wages/earnings/etc.),90,"No, because the article focuses on retirement savings plans and tax incentives without mentioning income disparities or wealth distribution issues in the US.",0
53,A question of confidence,2001,May,U.S. News & World Report,3,6.67,relchanges (income/wages/earnings/etc.),92,"No, because the article discusses general economic conditions, consumer spending, and interest rates, but does not mention income or wealth inequality specifically.",0
54,A radical plan for tax reform,1986,May,Newsweek,1,6.67,"relinequality, explicit",93,"Yes, because the article mentions how the proposed tax reform plan would shift $108 billion of the nation's tax burden from individuals to businesses, benefiting poor Americans who would see their taxes cut by an average of 62 percent.",1
55,A swampful of troubles,1983,Apr,U.S. News & World Report,2,6.67,"relinequality, implicit",98,"Yes, because the article mentions high unemployment rates (10.3%) and protests against it, which is a indicator of economic inequality.",1
56,A tale of two Austins,2000,Feb,U.S. News & World Report,1,1.0,"relinequality, explicit",99,"Yes, because the article discusses the widening wealth gap between high-tech entrepreneurs and working-class individuals in Austin, Texas, highlighting issues of income inequality and access to economic opportunities.",1
57,A taxing change,2000,Jul,Time,1,6.67,"relinequality, explicit",100,"Yes, because the article discusses how the proposed changes to the estate tax and capital gains tax would affect different groups of people, particularly the wealthy, which relates to issues of economic inequality.",1
58,A time to celebrate,2000,Jul,U.S. News & World Report,1,6.67,"relinequality, explicit",101,"Yes, because the article mentions ""inequality"" and notes that while the rich have gotten richer, so have the poor, suggesting a discussion of economic disparities in America.",1
59,AMERICA THE ANXIOUS.,2012,Aug,Newsweek,1,6.67,"relinequality, explicit",105,"Yes, because the article discusses how corporate profits are setting records while jobs and raises are scarce, and how the wealthy few are pulling away from the rest of society, highlighting the growing economic divide in America.",1
60,Abolish the IRS? Dream on,1997,Oct,Newsweek,1,6.67,"relinequality, explicit",106,"No, because while the article discusses tax reform and complexity, it does not explicitly mention income or wealth disparities among Americans.",0
61,Adventures in equities/World of Business,1992,Feb,Time,4,10.0,"releconomy (employment, economy)",108,"No, because the article focuses on global stock markets and investment opportunities, without mentioning income or wealth disparities within the United States.",0
62,Affirmative Inaction?,1995,Jun,Newsweek,3,10.0,relchanges (income/wages/earnings/etc.),109,"No, because the article primarily focuses on racial inequality and affirmative action, with only indirect references to social problems caused by poverty, but does not explicitly discuss income or wealth disparities.",0
63,After You! We Insist!,1990,May,Newsweek,3,10.0,relchanges (income/wages/earnings/etc.),111,"No, because the article primarily focuses on the federal deficit, tax increases, and budget negotiations between political parties, without explicitly mentioning income or wealth disparities within the US population.",0
64,After the Plant Closed Down,2009,May,Newsweek,3,6.67,relchanges (income/wages/earnings/etc.),112,"Yes, because the article mentions a significant drop in annual income from $16,000 to $5,800 overnight, which highlights the impact of job loss on family income and purchasing power.",1
65,After the meltdown of '87,1987,Nov,Newsweek,2,6.67,"relinequality, implicit",113,"Yes, because the article mentions that many Americans have lost paper profits through mutual funds, pension funds, and savings plans, which implies a disparity in economic outcomes among individuals.",1
66,After the storm passes,1999,Dec,Newsweek,3,6.67,relchanges (income/wages/earnings/etc.),114,"No, because the article primarily focuses on international trade and globalization, with only indirect references to American workers' jobs and benefits, but does not explicitly discuss income or wealth disparities within the US.",0
67,America the open,1995,Jul,Newsweek,1,1.0,"relinequality, explicit",119,"Yes, because the article discusses the concept of a meritocracy and critiques the idea that a wealthy elite class is dominating society, which implies concerns about economic inequality.",1
68,America's Bull Run: Can We Keep It Going?,2008,Jan,U.S. News & World Report,1,6.67,"relinequality, explicit",120,"Yes, because the article mentions ""growing economic inequality"" as one of the concerns that a bigger economy could help address by providing more resources for education and worker training.",1
69,America's Dumbest Budget Cut.,2011,Jul,Newsweek,4,6.67,"releconomy (employment, economy)",121,"No, because the article discusses fiscal policy, military spending, and entitlements, but does not mention income inequality or wealth distribution in the United States.",0
70,America's Next Stimulus Plan,2009,Mar,U.S. News & World Report,2,6.67,"relinequality, implicit",122,"No, because while the article discusses economic conditions, stimulus packages, and unemployment rates, it does not explicitly mention income or wealth inequality in the US.",0
71,America's scandalous health care: here's how to fix it,1990,Mar,U.S. News & World Report,2,6.67,"relinequality, implicit",123,"Yes, because the article mentions the high cost of healthcare in the US and how it affects different segments of the population, including workers, businesses, and individuals, which is a reflection of broader economic inequality issues.",1
72,America--at ease with computers,1986,Feb,U.S. News & World Report v. 100 (February 17 1986) p. 72,4,6.67,"releconomy (employment, economy)",124,"No, because the article discusses Americans' comfort with computers and their opinions on the benefits and drawbacks of technology, but does not mention income or wealth disparities within the US population.",0
73,Americans Bet on International Funds,1985,Aug,U.S. News & World Report,3,10.0,relchanges (income/wages/earnings/etc.),125,"No, because the article focuses on Americans investing in international mutual funds and does not mention income or wealth disparities within the US population.",0
74,An Economic Feud at the White House,1983,Oct,U.S. News & World Report,3,10.0,relchanges (income/wages/earnings/etc.),129,"No, because the article discusses budget deficits, interest rates, and tax increases, but does not mention income or wealth disparities among different groups of Americans.",0
75,An Election-Year Tax Increase?,1982,Jul,Time,3,10.0,relchanges (income/wages/earnings/etc.),130,"No, because the article primarily discusses tax increases and budget deficits, without explicitly mentioning income or wealth disparities in the US.",0
76,An Implausible Populist.,2011,Oct,Time,2,6.67,"relinequality, implicit",132,"Yes, because the article discusses the concentration of wealth among Wall Street bankers and the lack of real reform under Obama's administration, implying a critique of economic inequality in the US.",1
77,An Oil Tax Makes Sense,1987,Apr,Newsweek,3,10.0,relchanges (income/wages/earnings/etc.),133,"No, because the article primarily focuses on energy security, budget deficits, and oil taxes, without mentioning income or wealth disparities within the US population.",0
78,An agenda bedeviled by the deficit,1993,Feb,U.S. News & World Report,3,10.0,relchanges (income/wages/earnings/etc.),134,"No, because the article primarily focuses on President Clinton's economic plans, tax proposals, and their potential impact on businesses and the economy, without explicitly mentioning income or wealth inequality in the United States.",0
79,An early Christmas at Chrysler,1985,Nov,Time,2,6.67,"relinequality, implicit",135,"Yes, because the article mentions that Chrysler workers gave up over $15,000 each in wage concessions during a financial crisis, implying a disparity in wealth distribution between workers and the company.",1
80,"And Now, the Spoils Society",1985,Dec,Newsweek,1,10.0,"relinequality, explicit",137,"Yes, because the article discusses how wealth is redistributed and plundered through various means such as lawsuits, corporate bureaucracies, and social security, which implies a critique of the existing economic system and its impact on wealth distribution in American society.",1
81,"And now, a domestic summit",1985,Dec,Newsweek,2,6.67,"relinequality, implicit",138,"No, because the article discusses budget deficits, tax reform, and economic growth, but does not explicitly mention income or wealth inequality in the United States.",0
82,Anguish of the jobless,1982,Jan,Time,2,6.67,"relinequality, implicit",139,"Yes, because while the article primarily focuses on the personal and psychological effects of unemployment, it also touches on the broader economic context, mentioning the staggering cost of unemployment in terms of lost federal revenues and financial assistance, which implies a connection to economic inequality.",1
83,Are We Broke Yet?,2009,Sep,Time,4,6.67,"releconomy (employment, economy)",142,"No, because the article primarily discusses government deficits, national debt, and fiscal policy, without mentioning income or wealth disparities among Americans.",0
84,Are raises bad for America?,1999,Aug,U.S. News & World Report,2,6.67,"relinequality, implicit",143,"Yes, because the article mentions that raising interest rates too much could ""choke off growth that is finally reaching Americans who haven't really benefited from the eight-year economic expansion"", implying that some groups of Americans have not shared equally in the economic benefits.",1
85,As for investments ,1986,May,U.S. News & World Report,3,10.0,relchanges (income/wages/earnings/etc.),146,"No, because the article primarily discusses the impact of tax reform on investments and does not explicitly mention American economic inequality.",0
86,"As unemployment rises, so do benefit frauds",1982,May,U.S. News & World Report v. 92 (May 31 1982) p. 72-3,2,6.67,"relinequality, implicit",148,"No, because while the article discusses unemployment benefits and fraud, it does not explicitly mention income or wealth disparities within the US population.",0
87,Asian Wisdom,2010,Dec,Newsweek,4,6.67,"releconomy (employment, economy)",149,"No, because while the article discusses America's economic problems, such as its huge government deficit, it does not specifically mention income or wealth inequality within the US population.",0
88,At last: prices go into reverse,1982,May,U.S. News & World Report,4,6.67,"releconomy (employment, economy)",150,"No, because the article primarily focuses on consumer prices, inflation rates, and changes in specific goods and services, without mentioning income or wealth disparities among Americans.",0
89,Attack!The Truth About Obamacare,2009,Aug,Newsweek,4,6.67,"releconomy (employment, economy)",151,"No, the article does not directly reference American economic inequality, as it primarily focuses on the healthcare reform debate and the tactics used to sway public opinion, without explicitly discussing income or wealth disparities.",0
90,Avoiding a Deep Recession,2008,Oct,U.S. News & World Report v. 145 no. 9 (October 27 2008) p. 92,3,6.67,relchanges (income/wages/earnings/etc.),153,"No, because the article primarily focuses on the financial crisis, recession, and policy responses, without explicitly mentioning income or wealth inequality in the United States.",0
91,Baby boomers come of age,1981,Mar,Newsweek,1,6.67,"relinequality, explicit",154,"Yes, because the article mentions how the baby boomer generation's large size has led to depressed wages, underemployment, and a widening wage gap between young and old workers, highlighting issues of economic inequality.",1
92,Back into the tax maze,1997,Aug,Time,1,10.0,"relinequality, explicit",157,"No, because while the article discusses tax code complexity and its potential effects on taxpayers, it does not explicitly mention income or wealth disparities within the US population.",0
93,Back to business,2001,Dec,U.S. News & World Report,3,6.67,relchanges (income/wages/earnings/etc.),159,"No, because the article discusses the economy's rebound from recession, hiring trends, and the impact of technology on the workforce, but does not mention income or wealth disparities in the US.",0
94,Bad tidings for big labor,1981,Jan,Newsweek,2,6.67,"relinequality, implicit",160,"Yes, because the article mentions the potential impact of a sub-minimum wage on black teen-agers, which touches on issues of economic inequality.",1
95,Balancing the Budget - Congress Has Its Own Ideas,1980,Mar,U.S. News & World Report,2,10.0,"relinequality, implicit",162,"No, the article does not explicitly reference American economic inequality, as it primarily focuses on budget-balancing proposals and ideas from lawmakers without mentioning income or wealth disparities.",0
96,Bankruptcy as an escape hatch,1984,Mar,Time,2,6.67,"relinequality, implicit",163,"No, because while the article discusses bankruptcy laws and their impact on labor contracts, it does not explicitly mention income or wealth inequality in the United States.",0
97,Be our guest,2001,May,U.S. News & World Report,1,6.67,"relinequality, explicit",166,"No, because the article primarily focuses on immigration-law reform and guest-worker programs, without explicitly mentioning or discussing issues of income or wealth inequality within the US economy.",0
98,Bearer of Bad Tidings,1983,Sep,Time,3,10.0,relchanges (income/wages/earnings/etc.),167,"Yes, because the article mentions budget deficits and the need for tax hikes, which implies a discussion of economic conditions that may affect different income groups unequally.",1
99,Before the party starts,2001,Feb,U.S. News & World Report,1,6.67,"relinequality, explicit",169,"Yes, because the article mentions that the wealthiest 1% of Americans will receive a disproportionate amount of tax breaks, highlighting the existing wealth disparity in the country.",1
100,"Behind Gains in On-the-Job Health, Safety",1984,Jun,U.S. News & World Report,4,10.0,"releconomy (employment, economy)",170,"No, because the article primarily focuses on occupational health and safety trends in the US, without mentioning income or wealth disparities.",0
101,Bentsen on the burner,1993,Jun,Time,2,6.67,"relinequality, implicit",172,"No, because the article primarily focuses on Lloyd Bentsen's role in shaping Clinton's budget policy and does not explicitly mention income or wealth disparities in the US.",0
102,Best Careers,2008,Mar,U.S. News & World Report,2,10.0,"relinequality, implicit",173,"No, because the article only lists various careers with their median pays without mentioning or comparing income differences between groups or individuals.",0
103,Bidding War for Tax Votes,1981,Aug,Newsweek,3,10.0,relchanges (income/wages/earnings/etc.),176,"Yes, because the article mentions tax cuts weighted to low- and middle-income taxpayers, implying a concern with income inequality.",1
104,Big Brown's union blues: the UPS strike reflects wide worry about part-time jobs,1997,Aug,Newsweek,1,6.67,"relinequality, explicit",177,"Yes, because the article discusses the growing gap between high-paid ""core"" workers and low-paid part-time workers at UPS, reflecting broader concerns about income inequality in the US economy.",1
105,"Big Families can be happy, too",1985,Jan,Newsweek,3,10.0,relchanges (income/wages/earnings/etc.),179,"No, because the article primarily focuses on the author's personal experience and opinions about raising a large family, without mentioning any specific issues related to American economic inequality.",0
106,Big Government to the Rescue,2008,Sep,Newsweek v. 152 no. 13 (September 29 2008) p. 22-3,3,6.67,relchanges (income/wages/earnings/etc.),180,"No, because the article primarily focuses on the global financial crisis, government intervention, and regulatory measures to stabilize the economy, without explicitly mentioning income or wealth disparities in the US.",0
107,Big Guys Win Again. This Is Tax Reform?,2005,Nov,Newsweek,1,1.0,"relinequality, explicit",181,"Yes, because the article discusses how the proposed tax reforms would benefit wealthy individuals with investments at the expense of middle-class families who own homes, highlighting a issue of economic inequality.",1
108,Big Worker Blues,2004,Feb,U.S. News & World Report,2,6.67,"relinequality, implicit",182,"Yes, because the article mentions the ""jobless recovery"" and how top multinational companies like IBM are posting fat profits while many Americans still struggle to find jobs, highlighting a disconnect between corporate success and worker well-being that contributes to economic inequality.",1
109,Biz blahs and blame,2001,Oct,U.S. News & World Report,4,6.67,"releconomy (employment, economy)",185,"No, because the article primarily discusses how companies are blaming their poor earnings on the September 11 attacks and does not mention income or wealth disparities within the US population.",0
110,Blame the deficit on excessive government spending,1991,Aug,U.S. News & World Report,2,6.67,"relinequality, implicit",187,"No, because the article primarily focuses on government spending, budget deficits, and tax policies, without explicitly discussing income or wealth disparities among Americans.",0
111,Blessed Is the Full Plate,2007,Nov,Newsweek,1,6.67,"relinequality, explicit",188,"Yes, because the article mentions that ""the share of the nation's income going to the top 1 percent of its citizens is at its highest level since 1928"", which directly references economic inequality in the United States.",1
112,Blowing off some steam,1988,May,Time,1,6.67,"relinequality, explicit",189,"No, because while the article discusses economic conditions, inflation, and interest rates, it does not specifically mention income or wealth inequality in the United States.",0
113,Bob Dole's old growth theory,1996,Sep,U.S. News & World Report,3,6.67,relchanges (income/wages/earnings/etc.),192,"No, because the article primarily focuses on Bob Dole's economic plan and its potential impact on economic growth, without explicitly mentioning income or wealth inequality in the United States.",0
114,Bob Reich's job market,1994,Mar,Newsweek,1,6.67,"relinequality, explicit",193,"Yes, because the article mentions that wages in the US have declined by about 10 percent over the past 20 years, while wages in Europe have increased by 50-60 percent during the same period.",1
115,Boiling Tea,2010,Nov,Time,3,6.67,relchanges (income/wages/earnings/etc.),195,"No, because the article primarily focuses on the Tea Party movement and its impact on American politics, without explicitly mentioning income or wealth disparities in the US.",0
116,Bombarding Reagan's Budget,1984,Feb,Time,3,10.0,relchanges (income/wages/earnings/etc.),196,"No, the article does not directly reference American economic inequality, as it primarily focuses on the federal budget deficit, interest rates, and monetary policy, without explicitly discussing income or wealth disparities within the US population.",0
117,"Bound, gagged and at debt's door",1996,Jan,U.S. News & World Report,4,10.0,"releconomy (employment, economy)",198,"No, because the article discusses the debt ceiling, budget negotiations, and government finance, but does not mention income or wealth disparities within the US population.",0
118,Brave new economy,1986,Mar,U.S. News & World Report,2,6.67,"relinequality, implicit",201,"No, because while the article discusses various aspects of the US economy, it does not explicitly mention or focus on issues related to income or wealth inequality within America.",0
119,Breakdown: How the Budget talks fell apart,1996,Jan,Time,1,10.0,"relinequality, explicit",202,"Yes, because the article mentions Medicare and Medicaid reductions, tax cuts, and budget negotiations, which are all related to issues of economic inequality in the United States.",1
120,Bridging the bitter incomes divide,1994,May,U.S. News & World Report,1,1.0,"relinequality, explicit",204,"Yes, because the article explicitly discusses the growing gap between America's rich and poor, citing statistics such as the average corporate CEO earning 149 times the pay of the average factory worker and nearly 18 percent of full-time workers not making enough to keep a family of four out of poverty.",1
121,Bridging the costly skills gap,1993,Jan,U.S. News & World Report v. 114 (January 25 1993) p. 61-3,1,6.67,"relinequality, explicit",205,"Yes, because the article discusses the need for investing in people to bridge the skills gap and improve the labor force, which implies that there are existing inequalities in the economy that need to be addressed.",1
122,Bridging the digital divide,1999,Sep,Newsweek,1,1.0,"relinequality, explicit",206,"Yes, because the article mentions a study by the Center on Budget and Policy Priorities that finds the gap between rich and poor in the United States is now greater than at any time since the Great Depression.",1
123,Briefing.,2012,Dec,Time,4,6.67,"releconomy (employment, economy)",207,"No, because the article is a collection of brief quotes and facts on various topics, including politics, sports, and entertainment, but does not mention income inequality or related issues in the US.",0
124,Brown's new fad: a flat tax,1992,Apr,U.S. News & World Report,1,6.67,"relinequality, explicit",209,"Yes, because the article mentions that Brown's flat tax plan would ""shift a huge share of taxes from rich to poor"" and critics argue it would be regressive, tripling taxes on poor families and slashing them for the wealthiest 1 percent of taxpayers.",1
125,Bubble trouble?,1998,May,Newsweek,1,6.67,"relinequality, explicit",210,"No, because the article primarily focuses on the Federal Reserve's concerns about asset inflation, interest rates, and the potential for an economic bubble, without explicitly mentioning income or wealth inequality in the United States.",0
126,Budget Deal,1983,Jul,Time,1,10.0,"relinequality, explicit",211,"Yes, because the article mentions that Democrats claim Reagan's tax policies ""favor the rich and penalize the poor"", implying a concern about economic inequality.",1
