,title,year,month,journal,code,weight,code_label,id,content,gen_code
20,A Midsummer-Night Tax Gift,1984,Jul,Newsweek,1,10.0,"relinequality, explicit",38,"No, this article focuses on state and local tax revenue and per capita spending, not income inequality. 
",0
21,A Million Reasons to Smile,2008,Apr,U.S. News & World Report,3,10.0,relchanges (income/wages/earnings/etc.),39,"This article focuses on state and local tax revenue, providing data on per capita collections and the ratio of taxes to personal income for each state. It doesn't discuss issues related to income inequality, changes in income or wealth, or general economic conditions beyond mentioning a 12.5% increase in state and local tax collections. 


",0
22,A Modest Proposal - Public Policies that Perform,1987,Aug,U.S. News & World Report,2,10.0,"relinequality, implicit",40,"No, this article focuses on state and local tax revenue figures and doesn't discuss income inequality. 
",0
23,A New GOP Achilles Heel,2007,Sep,U.S. News & World Report,3,6.67,relchanges (income/wages/earnings/etc.),44,"This article focuses on state and local tax collections, not income inequality. 


",0
24,A No-fingerprints Tax Bill,1982,Aug,Newsweek,3,10.0,relchanges (income/wages/earnings/etc.),45,"This article focuses on the political maneuvering around a tax increase bill and doesn't delve into issues of income inequality or changes in wealth distribution. 


",0
25,A Pain in the bottom line,2000,Nov,U.S. News & World Report,4,10.0,"releconomy (employment, economy)",46,"You are correct! The article focuses on the debate surrounding ergonomic regulations and their potential costs to businesses, not on American economic inequality.  
",0
26,A Resilient Society.,2011,Jan,Newsweek,4,6.67,"releconomy (employment, economy)",49,"This article focuses on political maneuvering and budget debates, not economic inequality. 


",0
27,A Script for Sputnik,2011,Jan,Newsweek,2,6.67,"relinequality, implicit",51,"No, this article focuses on state and local tax revenue and does not discuss income inequality. 
",0
28,A Sense of Power,1980,Dec,Newsweek,3,10.0,relchanges (income/wages/earnings/etc.),52,"No, this article focuses on political appointments and the challenges facing the Reagan administration. 


",0
29,A Sequel to the Subprime Mess?,2007,Dec,Newsweek,3,6.67,relchanges (income/wages/earnings/etc.),53,"This article focuses on the complexities and potential risks within the financial system, not on issues of income inequality. 


",0
30,A Simpler Social Security Fix,2010,Oct,U.S. News & World Report,1,6.67,"relinequality, explicit",54,"Yes, the article references American economic inequality by discussing how the limits on taxable income allow more and more income of the well-off to go untaxed.  It also mentions that raising the retirement age disproportionately affects lower-income retirees who rely heavily on Social Security benefits. 
",1
31,A Tax Increase You Can Avoid,1993,Jul,Time,3,10.0,relchanges (income/wages/earnings/etc.),57,"The article focuses on a proposed gas tax and its potential impact on the economy, not on issues of income inequality. 


",0
32,A Voter's Gulde to the Economy,2008,Mar,Time,2,6.67,"relinequality, implicit",61,"This article focuses on state and local tax collections, not income inequality. 


",0
33,A bologna-lover's retirement budget,2000,Jun,U.S. News & World Report,3,10.0,relchanges (income/wages/earnings/etc.),63,"This article focuses on retirement planning and the financial challenges facing baby boomers. While it touches on income and savings, it doesn't delve into broader issues of economic inequality in American society. 


",0
34,A business boom defies its doubters,1984,Apr,Newsweek,2,6.67,"relinequality, implicit",65,"The article focuses on the overall strength and characteristics of the economic recovery in the early 1980s, discussing factors like growth rates, inflation, business investment, and government spending. It doesn't delve into issues of income inequality or wealth distribution. 


",0
35,A buying surge from new 30-billion tax cut,1983,Jun,U.S. News & World Report,1,6.67,"relinequality, explicit",66,"No, this article focuses on state and local tax revenue and doesn't discuss income inequality. 


",0
36,A closer look at the Treasury's tax plan,1984,Dec,U.S. News & World Report,2,6.67,"relinequality, implicit",69,"This article focuses on proposed changes to the US tax code and doesn't directly address issues of American economic inequality. While some of the proposed changes could have distributional effects, the article itself primarily outlines the details of the tax overhaul rather than analyzing its impact on income disparities. 


",0
37,A deficit plan that's no joke,1992,Oct,Newsweek,2,10.0,"relinequality, implicit",70,"The article focuses on Ross Perot's deficit plan and its potential impact on the US economy. While it mentions tax increases and spending cuts, it doesn't delve into issues of income inequality or wealth distribution.  Therefore, the answer is no. 
",0
38,A different kind of supply-side revolution,1990,Feb,U.S. News & World Report,2,6.67,"relinequality, implicit",71,"This article focuses on state and local tax collections, providing data on per capita taxes and taxes as a percentage of personal income for different states. It does not discuss issues related to income inequality. 


",0
39,A dip in urban joblessness,1983,Aug,U.S. News & World Report,4,6.67,"releconomy (employment, economy)",72,"No, this article focuses on state and local tax revenue and per capita spending. 


",0
40,A double-dip this summer?,2002,Jul,U.S. News & World Report,2,6.67,"relinequality, implicit",74,"No, this article focuses on state and local tax revenue and does not discuss income inequality. 
",0
41,A double-edged summer surprise,1992,Mar,U.S. News & World Report,3,6.67,relchanges (income/wages/earnings/etc.),75,"This article focuses on the factors driving economic recovery and growth, such as consumer sentiment, government spending, and monetary policy. It doesn't delve into issues of income inequality or wealth distribution. 


",0
42,A fair question,2000,Sep,U.S. News & World Report,1,6.67,"relinequality, explicit",76,"This article focuses on state and local tax collections, providing data on per capita taxes and the percentage of personal income dedicated to taxes in different states. It does not discuss issues related to income inequality or changes in income or wealth distribution. 


",0
43,A gaggle of New Year's guesses,1987,Dec,U.S. News & World Report,4,6.67,"releconomy (employment, economy)",78,"No, this article focuses on state and local tax revenue per capita and does not discuss income inequality. 
",0
44,A kind word for taxes,1986,Jul,U.S. News & World Report,3,10.0,relchanges (income/wages/earnings/etc.),80,"You are correct! The article focuses on the societal importance of taxes and doesn't delve into issues of income inequality or changes in wealth distribution.  

Let me know if you have any other articles you'd like me to categorize!",0
45,A leap of faith--into the abyss perhaps?,2001,Jun,U.S. News & World Report,3,6.67,relchanges (income/wages/earnings/etc.),81,"No, this article focuses on state and local tax revenue and does not discuss income inequality. 
",0
46,A message to conservatives,1983,Mar,U.S. News & World Report,2,6.67,"relinequality, implicit",82,"This article focuses on state and local tax collections, providing data on per capita taxes and the percentage of personal income dedicated to taxes. It doesn't discuss issues related to income inequality or changes in wealth distribution. 


",0
47,A most debated issue,1985,Jul,Time,1,6.67,"relinequality, explicit",83,"Yes, the article discusses how illegal immigration affects wages and job opportunities for different groups of Americans, which is a key aspect of economic inequality. 
",1
48,A nation divided,1999,Oct,U.S. News & World Report,1,1.0,"relinequality, explicit",84,"Yes, this article discusses American economic inequality by highlighting the widening gap between the rich and poor.  

It points out that the top 20% of Americans hold more than 100% of wealth growth while the bottom 80% saw a decline.",1
49,A new divide between haves and have-nots?,1995,Spring,Time,1,6.67,"relinequality, explicit",86,"Yes. The article discusses how access to computers and the internet is becoming increasingly important for success in society, but that this access is unequally distributed along class lines, potentially widening the gap between rich and poor.  
",1
50,A new-style recession,2002,Apr,U.S. News & World Report v. 132 no. 12 (April 15 2002) p. 30-2,1,6.67,"relinequality, explicit",87,"This article focuses on state and local tax collections, providing data on per capita taxes and the ratio of taxes to personal income for each state. It doesn't discuss issues related to income inequality or changes in wealth distribution. 


",0
51,A paycheck revolt in '96?,1996,Feb,Newsweek,1,1.0,"relinequality, explicit",89,"Yes. The article discusses the widening gap between rich and poor in America, citing statistics about real earnings for different education levels and the concentration of wealth among the top 1%.  
",1
52,A plumper nest egg,2002,Mar,U.S. News & World Report,3,10.0,relchanges (income/wages/earnings/etc.),90,"This article focuses on tax rates and retirement savings, not income inequality. 


",0
53,A question of confidence,2001,May,U.S. News & World Report,3,6.67,relchanges (income/wages/earnings/etc.),92,"No, this article focuses on state and local tax revenue and does not discuss income inequality. 


",0
54,A radical plan for tax reform,1986,May,Newsweek,1,6.67,"relinequality, explicit",93,"Yes. This article discusses the potential impact of a proposed tax reform plan on different income groups, suggesting a shift in the distribution of wealth and highlighting how the plan would affect individuals with varying incomes.  
",1
55,A swampful of troubles,1983,Apr,U.S. News & World Report,2,6.67,"relinequality, implicit",98,"No, this article focuses on state and local tax revenue and does not discuss income inequality. 


",0
56,A tale of two Austins,2000,Feb,U.S. News & World Report,1,1.0,"relinequality, explicit",99,"Yes, this article discusses the widening gap between the wealthy and everyone else in Austin, Texas due to the tech boom.  
",1
57,A taxing change,2000,Jul,Time,1,6.67,"relinequality, explicit",100,"This article focuses on state and local tax collections, providing data on per capita taxes and the percentage of personal income dedicated to taxes in different states. It doesn't discuss issues related to income inequality or changes in wealth distribution. 


",0
58,A time to celebrate,2000,Jul,U.S. News & World Report,1,6.67,"relinequality, explicit",101,"No, this article focuses on state and local tax revenue and does not discuss income inequality. 
",0
59,AMERICA THE ANXIOUS.,2012,Aug,Newsweek,1,6.67,"relinequality, explicit",105,"Yes, this article references American economic inequality. The article discusses the disparity in wealth and opportunity between different socioeconomic groups, highlighting the struggles of the working class and the anxieties of the middle class while acknowledging the prosperity of the wealthiest Americans.  
",1
60,Abolish the IRS? Dream on,1997,Oct,Newsweek,1,6.67,"relinequality, explicit",106,"The article focuses on the complexities and potential reforms of the US tax system, not on issues of income inequality. 


",0
61,Adventures in equities/World of Business,1992,Feb,Time,4,10.0,"releconomy (employment, economy)",108,"No, this article focuses on state and local tax revenue across the United States.  It does not discuss income inequality or changes in wealth distribution. 
",0
62,Affirmative Inaction?,1995,Jun,Newsweek,3,10.0,relchanges (income/wages/earnings/etc.),109,"This article focuses on state and local tax collections, providing data on per capita taxes and the percentage of personal income dedicated to taxes. It doesn't discuss broader issues of income inequality or changes in wealth distribution. 


",0
63,After You! We Insist!,1990,May,Newsweek,3,10.0,relchanges (income/wages/earnings/etc.),111,"The article focuses on the political debate surrounding the federal budget deficit and potential tax increases. It doesn't delve into issues of income inequality or wealth distribution within the US. 


",0
64,After the Plant Closed Down,2009,May,Newsweek,3,6.67,relchanges (income/wages/earnings/etc.),112,"This article focuses on the personal experience of a family dealing with job loss and economic hardship, not broader trends in American economic inequality.  


",0
65,After the meltdown of '87,1987,Nov,Newsweek,2,6.67,"relinequality, implicit",113,"This article focuses on state and local tax collections, providing data on per capita taxes and the percentage of personal income dedicated to taxes for each state. It does not discuss American economic inequality. 


",0
66,After the storm passes,1999,Dec,Newsweek,3,6.67,relchanges (income/wages/earnings/etc.),114,"No, this article focuses on state and local tax revenue across the United States. 


",0
67,America the open,1995,Jul,Newsweek,1,1.0,"relinequality, explicit",119,"Yes. The article discusses the concept of a ""meritocracy"" and how access to opportunities and success are influenced by factors like income, education, and social connections. This directly relates to the theme of economic inequality. 
",1
68,America's Bull Run: Can We Keep It Going?,2008,Jan,U.S. News & World Report,1,6.67,"relinequality, explicit",120,"No, this article does not reference American economic inequality. It focuses on state and local tax collections per capita and as a percentage of personal income across different states. 


",0
69,America's Dumbest Budget Cut.,2011,Jul,Newsweek,4,6.67,"releconomy (employment, economy)",121,"No, this article focuses on state and local tax revenue and does not discuss income inequality. 
",0
70,America's Next Stimulus Plan,2009,Mar,U.S. News & World Report,2,6.67,"relinequality, implicit",122,"No, this article focuses on state and local tax revenue and does not discuss income inequality. 


",0
71,America's scandalous health care: here's how to fix it,1990,Mar,U.S. News & World Report,2,6.67,"relinequality, implicit",123,"Yes. This article discusses the disparities in state and local tax burdens across different states, highlighting how some states like Alaska have a significantly higher per capita tax burden compared to others.  This variation in tax burdens can contribute to economic inequality between states. 
",1
72,America--at ease with computers,1986,Feb,U.S. News & World Report v. 100 (February 17 1986) p. 72,4,6.67,"releconomy (employment, economy)",124,"This article focuses on public opinion and attitudes towards technology, not income inequality. 


",0
73,Americans Bet on International Funds,1985,Aug,U.S. News & World Report,3,10.0,relchanges (income/wages/earnings/etc.),125,"No, this article focuses on the growth of international mutual funds and doesn't discuss American economic inequality. 
",0
74,An Economic Feud at the White House,1983,Oct,U.S. News & World Report,3,10.0,relchanges (income/wages/earnings/etc.),129,"This article focuses on state and local tax collections, not income inequality. 


",0
75,An Election-Year Tax Increase?,1982,Jul,Time,3,10.0,relchanges (income/wages/earnings/etc.),130,"No, this article focuses on state and local tax revenue and does not discuss issues related to income inequality. 
",0
76,An Implausible Populist.,2011,Oct,Time,2,6.67,"relinequality, implicit",132,"Yes. The article discusses the Occupy Wall Street movement and criticizes President Obama's handling of Wall Street reform, implying a connection to economic inequality. 
",1
77,An Oil Tax Makes Sense,1987,Apr,Newsweek,3,10.0,relchanges (income/wages/earnings/etc.),133,"This article focuses on the economic implications of an oil tax and doesn't discuss issues related to American economic inequality. 


",0
78,An agenda bedeviled by the deficit,1993,Feb,U.S. News & World Report,3,10.0,relchanges (income/wages/earnings/etc.),134,"No, this article focuses on state and local tax revenue and does not discuss issues related to income inequality. 
",0
79,An early Christmas at Chrysler,1985,Nov,Time,2,6.67,"relinequality, implicit",135,"No, this article focuses on state and local tax revenue and doesn't discuss income inequality. 
",0
80,"And Now, the Spoils Society",1985,Dec,Newsweek,1,10.0,"relinequality, explicit",137,"The article focuses on the political and legal implications of a large lawsuit, not on broader issues of income inequality in America. 


",0
81,"And now, a domestic summit",1985,Dec,Newsweek,2,6.67,"relinequality, implicit",138,"This article focuses on the political debate surrounding the federal budget and tax reform in the United States. While it mentions economic issues like interest rates, deficits, and the impact of taxes on borrowing, it doesn't delve into income inequality or changes in wealth distribution. 


",0
82,Anguish of the jobless,1982,Jan,Time,2,6.67,"relinequality, implicit",139,"This article focuses on state and local tax collections, providing data on per capita taxes and the percentage of personal income dedicated to taxes across different states. It doesn't discuss issues related to income inequality or changes in wealth distribution. 


",0
83,Are We Broke Yet?,2009,Sep,Time,4,6.67,"releconomy (employment, economy)",142,"This article focuses on the size of the US deficit and its potential impact on the economy. It doesn't discuss income inequality or changes in wealth distribution.  


",0
84,Are raises bad for America?,1999,Aug,U.S. News & World Report,2,6.67,"relinequality, implicit",143,"The article focuses on the relationship between wages, employment, and inflation, not income inequality.  

Let me know if you have any other articles you'd like me to categorize!",0
85,As for investments ,1986,May,U.S. News & World Report,3,10.0,relchanges (income/wages/earnings/etc.),146,"No, this article focuses on the impact of proposed tax changes on different investment categories. 


",0
86,"As unemployment rises, so do benefit frauds",1982,May,U.S. News & World Report v. 92 (May 31 1982) p. 72-3,2,6.67,"relinequality, implicit",148,"No, this article focuses on unemployment fraud and its impact on the unemployment benefits system.  It does not discuss broader issues of income inequality in America. 
",0
87,Asian Wisdom,2010,Dec,Newsweek,4,6.67,"releconomy (employment, economy)",149,"No, this article focuses on state and local tax revenue and does not discuss income inequality. 
",0
88,At last: prices go into reverse,1982,May,U.S. News & World Report,4,6.67,"releconomy (employment, economy)",150,"This article focuses on state and local tax collections, providing data on per capita taxes and the percentage of personal income dedicated to taxes. It doesn't discuss issues related to income inequality or changes in wealth distribution. 


",0
89,Attack!The Truth About Obamacare,2009,Aug,Newsweek,4,6.67,"releconomy (employment, economy)",151,"The article focuses on the political debate surrounding healthcare reform in the United States, specifically addressing the tactics used by opponents to spread misinformation and fear. It does not delve into issues of income inequality or economic disparities. 


",0
90,Avoiding a Deep Recession,2008,Oct,U.S. News & World Report v. 145 no. 9 (October 27 2008) p. 92,3,6.67,relchanges (income/wages/earnings/etc.),153,"No, this article focuses on state and local tax revenue and does not discuss income inequality. 
",0
91,Baby boomers come of age,1981,Mar,Newsweek,1,6.67,"relinequality, explicit",154,"Yes, this article references American economic inequality. The article discusses the different economic experiences of baby boomers and how their large numbers have impacted wages, housing costs, and social security.  
",1
92,Back into the tax maze,1997,Aug,Time,1,10.0,"relinequality, explicit",157,"The article focuses on the complexity of the US tax code and proposed changes to it, not on issues of income inequality.  

Let me know if you have any other articles you'd like me to categorize!",0
93,Back to business,2001,Dec,U.S. News & World Report,3,6.67,relchanges (income/wages/earnings/etc.),159,"No, this article focuses on state and local tax revenue and does not discuss income inequality. 
",0
94,Bad tidings for big labor,1981,Jan,Newsweek,2,6.67,"relinequality, implicit",160,"Yes. The article discusses the conservative shift in American politics and its potential impact on labor unions, which are often seen as representing working-class interests and advocating for policies that address income inequality.  
",1
95,Balancing the Budget - Congress Has Its Own Ideas,1980,Mar,U.S. News & World Report,2,10.0,"relinequality, implicit",162,"No, this article focuses on state and local tax revenue and does not discuss issues related to income inequality. 


",0
96,Bankruptcy as an escape hatch,1984,Mar,Time,2,6.67,"relinequality, implicit",163,"No, this article focuses on state and local tax revenue and does not discuss issues related to income inequality. 
",0
97,Be our guest,2001,May,U.S. News & World Report,1,6.67,"relinequality, explicit",166,"No, this article focuses on state and local tax revenue and doesn't discuss issues related to income inequality or changes in wealth distribution. 
",0
98,Bearer of Bad Tidings,1983,Sep,Time,3,10.0,relchanges (income/wages/earnings/etc.),167,"No, this article focuses on state and local tax revenue and does not discuss issues related to income inequality. 
",0
99,Before the party starts,2001,Feb,U.S. News & World Report,1,6.67,"relinequality, explicit",169,"The article focuses on the economic impact of a proposed tax cut and doesn't delve into comparisons of income or wealth distribution. 


",0
100,"Behind Gains in On-the-Job Health, Safety",1984,Jun,U.S. News & World Report,4,10.0,"releconomy (employment, economy)",170,"No, this article focuses on state and local tax revenue and does not discuss income inequality. 
",0
101,Bentsen on the burner,1993,Jun,Time,2,6.67,"relinequality, implicit",172,"No, this article focuses on state and local tax revenue and doesn't discuss issues related to income inequality. 
",0
102,Best Careers,2008,Mar,U.S. News & World Report,2,10.0,"relinequality, implicit",173,"No, this article focuses on state and local tax revenue per capita and does not discuss income inequality. 
",0
103,Bidding War for Tax Votes,1981,Aug,Newsweek,3,10.0,relchanges (income/wages/earnings/etc.),176,"The article focuses on political maneuvering and negotiations surrounding tax cuts, social security benefits, and oil industry subsidies. While it mentions income levels and taxes, it doesn't delve into issues of income inequality or wealth distribution.  


",0
104,Big Brown's union blues: the UPS strike reflects wide worry about part-time jobs,1997,Aug,Newsweek,1,6.67,"relinequality, explicit",177,"Yes. The article discusses the growing disparity between full-time and part-time workers at UPS, highlighting concerns about the quality of job creation and the widening gap between high-income and low-income earners. 
",1
105,"Big Families can be happy, too",1985,Jan,Newsweek,3,10.0,relchanges (income/wages/earnings/etc.),179,"This article focuses on the author's personal experience and perspective on raising a large family, not on issues of income inequality or general economic conditions.  


",0
106,Big Government to the Rescue,2008,Sep,Newsweek v. 152 no. 13 (September 29 2008) p. 22-3,3,6.67,relchanges (income/wages/earnings/etc.),180,"No, this article focuses on state and local tax revenue and does not discuss income inequality. 
",0
107,Big Guys Win Again. This Is Tax Reform?,2005,Nov,Newsweek,1,1.0,"relinequality, explicit",181,"No, this article focuses on state and local tax revenue and doesn't discuss broader issues of income inequality. 
",0
108,Big Worker Blues,2004,Feb,U.S. News & World Report,2,6.67,"relinequality, implicit",182,"Yes. The article discusses IBM's cost-cutting measures, including layoffs and outsourcing, which disproportionately affect older workers with higher salaries and benefits. This highlights the issue of income inequality as older workers face job insecurity and reduced earning potential while younger workers may benefit from new opportunities. 
",1
109,Biz blahs and blame,2001,Oct,U.S. News & World Report,4,6.67,"releconomy (employment, economy)",185,"This article focuses on state and local tax collections, providing data on per capita taxes and the percentage of personal income dedicated to taxes for each state. It does not discuss issues related to income inequality or changes in wealth distribution. 


",0
110,Blame the deficit on excessive government spending,1991,Aug,U.S. News & World Report,2,6.67,"relinequality, implicit",187,"The article focuses on the economic policies of Ronald Reagan, particularly his tax cuts and their impact on the federal budget. While it mentions changes in income (tax rates), it doesn't delve into issues of income inequality or wealth distribution. 


",0
111,Blessed Is the Full Plate,2007,Nov,Newsweek,1,6.67,"relinequality, explicit",188,"Yes, the article discusses the growing gap between the wealthy and the poor in America.  It highlights the increasing share of income going to the top 1% and contrasts it with the struggles faced by those relying on charities for food. 
",1
112,Blowing off some steam,1988,May,Time,1,6.67,"relinequality, explicit",189,"No, this article does not reference American economic inequality. It focuses on the state of the US economy in 1988, discussing inflation, interest rates, and the Federal Reserve's role in managing them.  


",0
113,Bob Dole's old growth theory,1996,Sep,U.S. News & World Report,3,6.67,relchanges (income/wages/earnings/etc.),192,"This article focuses on the economic policies proposed by Bob Dole and doesn't delve into issues of income inequality or wealth distribution. 


",0
114,Bob Reich's job market,1994,Mar,Newsweek,1,6.67,"relinequality, explicit",193,"The article focuses on the relationship between wages, job creation, and education levels in the US and Europe. While it touches upon economic conditions, it doesn't directly address issues of income inequality. 


",0
115,Boiling Tea,2010,Nov,Time,3,6.67,relchanges (income/wages/earnings/etc.),195,"This article focuses on the political landscape and the Tea Party movement's impact on the Republican party and potential policy changes. It doesn't delve into discussions about income inequality or wealth distribution within American society. 


",0
116,Bombarding Reagan's Budget,1984,Feb,Time,3,10.0,relchanges (income/wages/earnings/etc.),196,"This article focuses on the economic challenges posed by the US budget deficit in 1985, including its impact on interest rates and investor confidence. It does not discuss issues related to income inequality or changes in wealth distribution. 


",0
117,"Bound, gagged and at debt's door",1996,Jan,U.S. News & World Report,4,10.0,"releconomy (employment, economy)",198,"No, this article focuses on the political maneuvering and economic implications of raising the debt ceiling. 


",0
118,Brave new economy,1986,Mar,U.S. News & World Report,2,6.67,"relinequality, implicit",201,"No, this article does not reference American economic inequality. It focuses on state and local tax collections across the US. 


",0
119,Breakdown: How the Budget talks fell apart,1996,Jan,Time,1,10.0,"relinequality, explicit",202,"This article focuses on the political battles surrounding the budget, not on economic inequality itself. While it mentions state and local tax collections and per capita income, it does so in the context of comparing different states' tax burdens rather than analyzing income disparities within those states or nationally. 


",0
120,Bridging the bitter incomes divide,1994,May,U.S. News & World Report,1,1.0,"relinequality, explicit",204,"Yes, this article discusses the growing gap between America's rich and poor. 


",1
121,Bridging the costly skills gap,1993,Jan,U.S. News & World Report v. 114 (January 25 1993) p. 61-3,1,6.67,"relinequality, explicit",205,"This article focuses on state and local tax collections, providing data on per capita taxes and the percentage of personal income dedicated to taxes for each state. It doesn't discuss issues related to income inequality or changes in wealth distribution. 


",0
122,Bridging the digital divide,1999,Sep,Newsweek,1,1.0,"relinequality, explicit",206,"Yes, this article discusses American economic inequality by highlighting the growing gap between the rich and poor.  It mentions that the richest Americans have as much income as the poorest 100 million and that the poorest fifth of Americans have seen their after-tax income decline over the past 20 years. 
",1
123,Briefing.,2012,Dec,Time,4,6.67,"releconomy (employment, economy)",207,"No, this article focuses on state and local tax revenue and does not discuss issues related to income inequality. 
",0
124,Brown's new fad: a flat tax,1992,Apr,U.S. News & World Report,1,6.67,"relinequality, explicit",209,"This article focuses on state and local tax collections, providing data on per capita taxes and the percentage of personal income dedicated to taxes for each state. It doesn't discuss broader issues of income inequality or changes in wealth distribution. 


",0
125,Bubble trouble?,1998,May,Newsweek,1,6.67,"relinequality, explicit",210,"This article focuses on the debate within the Federal Reserve about raising interest rates to curb potential ""asset inflation"" (rising stock and real estate prices). It discusses economic indicators like inflation, employment costs, and GDP growth. While it touches on the political implications of budget decisions, it doesn't delve into issues of income inequality or changes in wealth distribution. 
",0
126,Budget Deal,1983,Jul,Time,1,10.0,"relinequality, explicit",211,"You are correct! The article focuses on the budget process and political maneuvering around spending and taxes, but it doesn't delve into issues of income inequality or how economic changes affect different segments of society.  
",0
127,Budget-Limit Bandwagon Picks Up Speed,1982,Aug,U.S. News & World Report,3,10.0,relchanges (income/wages/earnings/etc.),212,"No, this article focuses on state and local tax revenue and doesn't discuss income inequality. 
",0
128,Bush Plays Budget Chicken,1989,Jan,Newsweek,1,10.0,"relinequality, explicit",214,"The article focuses on the political maneuvering around the federal budget, tax increases, and spending cuts. While it mentions economic indicators like inflation and interest rates, it doesn't delve into issues of income inequality or changes in wealth distribution. 


",0
129,Bush marching to is own beat,1989,Feb,U.S. News & World Report,2,10.0,"relinequality, implicit",215,"No, this article focuses on state and local tax collections and does not discuss income inequality. 
",0
130,Bush's Capital Gains Obsession,1990,Oct,Newsweek,1,10.0,"relinequality, explicit",216,"Yes. The article discusses the potential impact of a capital gains tax cut on different income groups, highlighting that it would disproportionately benefit wealthier individuals.  
",1
131,Bush's Jobs Albatross,2004,Sep,Newsweek,1,6.67,"relinequality, explicit",217,"No, this article focuses on state and local tax revenue and does not discuss income inequality. 
",0
132,Bush's Tax Surprise,2003,Jan,Time,1,6.67,"relinequality, explicit",222,"No, this article focuses on state and local tax revenue and per capita spending, not income inequality. 
",0
