,title,year,month,journal,code,weight,code_label,id,content,gen_code
86,"As unemployment rises, so do benefit frauds",1982,May,U.S. News & World Report v. 92 (May 31 1982) p. 72-3,2,6.67,"relinequality, implicit",148,"yes, this article references american economic inequality as it discusses the issue of unemployment benefits fraud, which is a consequence of income inequality and economic conditions.",1
87,Asian Wisdom,2010,Dec,Newsweek,4,6.67,"releconomy (employment, economy)",149,"no, the article does not reference american economic inequality, but it discusses economic policies and ideologies in the u.s., asia, and europe.",0
88,At last: prices go into reverse,1982,May,U.S. News & World Report,4,6.67,"releconomy (employment, economy)",150,"no, the article does not reference american economic inequality, it discusses changes in consumer prices and inflation rates.",0
89,Attack!The Truth About Obamacare,2009,Aug,Newsweek,4,6.67,"releconomy (employment, economy)",151,"no, the article does not reference american economic inequality as it primarily discusses the controversy and misinformation surrounding the implementation of obamacare.",0
90,Avoiding a Deep Recession,2008,Oct,U.S. News & World Report v. 145 no. 9 (October 27 2008) p. 92,3,6.67,relchanges (income/wages/earnings/etc.),153,"no, the article does not reference american economic inequality, but rather discusses the financial crisis, recession, and potential strategies for economic recovery.",0
91,Baby boomers come of age,1981,Mar,Newsweek,1,6.67,"relinequality, explicit",154,"yes, the article discusses economic inequality by comparing the different economic situations and opportunities of individuals within the baby boomer generation.",1
92,Back into the tax maze,1997,Aug,Time,1,10.0,"relinequality, explicit",157,"yes, the article references american economic inequality by discussing the complexity of the tax code and how it affects different income groups differently.",1
93,Back to business,2001,Dec,U.S. News & World Report,3,6.67,relchanges (income/wages/earnings/etc.),159,"no, the article does not reference american economic inequality, it discusses the economic conditions and job market trends.",0
94,Bad tidings for big labor,1981,Jan,Newsweek,2,6.67,"relinequality, implicit",160,"yes, the article discusses economic inequality in the context of labor unions, minimum wage, and the potential impact of legislative changes on workers' income.",1
95,Balancing the Budget - Congress Has Its Own Ideas,1980,Mar,U.S. News & World Report,2,10.0,"relinequality, implicit",162,"no, the article does not reference american economic inequality as it primarily discusses budget balancing and federal spending, not income or wealth disparities.",0
96,Bankruptcy as an escape hatch,1984,Mar,Time,2,6.67,"relinequality, implicit",163,"yes, this article references american economic inequality as it discusses the potential for corporations to use bankruptcy as a means to cancel union contracts, cut wages, and lay off workers, which could contribute to income inequality.",1
97,Be our guest,2001,May,U.S. News & World Report,1,6.67,"relinequality, explicit",166,"no, the article does not reference american economic inequality, but discusses immigration laws and their potential impact on the workforce.",0
98,Bearer of Bad Tidings,1983,Sep,Time,3,10.0,relchanges (income/wages/earnings/etc.),167,"no, the article does not reference american economic inequality, but it discusses changes in the congressional budget office's leadership and their views on budget deficits and tax policy.",0
99,Before the party starts,2001,Feb,U.S. News & World Report,1,6.67,"relinequality, explicit",169,"yes, the article discusses economic inequality by highlighting the disproportionate benefits of the proposed tax cuts to the wealthiest 10% of americans, and the potential negative impacts on social programs like education, social security, and medicare.",1
100,"Behind Gains in On-the-Job Health, Safety",1984,Jun,U.S. News & World Report,4,10.0,"releconomy (employment, economy)",170,"no, the article does not reference american economic inequality as it primarily discusses occupational health and safety.",0
101,Bentsen on the burner,1993,Jun,Time,2,6.67,"relinequality, implicit",172,"no, the article does not reference american economic inequality, it focuses on the political maneuvering and strategies of treasury secretary lloyd bentsen in relation to the clinton administration's budget.",0
102,Best Careers,2008,Mar,U.S. News & World Report,2,10.0,"relinequality, implicit",173,"no, the article does not reference american economic inequality as it primarily provides information about different careers and their median pay.",0
103,Bidding War for Tax Votes,1981,Aug,Newsweek,3,10.0,relchanges (income/wages/earnings/etc.),176,"yes, the article discusses issues related to changes in income and wealth, specifically in the context of tax cuts and their potential impact on different income groups.",1
104,Big Brown's union blues: the UPS strike reflects wide worry about part-time jobs,1997,Aug,Newsweek,1,6.67,"relinequality, explicit",177,"yes, the article references american economic inequality by discussing the wage gap between part-time and full-time workers at ups, the stagnation of wages for part-time workers since 1982, and the union's demand for ups to create more full-time jobs",1
105,"Big Families can be happy, too",1985,Jan,Newsweek,3,10.0,relchanges (income/wages/earnings/etc.),179,"no, the article does not reference american economic inequality as it primarily focuses on the experiences and challenges of a large family, without discussing income or wealth disparities.",0
106,Big Government to the Rescue,2008,Sep,Newsweek v. 152 no. 13 (September 29 2008) p. 22-3,3,6.67,relchanges (income/wages/earnings/etc.),180,"no, the article does not reference american economic inequality, it discusses the government's intervention in a financial crisis.",0
107,Big Guys Win Again. This Is Tax Reform?,2005,Nov,Newsweek,1,1.0,"relinequality, explicit",181,"yes, the article discusses economic inequality in the context of proposed tax reforms that could potentially benefit the wealthy at the expense of those with less wealth.",1
108,Big Worker Blues,2004,Feb,U.S. News & World Report,2,6.67,"relinequality, implicit",182,"yes, the article references american economic inequality by discussing the disparity between the high profits of companies like ibm and the struggles of their employees, including job dissatisfaction, layoffs, and reduced benefits.",1
109,Biz blahs and blame,2001,Oct,U.S. News & World Report,4,6.67,"releconomy (employment, economy)",185,"no, the article does not reference american economic inequality, it discusses the impact of the september 11 attacks on various companies' earnings and their attributions for their financial performance.",0
110,Blame the deficit on excessive government spending,1991,Aug,U.S. News & World Report,2,6.67,"relinequality, implicit",187,"no, the article does not reference american economic inequality as it primarily discusses government spending and budget deficits.",0
111,Blessed Is the Full Plate,2007,Nov,Newsweek,1,6.67,"relinequality, explicit",188,"yes, the article references american economic inequality by discussing the increasing income disparity where the nation's income going to the top 1 percent of its citizens is at its highest level since 1928, and the growing number of people in need of food aid",1
112,Blowing off some steam,1988,May,Time,1,6.67,"relinequality, explicit",189,"yes, the article does reference american economic inequality, specifically when it discusses the disparity between the hefty salary increases for top executives and the decline in wages for the average american worker.",1
113,Bob Dole's old growth theory,1996,Sep,U.S. News & World Report,3,6.67,relchanges (income/wages/earnings/etc.),192,"no, the article does not reference american economic inequality, but it discusses the economic growth plan of bob dole and its potential impacts on the economy.",0
114,Bob Reich's job market,1994,Mar,Newsweek,1,6.67,"relinequality, explicit",193,"yes, the article discusses the issue of income inequality by highlighting the decline in wages despite the creation of new jobs in the united states over the past 20 years.",1
115,Boiling Tea,2010,Nov,Time,3,6.67,relchanges (income/wages/earnings/etc.),195,"no, this article does not reference american economic inequality as it primarily discusses the political activities and strategies of the tea party movement.",0
116,Bombarding Reagan's Budget,1984,Feb,Time,3,10.0,relchanges (income/wages/earnings/etc.),196,"no, the article does not reference american economic inequality, but it discusses the economic conditions and budget deficits during ronald reagan's presidency.",0
117,"Bound, gagged and at debt's door",1996,Jan,U.S. News & World Report,4,10.0,"releconomy (employment, economy)",198,"no, the article does not reference american economic inequality, it discusses the debt ceiling and the political maneuvering around it.",0
118,Brave new economy,1986,Mar,U.S. News & World Report,2,6.67,"relinequality, implicit",201,"no, the article does not reference american economic inequality, it discusses the general economic conditions and changes in the u.s. economy.",0
119,Breakdown: How the Budget talks fell apart,1996,Jan,Time,1,10.0,"relinequality, explicit",202,"no, the article does not reference american economic inequality as it primarily discusses the political process and negotiations around budget talks, without specifically addressing issues of income or wealth inequality.",0
120,Bridging the bitter incomes divide,1994,May,U.S. News & World Report,1,1.0,"relinequality, explicit",204,"yes, the article discusses the growing income inequality in america, highlighting the widening gap between the rich and the poor, the decline in earnings for most american workers, and the political implications of these issues.",1
121,Bridging the costly skills gap,1993,Jan,U.S. News & World Report v. 114 (January 25 1993) p. 61-3,1,6.67,"relinequality, explicit",205,"yes, this article discusses economic inequality in the context of the challenges faced by disadvantaged workers and the underfunding of public job training programs.",1
122,Bridging the digital divide,1999,Sep,Newsweek,1,1.0,"relinequality, explicit",206,"yes, the article discusses the widening income gap in the united states, highlighting how the digital divide is exacerbating economic inequality.",1
123,Briefing.,2012,Dec,Time,4,6.67,"releconomy (employment, economy)",207,"yes, the article references american economic inequality through president obama's comments on a new right-to-work law that reduces the clout of organized labor, and the mention of tax increases as part of president obama's health care law.",1
124,Brown's new fad: a flat tax,1992,Apr,U.S. News & World Report,1,6.67,"relinequality, explicit",209,"yes, the article discusses a proposed flat tax plan which would have significant implications for income inequality by potentially shifting a large share of taxes from the rich to the poor.",1
125,Bubble trouble?,1998,May,Newsweek,1,6.67,"relinequality, explicit",210,"no, the article does not reference american economic inequality; it discusses the state of the economy, potential inflation, and the federal reserve's decisions, but does not specifically address income or wealth disparities.",0
126,Budget Deal,1983,Jul,Time,1,10.0,"relinequality, explicit",211,"yes, the article references american economic inequality by discussing the impact of president reagan's tax policies, which are claimed to favor the rich and penalize the poor.",1
127,Budget-Limit Bandwagon Picks Up Speed,1982,Aug,U.S. News & World Report,3,10.0,relchanges (income/wages/earnings/etc.),212,"no, the article does not reference american economic inequality, but it discusses a proposed constitutional amendment related to budget and spending powers of the congress.",0
128,Bush Plays Budget Chicken,1989,Jan,Newsweek,1,10.0,"relinequality, explicit",214,"no, the article does not reference american economic inequality, it discusses budget proposals and political strategies related to federal spending and taxation.",0
129,Bush marching to is own beat,1989,Feb,U.S. News & World Report,2,10.0,"relinequality, implicit",215,"no, the article does not reference american economic inequality as it primarily focuses on president bush's political strategies and issues related to his administration.",0
130,Bush's Capital Gains Obsession,1990,Oct,Newsweek,1,10.0,"relinequality, explicit",216,"yes, the article discusses economic inequality by highlighting how a proposed capital gains tax cut would primarily benefit the wealthy, while potentially leading to increased taxes for high-income individuals to offset the revenue loss.",1
131,Bush's Jobs Albatross,2004,Sep,Newsweek,1,6.67,"relinequality, explicit",217,"no, the article does not reference american economic inequality, but it discusses the state of the job market and economic conditions during president bush's term.",0
132,Bush's Tax Surprise,2003,Jan,Time,1,6.67,"relinequality, explicit",222,"yes, the article references american economic inequality as it discusses president bush's tax-cut plan, which critics argue will favor the rich.",1
133,Business is booming for union busters,1983,May,U.S. News & World Report,1,6.67,"relinequality, explicit",223,"yes, the article references american economic inequality by discussing the growing industry of union busting and its impact on workers' rights and wages, which are key factors in income inequality.",1
134,Buying into a recovery,2001,Dec,Time,3,6.67,relchanges (income/wages/earnings/etc.),224,"no, the article does not reference american economic inequality as it primarily discusses corporate mergers, acquisitions, and economic recovery.",0
135,"Bye, bye old American pie",1995,Dec,U.S. News & World Report,1,10.0,"relinequality, explicit",225,"yes, the article discusses economic inequality in the context of proposed budget cuts and tax changes that could disproportionately affect low-income individuals and traditional democratic constituencies such as the poor, minorities, and cities.",1
