,title,year,month,journal,code,weight,code_label,id,content,gen_code
105,Abolish the IRS? Dream on,1997,Oct,Newsweek,1,6.67,"relinequality, explicit",106,"relevant, because the article discusses changes in tax policy and its potential impact on different income groups, which is related to income inequality.",1
106,About Those Categories . . .,2006,Jan,Newsweek,5,6.67,irrelevant,107,"irrelevant. the article discusses the supreme court's decision on oregon's law legalizing physician-assisted suicide, which does not relate to issues of income inequality, changes in income or wealth, or general economic conditions.",0
107,Adventures in equities/World of Business,1992,Feb,Time,4,10.0,"releconomy (employment, economy)",108,"irrelevant, because the article focuses on global equity markets and investment trends, without discussing issues of income inequality, changes in income or wealth, or general economic conditions in the u.s.",0
108,Affirmative Inaction?,1995,Jun,Newsweek,3,10.0,relchanges (income/wages/earnings/etc.),109,"irrelevant, because the article primarily discusses racial issues and affirmative action, without any significant mention of economic inequality or wealth distribution.",0
109,"After Sununu, the challenge on the right",1991,Dec,Newsweek,5,6.67,irrelevant,110,"irrelevant. the article focuses on political dynamics within the republican party and does not discuss issues of income inequality, changes in income or wealth, or general economic conditions.",0
110,After You! We Insist!,1990,May,Newsweek,3,10.0,relchanges (income/wages/earnings/etc.),111,"relevant, because the article discusses potential changes in tax policy and federal spending, which are directly related to income and wealth distribution in the u.s.",1
111,After the Plant Closed Down,2009,May,Newsweek,3,6.67,relchanges (income/wages/earnings/etc.),112,"relevant, because the article discusses the economic impact on a family and a town due to the closure of a major factory, which is a reflection of changes in income and wealth.",1
112,After the meltdown of '87,1987,Nov,Newsweek,2,6.67,"relinequality, implicit",113,"relevant. the article discusses the economic conditions in the u.s. following the stock market crash of 1987, which could have implications for income and wealth distribution.",1
113,After the storm passes,1999,Dec,Newsweek,3,6.67,relchanges (income/wages/earnings/etc.),114,"relevant, because the article discusses the impact of global trade policies on economic conditions and workers in both developed and developing countries, which relates to issues of income and wealth.",1
114,Aftershocks of the me decade,1981,Aug,Time,5,6.67,irrelevant,115,"relevant, because the article discusses changes in economic conditions and attitudes towards wealth and work in the u.s., which are related to issues of income inequality.",1
115,Ahead for Heating Oil Users: a Record-Shattering Winter,2008,Jan,U.S. News & World Report,5,6.67,irrelevant,116,"relevant. the article discusses the economic burden of rising heating costs on low-income households in the u.s., highlighting issues of income inequality.",1
116,All in the family,1996,Dec,Newsweek,5,6.67,irrelevant,117,"irrelevant, because the article focuses on political and social issues in serbia, not on american economic inequality.",0
117,All the news that's fit to suppress,1982,Oct,Newsweek,5,6.67,irrelevant,118,"irrelevant, because the article focuses on political unrest and suppression of information in poland, without any mention of income inequality, changes in income or wealth, or general economic conditions in the u.s.",0
118,America the open,1995,Jul,Newsweek,1,1.0,"relinequality, explicit",119,"relevant, because the article discusses the meritocracy in america, the rise of a new class of professionals and managers, and the impact of education and background on economic success, which are all related to income inequality.",1
119,America's Bull Run: Can We Keep It Going?,2008,Jan,U.S. News & World Report,1,6.67,"relinequality, explicit",120,"relevant, because the article discusses economic growth, changes in wealth, and briefly touches on economic inequality and resources for education and worker training.",1
120,America's Dumbest Budget Cut.,2011,Jul,Newsweek,4,6.67,"releconomy (employment, economy)",121,"relevant, because the article discusses the impact of defense spending on the u.s. economy and suggests that entitlement programs, not defense, are the main cause of fiscal issues, which relates to wealth distribution and economic conditions.",1
121,America's Next Stimulus Plan,2009,Mar,U.S. News & World Report,2,6.67,"relinequality, implicit",122,"relevant, because the article discusses the potential impact of economic policies and stimulus packages on the american economy, which can influence income and wealth distribution.",1
122,America's scandalous health care: here's how to fix it,1990,Mar,U.S. News & World Report,2,6.67,"relinequality, implicit",123,"relevant, because the article discusses the economic burden of healthcare costs on different social classes in america, highlighting issues of income inequality.",1
123,America--at ease with computers,1986,Feb,U.S. News & World Report v. 100 (February 17 1986) p. 72,4,6.67,"releconomy (employment, economy)",124,"irrelevant, because the article discusses the adoption and perception of technology in different countries, but does not address issues of income inequality, changes in income or wealth, or general economic conditions in the u.s.",0
124,Americans Bet on International Funds,1985,Aug,U.S. News & World Report,3,10.0,relchanges (income/wages/earnings/etc.),125,"irrelevant, because the article focuses on international funds and foreign stocks, without discussing issues of income inequality, changes in income or wealth, or general economic conditions in the u.s.",0
125,Americans marry too much,2009,Aug,Newsweek,5,6.67,irrelevant,126,"relevant, because the article discusses how economic conditions can affect the stability of family structures, particularly noting that lower-income families experience faster turnover in relationships due to less complicated splits.",1
126,Among Friends,1983,Aug,Time,5,10.0,irrelevant,127,"irrelevant, because the article focuses on the business dealings of armand hammer and occidental petroleum with china, without discussing issues of income inequality, changes in income or wealth, or general economic conditions in the u.s.",0
127,Among the believers,1999,Jul,Newsweek,5,6.67,irrelevant,128,"irrelevant, because the article focuses on political dynamics and the presidential campaign of george w. bush, without discussing issues of economic inequality, changes in income or wealth, or general economic conditions.",0
128,An Economic Feud at the White House,1983,Oct,U.S. News & World Report,3,10.0,relchanges (income/wages/earnings/etc.),129,"relevant, because the article discusses economic policy debates within the reagan administration, specifically around budget deficits and their potential impact on the economy, which can influence income and wealth distribution.",1
129,An Election-Year Tax Increase?,1982,Jul,Time,3,10.0,relchanges (income/wages/earnings/etc.),130,"relevant, because the article discusses potential changes in tax policy and how they might affect different income groups, which is directly related to income inequality.",1
130,An Immigration Brawl,2006,Apr,U.S. News & World Report,5,6.67,irrelevant,131,"irrelevant, because the article focuses on immigration policy and does not discuss issues of income inequality, changes in income or wealth, or general economic conditions.",0
131,An Implausible Populist.,2011,Oct,Time,2,6.67,"relinequality, implicit",132,"relevant, because the article discusses economic policy decisions, wall street reforms, and their impact on the american economy, which are related to issues of income inequality and changes in wealth.",1
132,An Oil Tax Makes Sense,1987,Apr,Newsweek,3,10.0,relchanges (income/wages/earnings/etc.),133,"irrelevant. the article primarily discusses oil taxes and energy security, without directly addressing issues of income inequality, changes in wealth, or general economic conditions.",0
133,An agenda bedeviled by the deficit,1993,Feb,U.S. News & World Report,3,10.0,relchanges (income/wages/earnings/etc.),134,"relevant, because the article discusses changes in income through proposed tax plans and their potential impact on economic conditions.",1
134,An early Christmas at Chrysler,1985,Nov,Time,2,6.67,"relinequality, implicit",135,"relevant, because the article discusses changes in income for chrysler's u.s. employees, including wage increases and bonuses, which are related to issues of income inequality.",1
135,An early labor endorsement,1983,Aug,Newsweek,5,6.67,irrelevant,136,"relevant, because it discusses the afl-cio's potential endorsement of a presidential candidate and their 1984 agenda, which includes an ""industrial policy"" to help aging industries and a return to large-scale government spending on public housing and other job",1
136,"And Now, the Spoils Society",1985,Dec,Newsweek,1,10.0,"relinequality, explicit",137,"relevant, because the article discusses wealth redistribution, corporate exploitation of shareholders, and the impact of large legal settlements on economic conditions.",1
137,"And now, a domestic summit",1985,Dec,Newsweek,2,6.67,"relinequality, implicit",138,"relevant, because the article discusses economic policies, tax reform, and budget deficits, which are all factors that can influence income and wealth distribution in the u.s.",1
138,Anguish of the jobless,1982,Jan,Time,2,6.67,"relinequality, implicit",139,"relevant, because the article discusses the economic conditions of the jobless in america, which is a key aspect of income inequality.",1
139,Another victory for Solidarity,1980,Nov,Time,5,6.67,irrelevant,140,"irrelevant, because the article focuses on the political and economic situation in poland, without discussing issues of income inequality, changes in income or wealth, or general economic conditions in the united states.",0
140,Anybody recognize this place?,2001,May,Time,5,6.67,irrelevant,141,"irrelevant. the article discusses various social and political issues in america, but it does not specifically address income inequality, changes in income or wealth, or general economic conditions.",0
