,title,year,month,journal,code,weight,code_label,id,content,gen_code
25,A Pain in the bottom line,2000,Nov,U.S. News & World Report,4,10.0,"releconomy (employment, economy)",46,"no, the article does not reference american economic inequality as it primarily discusses workplace safety regulations and their potential impact on businesses, without discussing wage, income inequality, or economic conditions among different social classes.",0
26,A Resilient Society.,2011,Jan,Newsweek,4,6.67,"releconomy (employment, economy)",49,"no, the article does not reference american economic inequality as it primarily discusses societal resilience, political rhetoric, and historical events without addressing issues of income, wealth, or economic conditions.",0
27,A Script for Sputnik,2011,Jan,Newsweek,2,6.67,"relinequality, implicit",51,"yes, the article references american economic inequality as it discusses the issue of a hollowed-out middle class and high unemployment rate, which are indicators of income inequality.",1
28,A Sense of Power,1980,Dec,Newsweek,3,10.0,relchanges (income/wages/earnings/etc.),52,"no, the article does not reference american economic inequality as it primarily discusses political figures and their roles, without addressing issues of income, wealth, or economic conditions in relation to inequality.",0
29,A Sequel to the Subprime Mess?,2007,Dec,Newsweek,3,6.67,relchanges (income/wages/earnings/etc.),53,"no, the article does not reference american economic inequality as it primarily discusses the financial system, subprime mortgages, and potential economic downturn, without addressing wage, income, or wealth inequality, or comparing different social class groups.",0
30,A Simpler Social Security Fix,2010,Oct,U.S. News & World Report,1,6.67,"relinequality, explicit",54,"yes, the article references american economic inequality as it discusses the disparity in income and wealth, particularly in relation to social security taxes and benefits, and how these issues affect different social classes.",1
31,A Tax Increase You Can Avoid,1993,Jul,Time,3,10.0,relchanges (income/wages/earnings/etc.),57,"no, the article does not reference american economic inequality as it primarily discusses a proposed gas tax increase and its potential effects, but does not discuss wage, earnings, pay, or income inequality, causes and policy solutions related to economic inequality, or relational or",0
32,A Voter's Gulde to the Economy,2008,Mar,Time,2,6.67,"relinequality, implicit",61,"yes, the article references american economic inequality as it discusses wage and income issues, policy solutions related to economic inequality, and compares different social class groups in the context of the economic policies of various political candidates.",1
33,A bologna-lover's retirement budget,2000,Jun,U.S. News & World Report,3,10.0,relchanges (income/wages/earnings/etc.),63,"yes, the article references american economic inequality as it discusses wage and income inequality in the context of retirement savings and the financial challenges faced by different social classes.",1
34,A business boom defies its doubters,1984,Apr,Newsweek,2,6.67,"relinequality, implicit",65,"no, the article does not meet the criteria for referencing american economic inequality as it primarily discusses economic recovery, growth, and investment, without addressing income inequality, wealth distribution, or social class comparisons.",0
35,A buying surge from new 30-billion tax cut,1983,Jun,U.S. News & World Report,1,6.67,"relinequality, explicit",66,"yes, the article references american economic inequality as it discusses changes in income due to tax cuts and how these changes affect different income groups.",1
36,A closer look at the Treasury's tax plan,1984,Dec,U.S. News & World Report,2,6.67,"relinequality, implicit",69,"yes, the article references american economic inequality as it discusses changes in tax policies that could affect different income groups differently, such as families, students, workers, and investors.",1
37,A deficit plan that's no joke,1992,Oct,Newsweek,2,10.0,"relinequality, implicit",70,"yes, the article references american economic inequality as it discusses changes in income through proposed tax increases and policy solutions related to economic inequality.",1
38,A different kind of supply-side revolution,1990,Feb,U.S. News & World Report,2,6.67,"relinequality, implicit",71,"no, the article does not reference american economic inequality as it primarily discusses economic policy, investment, and growth without addressing income inequality, wealth distribution, or social class comparisons.",0
39,A dip in urban joblessness,1983,Aug,U.S. News & World Report,4,6.67,"releconomy (employment, economy)",72,"yes, the article references american economic inequality as it discusses changes in employment rates across different cities, which relates to income inequality.",1
40,A double-dip this summer?,2002,Jul,U.S. News & World Report,2,6.67,"relinequality, implicit",74,"no, the article does not reference american economic inequality as it primarily discusses the general state of the economy, potential for a recession, and consumer and business behaviors, but does not specifically address issues of income or wealth inequality, changes in income, or comparative",0
41,A double-edged summer surprise,1992,Mar,U.S. News & World Report,3,6.67,relchanges (income/wages/earnings/etc.),75,"no, the article does not reference american economic inequality as it primarily discusses general economic conditions and government policies, but does not specifically address issues related to wage, earnings, pay, income inequality, or comparative language among different social class groups.",0
42,A fair question,2000,Sep,U.S. News & World Report,1,6.67,"relinequality, explicit",76,"yes, the article references american economic inequality as it discusses wage and income inequality, policy solutions related to economic inequality, and uses relational language among different social class groups.",1
43,A gaggle of New Year's guesses,1987,Dec,U.S. News & World Report,4,6.67,"releconomy (employment, economy)",78,"yes, the article references american economic inequality as it discusses economic uncertainty, budget battles, and the potential impact of the october market crisis on the economy.",1
44,A kind word for taxes,1986,Jul,U.S. News & World Report,3,10.0,relchanges (income/wages/earnings/etc.),80,"no, the article does not reference american economic inequality as it does not discuss wage, earnings, pay, or income inequality, causes and policy solutions related to economic inequality, or use relational or comparative language among different social class groups.",0
45,A leap of faith--into the abyss perhaps?,2001,Jun,U.S. News & World Report,3,6.67,relchanges (income/wages/earnings/etc.),81,"yes, the article references american economic inequality as it discusses the impact of tax cuts on different income groups, which relates to wage, earnings, pay, and income inequality.",1
46,A message to conservatives,1983,Mar,U.S. News & World Report,2,6.67,"relinequality, implicit",82,"no, the article does not meet any of the criteria referencing american economic inequality as it primarily discusses political dynamics and does not specifically address issues of wage, earnings, pay, income inequality, or comparative economic conditions among different social classes.",0
47,A most debated issue,1985,Jul,Time,1,6.67,"relinequality, explicit",83,"yes, the article references american economic inequality as it discusses wage inequality and the impact of illegal immigration on different social class groups in the u.s. economy.",1
48,A nation divided,1999,Oct,U.S. News & World Report,1,1.0,"relinequality, explicit",84,"yes, the article references american economic inequality as it discusses wage and income inequality, the causes of this inequality, and the comparative wealth and income of different social classes.",1
49,A new divide between haves and have-nots?,1995,Spring,Time,1,6.67,"relinequality, explicit",86,"yes, the article references american economic inequality as it discusses the disparity in access to technology and information between different social and economic classes, which can affect income and job opportunities.",1
50,A new-style recession,2002,Apr,U.S. News & World Report v. 132 no. 12 (April 15 2002) p. 30-2,1,6.67,"relinequality, explicit",87,"yes, the article references american economic inequality as it discusses the different impacts of the recession on various social classes, including the super wealthy and low- and middle-income households.",1
51,A paycheck revolt in '96?,1996,Feb,Newsweek,1,1.0,"relinequality, explicit",89,"yes, the article references american economic inequality as it discusses wage and income inequality, the widening gap between the rich and the poor, and the effects of economic policies on different social classes.",1
52,A plumper nest egg,2002,Mar,U.S. News & World Report,3,10.0,relchanges (income/wages/earnings/etc.),90,"no, the article does not reference american economic inequality as it primarily discusses tax incentives for retirement savings and does not discuss wage, earnings, pay, or income inequality, causes and policy solutions related to economic inequality, or use relational or comparative language among different",0
53,A question of confidence,2001,May,U.S. News & World Report,3,6.67,relchanges (income/wages/earnings/etc.),92,"no, the article does not reference american economic inequality as it primarily discusses general economic conditions and does not specifically address issues related to wage, earnings, pay, income inequality, or comparative language among different social class groups.",0
54,A radical plan for tax reform,1986,May,Newsweek,1,6.67,"relinequality, explicit",93,"yes, the article references american economic inequality as it discusses a tax reform plan that would impact different income groups in various ways, including shifting the tax burden from individuals to businesses and providing tax cuts for low-income families.",1
55,A swampful of troubles,1983,Apr,U.S. News & World Report,2,6.67,"relinequality, implicit",98,"yes, the article references american economic inequality as it discusses issues related to income and wealth such as high unemployment rates, defense spending, and potential tax increases.",1
56,A tale of two Austins,2000,Feb,U.S. News & World Report,1,1.0,"relinequality, explicit",99,"yes, the article references american economic inequality as it discusses the wealth gap in austin, texas, highlighting the disparity between the wealthy tech elites and the working and middle class who are struggling with rising living costs and lack of access to technology.",1
57,A taxing change,2000,Jul,Time,1,6.67,"relinequality, explicit",100,"yes, the article references american economic inequality as it discusses changes in income and wealth through the potential repeal of the estate tax and the increase in capital gains tax, which could affect different social class groups differently.",1
58,A time to celebrate,2000,Jul,U.S. News & World Report,1,6.67,"relinequality, explicit",101,"yes, the article references american economic inequality as it discusses income distribution, the rise of individuals from the poorest 20 percent to middle class or better, and the increase in wealth among both the rich and the poor.",1
59,AMERICA THE ANXIOUS.,2012,Aug,Newsweek,1,6.67,"relinequality, explicit",105,"yes, the article references american economic inequality as it discusses wage stagnation, the wealth gap, and the differing economic experiences of various social classes.",1
60,Abolish the IRS? Dream on,1997,Oct,Newsweek,1,6.67,"relinequality, explicit",106,"yes, the article references american economic inequality as it discusses the impact of tax reforms on different social class groups, including the wealthy and the poor.",1
61,Adventures in equities/World of Business,1992,Feb,Time,4,10.0,"releconomy (employment, economy)",108,"no, the article does not reference american economic inequality as it primarily discusses global equity markets and does not mention wage, earnings, pay, income inequality, or economic conditions specific to different social classes in the united states.",0
62,Affirmative Inaction?,1995,Jun,Newsweek,3,10.0,relchanges (income/wages/earnings/etc.),109,"no, the article does not reference american economic inequality as it primarily discusses the issue of affirmative action and race relations in the united states, without focusing on income, wealth, or economic conditions.",0
63,After You! We Insist!,1990,May,Newsweek,3,10.0,relchanges (income/wages/earnings/etc.),111,"yes, the article references american economic inequality as it discusses potential changes in income through the implementation of new taxes and the impact on different social classes.",1
64,After the Plant Closed Down,2009,May,Newsweek,3,6.67,relchanges (income/wages/earnings/etc.),112,"yes, the article references american economic inequality as it discusses the impact of a factory closure on a family's income, causing it to drop from $16,000 to $5,800 overnight, which is related to wage and income inequality.",1
65,After the meltdown of '87,1987,Nov,Newsweek,2,6.67,"relinequality, implicit",113,"no, the article does not reference american economic inequality as it primarily discusses the stock market crash of 1987 and its impact on global financial markets, without discussing income or wealth disparities, or comparing different social classes.",0
66,After the storm passes,1999,Dec,Newsweek,3,6.67,relchanges (income/wages/earnings/etc.),114,"no, the article does not meet the criteria for referencing american economic inequality as it primarily discusses the world trade organization, global trade, and protests, without specifically addressing issues of income inequality, wealth distribution, or economic conditions in the united states.",0
67,America the open,1995,Jul,Newsweek,1,1.0,"relinequality, explicit",119,"yes, the article references american economic inequality by discussing the disparities in income and opportunities between different social classes, and the perceived advantages of those from high-income, well-educated families.",1
68,America's Bull Run: Can We Keep It Going?,2008,Jan,U.S. News & World Report,1,6.67,"relinequality, explicit",120,"yes, the article references american economic inequality as it discusses concerns about growing economic inequality and suggests that a bigger economy could provide more resources for education and worker training.",1
69,America's Dumbest Budget Cut.,2011,Jul,Newsweek,4,6.67,"releconomy (employment, economy)",121,"no, the article does not reference american economic inequality as it primarily discusses defense spending and foreign policy, without addressing income inequality, wealth distribution, or economic conditions of different social classes.",0
70,America's Next Stimulus Plan,2009,Mar,U.S. News & World Report,2,6.67,"relinequality, implicit",122,"no, the article does not reference american economic inequality as it primarily discusses economic recovery, stimulus packages, and potential future economic policies without directly addressing income or wealth inequality, or comparative language among different social classes.",0
71,America's scandalous health care: here's how to fix it,1990,Mar,U.S. News & World Report,2,6.67,"relinequality, implicit",123,"yes, the article references american economic inequality as it discusses the disparities in access to healthcare and the financial burdens faced by different social classes due to the high costs of medical care and insurance.",1
72,America--at ease with computers,1986,Feb,U.S. News & World Report v. 100 (February 17 1986) p. 72,4,6.67,"releconomy (employment, economy)",124,"no, the article does not reference american economic inequality as it primarily discusses the adoption and perception of technology, specifically computers, in the u.s. and other countries, without discussing income, wealth, or economic conditions.",0
73,Americans Bet on International Funds,1985,Aug,U.S. News & World Report,3,10.0,relchanges (income/wages/earnings/etc.),125,"no, the article does not reference american economic inequality as it primarily discusses investment strategies in international funds and does not touch on issues of income inequality, wealth distribution, or economic conditions of different social classes in the united states.",0
74,An Economic Feud at the White House,1983,Oct,U.S. News & World Report,3,10.0,relchanges (income/wages/earnings/etc.),129,"no, the article does not reference american economic inequality as it primarily discusses internal disputes within the reagan administration about economic policy, but does not specifically address issues of wage, earnings, pay, income inequality, or comparative language among different social classes.",0
75,An Election-Year Tax Increase?,1982,Jul,Time,3,10.0,relchanges (income/wages/earnings/etc.),130,"no, the article does not reference american economic inequality as it primarily discusses potential tax increases and their political implications, without discussing wage, earnings, pay, income inequality, or comparative language among different social classes.",0
76,An Implausible Populist.,2011,Oct,Time,2,6.67,"relinequality, implicit",132,"yes, the article references american economic inequality as it discusses issues related to wall street reforms, income inequality, and the impact of financial policies on different social classes.",1
77,An Oil Tax Makes Sense,1987,Apr,Newsweek,3,10.0,relchanges (income/wages/earnings/etc.),133,"no, the article does not reference american economic inequality as it primarily discusses oil taxes, energy security, and budget deficits, without discussing wage, income, or wealth inequality, or comparing different social class groups.",0
78,An agenda bedeviled by the deficit,1993,Feb,U.S. News & World Report,3,10.0,relchanges (income/wages/earnings/etc.),134,"yes, the article references american economic inequality as it discusses changes in corporate and individual income tax rates, which are related to income inequality and wealth distribution.",1
79,An early Christmas at Chrysler,1985,Nov,Time,2,6.67,"relinequality, implicit",135,"yes, the article references american economic inequality as it discusses wage and income inequality among workers at chrysler, comparing their earnings to those of workers at ford and general motors.",1
80,"And Now, the Spoils Society",1985,Dec,Newsweek,1,10.0,"relinequality, explicit",137,"yes, the article references american economic inequality as it discusses wealth redistribution, the exploitation of shareholders by corporate executives, and the manipulation of legal and political institutions for personal gain.",1
81,"And now, a domestic summit",1985,Dec,Newsweek,2,6.67,"relinequality, implicit",138,"no, the article does not reference american economic inequality as it primarily discusses budget deficits, tax reform, and interest rates without directly addressing income inequality, wealth distribution, or comparative economic conditions among different social classes.",0
82,Anguish of the jobless,1982,Jan,Time,2,6.67,"relinequality, implicit",139,"yes, the article references american economic inequality as it discusses the impact of unemployment on individuals, which is related to income inequality and changes in wealth.",1
83,Are We Broke Yet?,2009,Sep,Time,4,6.67,"releconomy (employment, economy)",142,"no, the article does not reference american economic inequality as it primarily discusses government deficits and debt, without addressing income inequality, wealth distribution, or economic conditions among different social classes.",0
84,Are raises bad for America?,1999,Aug,U.S. News & World Report,2,6.67,"relinequality, implicit",143,"yes, the article references american economic inequality as it discusses wage and income changes, particularly in relation to different job sectors and the impact of these changes on inflation.",1
85,As for investments ,1986,May,U.S. News & World Report,3,10.0,relchanges (income/wages/earnings/etc.),146,"no, the article does not reference american economic inequality as it primarily discusses potential changes in investment strategies due to tax reform, without discussing income or wealth disparities, or comparing different social class groups.",0
86,"As unemployment rises, so do benefit frauds",1982,May,U.S. News & World Report v. 92 (May 31 1982) p. 72-3,2,6.67,"relinequality, implicit",148,"no, the article does not meet the criteria for referencing american economic inequality as it primarily discusses unemployment benefit fraud and does not directly address issues of wage, earnings, pay, income inequality, or the economic conditions of different social classes.",0
87,Asian Wisdom,2010,Dec,Newsweek,4,6.67,"releconomy (employment, economy)",149,"no, the article does not meet the criteria for referencing american economic inequality as it primarily discusses economic ideologies and policies without specifically addressing income or wealth disparities, their causes, or solutions.",0
88,At last: prices go into reverse,1982,May,U.S. News & World Report,4,6.67,"releconomy (employment, economy)",150,"no, the article does not reference american economic inequality as it primarily discusses changes in consumer prices and inflation, but does not address income or wealth disparities, causes or solutions for economic inequality, or comparisons among different social classes.",0
89,Attack!The Truth About Obamacare,2009,Aug,Newsweek,4,6.67,"releconomy (employment, economy)",151,"no, the article does not reference american economic inequality as it primarily discusses the debate over health-care reform and does not focus on issues of income inequality, changes in income or wealth, or general economic conditions.",0
90,Avoiding a Deep Recession,2008,Oct,U.S. News & World Report v. 145 no. 9 (October 27 2008) p. 92,3,6.67,relchanges (income/wages/earnings/etc.),153,"no, the article does not reference american economic inequality as it primarily discusses the financial crisis, recession, and potential solutions, without specifically addressing issues of income or wealth inequality, or comparing different social class groups.",0
91,Baby boomers come of age,1981,Mar,Newsweek,1,6.67,"relinequality, explicit",154,"yes, the article references american economic inequality by discussing wage gaps, income disparities between different social classes, and the economic challenges faced by the baby boomer generation.",1
92,Back into the tax maze,1997,Aug,Time,1,10.0,"relinequality, explicit",157,"yes, the article references american economic inequality as it discusses changes in the tax code that could affect different income groups differently, thus relating to wage, earnings, pay, and income inequality.",1
93,Back to business,2001,Dec,U.S. News & World Report,3,6.67,relchanges (income/wages/earnings/etc.),159,"no, the article does not reference american economic inequality as it primarily discusses the impact of economic conditions on hiring practices and does not mention wage, income inequality, or comparative language among different social classes.",0
94,Bad tidings for big labor,1981,Jan,Newsweek,2,6.67,"relinequality, implicit",160,"yes, the article references american economic inequality as it discusses wage and income inequality, specifically in relation to labor unions and policies such as the minimum wage and federal job programs.",1
95,Balancing the Budget - Congress Has Its Own Ideas,1980,Mar,U.S. News & World Report,2,10.0,"relinequality, implicit",162,"yes, the article references american economic inequality as it discusses changes in income through potential alterations to tax laws, entitlement programs, and cost-of-living adjustments for various groups, which are all related to income inequality.",1
96,Bankruptcy as an escape hatch,1984,Mar,Time,2,6.67,"relinequality, implicit",163,"yes, the article references american economic inequality as it discusses wage and income inequality through the lens of corporations using bankruptcy to cancel union contracts and cut wages.",1
97,Be our guest,2001,May,U.S. News & World Report,1,6.67,"relinequality, explicit",166,"yes, the article references american economic inequality as it discusses the impact of immigration laws on wages and employment opportunities, which are aspects of income inequality.",1
98,Bearer of Bad Tidings,1983,Sep,Time,3,10.0,relchanges (income/wages/earnings/etc.),167,"no, the article does not reference american economic inequality as it primarily discusses the appointment of a new director for the congressional budget office and his views on budget deficits, but does not discuss income inequality, wealth distribution, or economic conditions among different social classes.",0
99,Before the party starts,2001,Feb,U.S. News & World Report,1,6.67,"relinequality, explicit",169,"yes, the article references american economic inequality as it discusses the distribution of tax cuts, indicating that the wealthiest 10% will receive the majority of the benefits, which relates to income and wealth inequality.",1
100,"Behind Gains in On-the-Job Health, Safety",1984,Jun,U.S. News & World Report,4,10.0,"releconomy (employment, economy)",170,"no, the article does not reference american economic inequality as it primarily discusses occupational health and safety, without addressing issues related to wage, income, or wealth inequality, or comparing different social class groups.",0
101,Bentsen on the burner,1993,Jun,Time,2,6.67,"relinequality, implicit",172,"no, the article does not reference american economic inequality as it primarily discusses the political influence and strategies of treasury secretary lloyd bentsen, without addressing issues of income, wealth disparity, or economic conditions.",0
102,Best Careers,2008,Mar,U.S. News & World Report,2,10.0,"relinequality, implicit",173,"no, the article does not reference american economic inequality as it does not discuss wage, earnings, pay, or income inequality, causes and policy solutions related to economic inequality, or use relational or comparative language among different social class groups.",0
103,Bidding War for Tax Votes,1981,Aug,Newsweek,3,10.0,relchanges (income/wages/earnings/etc.),176,"yes, the article references american economic inequality as it discusses income tax cuts and their impact on different income groups, which relates to wage, earnings, pay, and income inequality.",1
104,Big Brown's union blues: the UPS strike reflects wide worry about part-time jobs,1997,Aug,Newsweek,1,6.67,"relinequality, explicit",177,"yes, the article references american economic inequality as it discusses wage inequality and the disparity between part-time and full-time workers at ups, a major u.s. company.",1
105,"Big Families can be happy, too",1985,Jan,Newsweek,3,10.0,relchanges (income/wages/earnings/etc.),179,"no, the article does not reference american economic inequality as it primarily discusses the personal experiences and societal perceptions of a family with many children, without focusing on income inequality, wealth changes, or general economic conditions.",0
106,Big Government to the Rescue,2008,Sep,Newsweek v. 152 no. 13 (September 29 2008) p. 22-3,3,6.67,relchanges (income/wages/earnings/etc.),180,"no, the article does not reference american economic inequality as it primarily discusses government intervention in financial crises and does not touch on issues of wage, earnings, pay, income inequality, or the economic conditions of different social classes.",0
107,Big Guys Win Again. This Is Tax Reform?,2005,Nov,Newsweek,1,1.0,"relinequality, explicit",181,"yes, the article references american economic inequality as it discusses the impact of tax reforms on different social classes, particularly how these reforms could benefit the wealthy at the expense of those with less wealth.",1
108,Big Worker Blues,2004,Feb,U.S. News & World Report,2,6.67,"relinequality, implicit",182,"yes, the article references american economic inequality as it discusses wage and income inequality, with ibm employees facing job dissatisfaction, layoffs, and reduced benefits while the company posts significant profits.",1
109,Biz blahs and blame,2001,Oct,U.S. News & World Report,4,6.67,"releconomy (employment, economy)",185,"no, the article does not reference american economic inequality as it primarily discusses the impact of the september 11 attacks on various businesses and the economy, but does not discuss wage, earnings, pay, or income inequality, causes and policy solutions related to economic",0
110,Blame the deficit on excessive government spending,1991,Aug,U.S. News & World Report,2,6.67,"relinequality, implicit",187,"no, the article does not reference american economic inequality as it primarily discusses government spending, tax cuts, and budget deficits without making any comparisons between different social classes or discussing income or wealth inequality.",0
111,Blessed Is the Full Plate,2007,Nov,Newsweek,1,6.67,"relinequality, explicit",188,"yes, the article references american economic inequality as it discusses the increasing poverty and hunger among certain social classes, and mentions the nation's income going to the top 1 percent of its citizens being at its highest level since 1928.",1
112,Blowing off some steam,1988,May,Time,1,6.67,"relinequality, explicit",189,"yes, the article references american economic inequality as it discusses wage and income inequality, specifically mentioning a 6.5% decline in wages for the average american worker over the past decade while top executives have seen substantial salary increases and bonuses.",1
113,Bob Dole's old growth theory,1996,Sep,U.S. News & World Report,3,6.67,relchanges (income/wages/earnings/etc.),192,"yes, the article references american economic inequality as it discusses wage and income inequality through the lens of bob dole's economic plan and its potential impact on median family income.",1
114,Bob Reich's job market,1994,Mar,Newsweek,1,6.67,"relinequality, explicit",193,"yes, the article references american economic inequality as it discusses wage decline and job creation in the united states, which falls under the first criterion of wage, earnings, pay, and income inequality.",1
115,Boiling Tea,2010,Nov,Time,3,6.67,relchanges (income/wages/earnings/etc.),195,"no, the article does not reference american economic inequality as it primarily discusses the political influence and goals of the tea party without addressing issues of income inequality, wealth distribution, or economic conditions.",0
116,Bombarding Reagan's Budget,1984,Feb,Time,3,10.0,relchanges (income/wages/earnings/etc.),196,"no, the article does not reference american economic inequality as it primarily discusses the federal budget, deficit, and economic policy, without specifically addressing income or wealth disparities, or comparing different social classes.",0
117,"Bound, gagged and at debt's door",1996,Jan,U.S. News & World Report,4,10.0,"releconomy (employment, economy)",198,"no, the article does not reference american economic inequality as it primarily discusses the debt ceiling and government spending, without addressing income inequality, wealth distribution, or economic conditions of different social classes.",0
118,Brave new economy,1986,Mar,U.S. News & World Report,2,6.67,"relinequality, implicit",201,"no, the article does not reference american economic inequality as it primarily discusses the state of the economy, changes in various sectors, and future predictions, without focusing on income or wealth disparities, their causes, or policy solutions.",0
119,Breakdown: How the Budget talks fell apart,1996,Jan,Time,1,10.0,"relinequality, explicit",202,"no, the article does not reference american economic inequality as it primarily discusses the budget talks and political dynamics without addressing income inequality, changes in wealth, or comparative economic conditions among different social classes.",0
